date,gameid
20020801,HDSS0
20020801,SKHT0
20020801,HHOB0
20020801,LGLT0
20020802,HDSS0
20020802,SKHT0
20020802,HHOB0
20020802,LGLT0
20020803,HTHD0
20020803,SSLG0
20020803,OBLT0
20020803,SKHH0
20020804,OBLT0
20020804,SKHH0
20020804,SSLG0
20020808,HDLG0
20020808,OBSK0
20020809,LGHT0
20020809,SSOB0
20020811,SSOB0
20020811,HHSK0
20020813,SKLG0
20020813,OBHD0
20020814,OBHD0
20020814,SKLG0
20020815,HTOB0
20020815,LTSK0
20020815,LGHH0
20020816,HTOB0
20020816,LTSK0
20020816,LGHH0
20020817,SKHT0
20020817,LGHD0
20020818,SKHT0
20020818,SSHH0
20020820,HTSS0
20020820,HDOB0
20020820,LGSK0
20020820,HHLT0
20020821,HHLT0
20020821,HTSS0
20020821,HDOB0
20020821,LGSK0
20020822,SSLT0
20020823,HTHD1
20020823,OBLG1
20020823,SKHH1
20020823,HTHD2
20020823,SSLT0
20020823,SKHH2
20020823,OBLG2
20020824,HHSS0
20020824,HTLG0
20020824,OBSK0
20020824,LTHD0
20020825,HHSS0
20020825,HTLG0
20020825,OBSK0
20020825,LTHD0
20020827,SKLT0
20020827,HHHT0
20020827,LGSS0
20020828,HDOB1
20020828,SKLT0
20020828,HHHT0
20020828,LGSS0
20020828,HDOB2
20020829,HHHT0
20020829,LGSS0
20020829,HDOB0
20020829,SKLT0
20020830,SKHD0
20020830,LTLG0
20020830,OBHH0
