date,gameid
20020901,LTLG1
20020901,SKHD0
20020901,OBHH0
20020901,LTLG2
20020902,SKHD0
20020902,SSHT0
20020902,OBHH0
20020903,SSSK0
20020903,OBHD0
20020903,HHLG0
20020903,HTLT0
20020904,HTLT0
20020904,OBHD0
20020904,HHLG0
20020904,SSSK0
20020905,HHHT0
20020905,LGOB0
20020905,SSSK0
20020906,HHHT1
20020906,HHHT2
20020906,LGOB0
20020906,HDSK0
20020907,HTOB0
20020907,LTSS0
20020907,HDSK0
20020907,LGHH0
20020908,HTOB0
20020908,LTSS0
20020908,HDSK0
20020908,LGHH0
20020910,HTHD0
20020910,LGSS0
20020910,SKOB0
20020910,LTHH0
20020911,SKOB1
20020911,SKOB2
20020911,HDHH0
20020912,OBLT0
20020912,SSLG0
20020912,HTSK0
20020912,HDHH0
20020913,SSLG0
20020913,HTSK0
20020913,OBLT0
20020913,HDHH0
20020914,HDHT0
20020914,SKLT0
20020914,HHSS0
20020914,LGOB0
20020915,SKLT0
20020915,LGOB0
20020916,HDHT0
20020917,LTHT0
20020917,HHOB0
20020917,LGHD0
20020917,SSSK0
20020918,LGHD1
20020918,LTHT0
20020918,SSSK0
20020918,LGHD2
20020918,HHOB0
20020919,LTOB1
20020919,LTOB2
20020919,LGHD0
20020919,SSSK0
20020920,HTSK0
20020920,HDHH0
20020920,LTOB0
20020921,HTLT0
20020921,HDHH0
20020921,SKLG0
20020922,SKLG0
20020922,HTLT0
20020922,HDHH0
20020924,SSHD0
20020924,OBHT0
20020924,HHLG0
20020925,OBHT0
20020925,LTSS0
20020925,HHSK0
20020925,LGHD0
20020926,SKHT0
20020926,LTSS0
20020926,LGHD0
20020926,OBHH0
20020927,LGHD0
20020927,LTHT0
20020927,SSHH0
20020928,SSHH1
20020928,LTHD0
20020928,LGHT0
20020928,SKOB0
20020928,SSHH2
