date,gameid
20100801,HHOB0
20100801,HTSK0
20100801,LGLT0
20100801,WOSS0
20100803,HHWO0
20100803,LGHT0
20100803,LTOB0
20100803,SKSS0
20100804,HHWO0
20100804,LGHT0
20100804,LTOB0
20100804,SKSS0
20100805,HHWO0
20100805,LGHT0
20100805,LTOB0
20100805,SKSS0
20100806,OBHT0
20100806,SSLG0
20100806,WOSK0
20100806,LTHH0
20100807,OBHT0
20100807,SSLG0
20100807,WOSK0
20100807,LTHH0
20100808,OBHT0
20100808,SSLG0
20100808,WOSK0
20100808,LTHH0
20100811,WOOB0
20100811,LGSK0
20100811,SSLT0
20100811,HTHH0
20100812,SSLT0
20100812,HTHH0
20100813,LGWO0
20100813,LTHT0
20100813,SKOB0
20100813,HHSS0
20100814,LGWO0
20100814,LTHT0
20100814,HHSS0
20100815,LGWO0
20100815,LTHT0
20100815,SKOB0
20100815,HHSS0
20100817,HTWO0
20100817,HHLG0
20100817,LTSK0
20100817,OBSS0
20100818,HTWO0
20100818,HHLG0
20100818,LTSK0
20100818,OBSS0
20100819,HTWO0
20100819,HHLG0
20100819,LTSK0
20100819,OBSS0
20100820,SSHT0
20100820,WOLG0
20100820,OBLT0
20100820,SKHH0
20100821,SSHT0
20100821,WOLG0
20100821,OBLT0
20100821,SKHH0
20100822,SSHT0
20100822,WOLG0
20100822,OBLT0
20100822,SKHH0
20100824,LGOB0
20100824,HTLT0
20100825,LGHT0
20100825,HHOB0
20100825,WOSK0
20100826,HHWO0
20100826,SKHT0
20100826,OBSS0
20100827,HHWO0
20100827,SKHT0
20100827,OBLT0
20100828,SSLG0
20100828,SKLT0
20100828,OBHH0
20100829,WOHT0
20100829,SKLT0
20100829,OBHH0
20100831,WOLG0
20100831,HTSS0
