date,gameid
20100501,WOOB0
20100501,LGSK0
20100501,HTLT0
20100501,SSHH0
20100502,HTLT0
20100502,WOOB0
20100502,LGSK0
20100502,SSHH0
20100504,HHHT0
20100504,OBLG0
20100504,WOSK0
20100504,LTSS0
20100505,HHHT0
20100505,OBLG0
20100505,WOSK0
20100505,LTSS0
20100506,HHHT0
20100506,OBLG0
20100506,WOSK0
20100506,LTSS0
20100507,HHWO0
20100507,HTLG0
20100507,OBLT0
20100507,SKSS0
20100508,HHWO0
20100508,HTLG0
20100508,OBLT0
20100508,SKSS0
20100509,OBLT0
20100509,SKSS0
20100509,HTLG0
20100509,HHWO0
20100511,WOHT0
20100511,SSOB0
20100511,SKLT0
20100511,LGHH0
20100512,WOHT0
20100512,SSOB0
20100512,SKLT0
20100512,LGHH0
20100513,WOHT0
20100513,SSOB0
20100513,SKLT0
20100513,LGHH0
20100514,SSWO0
20100514,LTLG0
20100514,OBSK0
20100514,HTHH0
20100515,SSWO0
20100515,LTLG0
20100515,OBSK0
20100515,HTHH0
20100516,SSWO0
20100516,LTLG0
20100516,OBSK0
20100516,HTHH0
20100519,LTHT0
20100519,HHOB0
20100519,WOSK0
20100519,LGSS0
20100520,LTHT0
20100520,HHOB0
20100520,WOSK0
20100520,LGSS0
20100521,WOHT0
20100521,LGOB0
20100521,SSLT0
20100521,SKHH0
20100522,LGOB0
20100523,WOHT0
20100523,LGOB0
20100525,HTLG0
20100525,OBLT0
20100525,SKSS0
20100525,WOHH0
20100526,HTLG0
20100526,OBLT0
20100526,SKSS0
20100526,WOHH0
20100527,HTLG0
20100527,OBLT0
20100527,SKSS0
20100527,WOHH0
20100528,HHHT0
20100528,LGWO0
20100528,SSOB0
20100528,LTSK0
20100529,HHHT0
20100529,LGWO0
20100529,SSOB0
20100529,LTSK0
20100530,HHHT0
20100530,LGWO0
20100530,SSOB0
20100530,LTSK0
