date,gameid
20080401,HHWO0
20080401,OBHT0
20080401,SKLT0
20080401,SSLG0
20080402,HHWO0
20080402,OBHT0
20080402,SSLG0
20080402,SKLT0
20080403,HHWO0
20080403,OBHT0
20080403,SSLG0
20080403,SKLT0
20080404,WOSS0
20080404,LTLG0
20080404,OBSK0
20080404,HTHH0
20080405,WOSS0
20080405,LTLG0
20080405,OBSK0
20080405,HTHH0
20080406,WOSS0
20080406,LTLG0
20080406,OBSK0
20080406,HTHH0
20080408,LGWO0
20080408,LTSS0
20080408,SKHT0
20080408,HHOB0
20080409,LGWO0
20080409,HHOB0
20080410,LGWO0
20080410,LTSS0
20080410,SKHT0
20080410,HHOB0
20080411,SKWO0
20080411,LGOB0
20080411,HTLT0
20080411,SSHH0
20080412,SKWO0
20080412,LGOB0
20080412,HTLT0
20080412,SSHH0
20080413,SKWO0
20080413,LGOB0
20080413,HTLT0
20080413,SSHH0
20080415,HTLG0
20080415,SSSK0
20080415,OBLT0
20080415,WOHH0
20080416,HTLG0
20080416,SSSK0
20080416,WOHH0
20080417,HTLG0
20080417,SSSK0
20080417,WOHH0
20080418,HHHT0
20080418,LGSS0
20080418,LTWO0
20080418,SKOB0
20080419,HHHT0
20080419,LGSS0
20080419,LTWO0
20080419,SKOB0
20080420,HHHT0
20080420,LGSS0
20080420,LTWO0
20080420,SKOB0
20080422,OBSS0
20080422,WOHT0
20080422,HHLG0
20080423,OBSS0
20080423,WOHT0
20080423,HHLG0
20080423,LTSK0
20080424,OBSS0
20080424,WOHT0
20080424,HHLG0
20080424,LTSK0
20080425,WOLG0
20080425,HTSK0
20080425,SSLT0
20080425,OBHH0
20080426,WOLG0
20080426,HTSK0
20080426,SSLT0
20080426,OBHH0
20080427,SSLT0
20080427,WOLG0
20080427,HTSK0
20080427,OBHH0
20080429,WOSS0
20080429,HTOB0
20080429,LGLT0
20080429,SKHH0
20080430,WOSS0
20080430,HTOB0
20080430,LGLT0
20080430,SKHH0
