date,gameid
20080601,LGHH0
20080601,LTWO0
20080601,SKSS0
20080601,HTOB0
20080603,HHHT0
20080603,SSLG0
20080603,OBLT0
20080604,HHHT0
20080605,WOSK0
20080605,HHHT0
20080605,SSLG0
20080605,OBLT0
20080606,SKLT0
20080606,SSHT0
20080606,LGOB0
20080606,WOHH0
20080607,SKLT0
20080607,SSHT0
20080607,LGOB0
20080607,WOHH0
20080608,SSHT0
20080608,SKLT0
20080610,HHSS0
20080610,HTWO0
20080610,LTOB0
20080610,LGSK0
20080611,HHSS0
20080611,HTWO0
20080611,LTOB0
20080611,LGSK0
20080612,HHSS0
20080612,HTWO0
20080612,LTOB0
20080612,LGSK0
20080613,OBSS0
20080613,HHLG0
20080613,HTSK0
20080613,WOLT0
20080614,OBSS0
20080614,HHLG0
20080614,HTSK0
20080614,WOLT0
20080615,OBSS0
20080615,WOLT0
20080615,HHLG0
20080615,HTSK0
20080617,LGHT0
20080617,SSWO0
20080617,SKOB0
20080617,LTHH0
20080619,LGHT0
20080619,SSWO0
20080619,SKOB0
20080619,LTHH0
20080620,HHWO0
20080620,OBHT0
20080620,LTLG0
20080620,SSSK0
20080621,HHWO0
20080621,OBHT0
20080621,LTLG0
20080621,SSSK0
20080622,HHWO0
20080622,OBHT0
20080622,LTLG0
20080622,SSSK0
20080624,LGSS0
20080624,SKLT0
20080624,WOOB0
20080624,HTHH0
20080625,LGSS0
20080625,SKLT0
20080625,WOOB0
20080625,HTHH0
20080626,LGSS0
20080626,SKLT0
20080626,WOOB0
20080626,HTHH0
20080627,LGWO0
20080627,SSOB0
20080627,HHSK0
20080627,HTLT0
20080628,LGWO0
20080628,SSOB0
20080628,HHSK0
20080629,LGWO0
20080629,SSOB0
20080629,HHSK0
20080629,HTLT0
