date,away,home,gameid
20040526,HH,SK,HHSK0
20040526,OB,HD,OBHD1
20040526,OB,HD,OBHD2
20040527,LT,HT,LTHT0
20040528,HD,SS,HDSS0
20040529,HD,SS,HDSS0
20040529,HT,OB,HTOB1
20040529,SK,LT,SKLT1
20040529,LG,HH,LGHH1
20040529,LG,HH,LGHH2
20040529,HT,OB,HTOB2
20040529,SK,LT,SKLT2
20040530,HT,OB,HTOB0
20040530,LG,HH,LGHH0
20040601,HH,HD,HHHD0
20040601,LT,SS,LTSS0
20040601,SK,HT,SKHT0
20040601,OB,LG,OBLG0
20040602,HH,HD,HHHD0
20040602,OB,LG,OBLG0
20040602,LT,SS,LTSS0
20040602,SK,HT,SKHT0
20040603,LT,SS,LTSS0
20040603,SK,HT,SKHT0
20040603,OB,LG,OBLG0
20040603,HH,HD,HHHD0
20040604,HT,LG,HTLG0
20040604,SS,SK,SSSK0
20040604,HD,LT,HDLT0
20040604,OB,HH,OBHH0
20040605,HT,LG,HTLG0
20040605,SS,SK,SSSK0
20040605,HD,LT,HDLT0
20040605,OB,HH,OBHH0
20040606,OB,HH,OBHH0
20040606,HD,LT,HDLT0
20040606,SS,SK,SSSK0
20040606,HT,LG,HTLG0
20040608,HT,SS,HTSS0
20040608,SK,OB,SKOB0
20040608,HH,LT,HHLT0
20040608,LG,HD,LGHD0
20040609,LG,HD,LGHD0
20040609,HT,SS,HTSS0
20040609,SK,OB,SKOB0
20040609,HH,LT,HHLT0
20040610,HT,SS,HTSS0
20040610,SK,OB,SKOB0
20040610,HH,LT,HHLT0
20040610,LG,HD,LGHD0
20040611,SS,HD,SSHD0
20040611,LT,SK,LTSK0
20040611,OB,HT,OBHT0
20040611,HH,LG,HHLG0
20040612,OB,HT,OBHT0
20040612,HH,LG,HHLG0
20040612,LT,SK,LTSK0
20040612,SS,HD,SSHD0
20040613,SS,HD,SSHD0
20040613,OB,HT,OBHT0
20040613,HH,LG,HHLG0
20040613,LT,SK,LTSK0
20040615,SS,OB,SSOB0
20040615,LG,LT,LGLT0
20040615,HT,HH,HTHH0
20040616,LG,LT,LGLT0
20040616,HT,HH,HTHH0
20040616,HD,SK,HDSK1
20040616,HD,SK,HDSK2
20040616,SS,OB,SSOB0
20040618,SK,SS,SKSS0
20040618,LG,OB,LGOB0
20040618,HT,LT,HTLT0
20040618,HD,HH,HDHH0
20040620,HT,LT,HTLT1
20040620,HT,LT,HTLT2
20040622,HH,SS,HHSS0
20040622,LT,LG,LTLG0
20040623,LT,LG,LTLG0
20040623,HH,SS,HHSS0
20040623,HT,HD,HTHD1
20040623,OB,SK,OBSK1
20040623,HT,HD,HTHD2
20040623,OB,SK,OBSK2
20040624,OB,SK,OBSK0
20040624,HT,HD,HTHD0
20040624,HH,SS,HHSS0
20040624,LT,LG,LTLG0
20040625,SK,HD,SKHD0
20040625,HH,OB,HHOB0
20040625,SS,LT,SSLT0
20040626,LG,HT,LGHT1
20040626,LG,HT,LGHT2
20040626,SK,HD,SKHD0
20040626,HH,OB,HHOB0
20040626,SS,LT,SSLT0
20040627,LG,HT,LGHT0
20040627,HH,OB,HHOB0
20040627,SS,LT,SSLT0
20040627,SK,HD,SKHD0
20040629,LT,HH,LTHH0
20040629,HT,SK,HTSK0
20040629,HD,OB,HDOB0
20040629,LG,SS,LGSS0
20040630,HD,OB,HDOB0
20040630,LG,SS,LGSS0
20040630,HT,SK,HTSK0
20040630,LT,HH,LTHH0
20040701,LG,SS,LGSS0
20040701,HT,SK,HTSK0
20040701,LT,HH,LTHH0
20040702,LT,HD,LTHD0
20040702,HH,HT,HHHT0
20040702,OB,SS,OBSS0
20040702,SK,LG,SKLG0
20040703,SK,LG,SKLG0
20040706,SK,HH,SKHH0
20040706,HD,LG,HDLG0
20040706,OB,LT,OBLT0
20040706,SS,HT,SSHT0
20040707,SS,HT,SSHT0
20040707,SK,HH,SKHH0
20040708,OB,LT,OBLT1
20040708,SS,HT,SSHT0
20040708,HD,LG,HDLG0
20040708,SK,HH,SKHH0
20040708,OB,LT,OBLT2
20040709,SS,HD,SSHD0
20040709,HT,OB,HTOB0
20040709,LG,HH,LGHH0
20040710,LT,SK,LTSK0
20040710,LG,HH,LGHH0
20040710,HT,OB,HTOB0
20040710,SS,HD,SSHD0
20040711,HT,OB,HTOB0
20040711,LT,SK,LTSK0
20040711,SS,HD,SSHD0
20040711,LG,HH,LGHH0
20040713,SK,HD,SKHD0
20040713,LG,LT,LGLT0
20040713,HH,HT,HHHT0
20040713,SS,OB,SSOB0
20040714,SS,OB,SSOB0
20040714,SK,HD,SKHD0
20040720,HD,LT,HDLT0
20040720,HH,SS,HHSS0
20040720,HT,LG,HTLG0
20040720,OB,SK,OBSK0
20040721,OB,SK,OBSK0
20040721,HD,LT,HDLT0
20040721,HH,SS,HHSS0
20040721,HT,LG,HTLG0
20040722,HH,SS,HHSS0
20040723,HH,HD,HHHD0
20040723,LG,OB,LGOB0
20040723,HT,SK,HTSK0
20040724,LG,OB,LGOB0
20040724,HT,SK,HTSK0
20040724,SS,LT,SSLT0
20040724,HH,HD,HHHD0
20040725,LG,OB,LGOB0
20040725,HT,SK,HTSK0
20040725,SS,LT,SSLT0
20040725,HH,HD,HHHD0
20040727,SK,HH,SKHH0
20040727,LT,OB,LTOB0
20040727,HD,HT,HDHT0
20040727,LG,SS,LGSS0
20040728,LG,SS,LGSS0
20040728,LT,OB,LTOB0
20040728,SK,HH,SKHH0
20040729,HD,HT,HDHT0
20040729,LT,OB,LTOB0
20040729,SK,HH,SKHH0
20040730,OB,SS,OBSS0
20040730,SK,LG,SKLG0
20040730,HD,HH,HDHH0
20040731,LT,HT,LTHT0
20040731,OB,SS,OBSS0
20040731,SK,LG,SKLG0
20040731,HD,HH,HDHH0
20040801,HD,HH,HDHH0
20040801,SK,LG,SKLG0
20040801,LT,HT,LTHT0
20040801,OB,SS,OBSS0
20040803,LG,HD,LGHD0
20040803,HT,OB,HTOB0
20040803,SS,SK,SSSK0
20040803,HH,LT,HHLT0
20040804,HT,OB,HTOB0
20040804,SS,SK,SSSK0
20040804,HH,LT,HHLT0
20040804,LG,HD,LGHD0
20040805,SS,SK,SSSK0
20040805,HH,LT,HHLT0
20040806,OB,LG,OBLG0
20040806,LT,HD,LTHD0
20040807,OB,LG,OBLG0
20040807,LT,HD,LTHD0
20040807,SS,HH,SSHH0
20040807,SK,HT,SKHT0
20040808,SK,HT,SKHT0
20040808,OB,LG,OBLG0
20040808,LT,HD,LTHD0
20040808,SS,HH,SSHH0
20040810,HH,LG,HHLG0
20040810,HD,SK,HDSK0
20040810,HT,SS,HTSS0
20040810,OB,LT,OBLT0
20040811,HT,SS,HTSS0
20040811,OB,LT,OBLT0
20040811,HH,LG,HHLG0
20040811,HD,SK,HDSK0
20040812,HH,LG,HHLG0
20040812,HD,SK,HDSK0
20040813,HH,SK,HHSK0
20040813,HD,OB,HDOB0
20040813,HT,LT,HTLT0
20040814,HH,SK,HHSK0
20040814,HD,OB,HDOB0
20040815,LG,SS,LGSS0
20040815,HD,OB,HDOB0
20040815,HH,SK,HHSK0
20040815,HT,LT,HTLT0
20040817,SS,HT,SSHT0
20040817,OB,HH,OBHH0
20040818,LT,LG,LTLG0
20040819,SS,HT,SSHT0
20040819,LT,LG,LTLG0
20040819,SK,HD,SKHD0
20040819,OB,HH,OBHH0
20040820,HD,SS,HDSS0
20040820,LG,OB,LGOB0
20040821,LT,HH,LTHH0
20040821,LG,OB,LGOB0
20040821,HD,SS,HDSS0
20040821,SK,HT,SKHT0
20040822,LG,OB,LGOB0
20040822,LT,HH,LTHH0
20040824,HT,HD,HTHD0
20040824,SS,LT,SSLT0
20040824,HH,OB,HHOB0
20040824,LG,SK,LGSK0
20040825,HT,HD,HTHD0
20040825,SS,LT,SSLT0
20040825,HH,OB,HHOB0
20040825,LG,SK,LGSK0
20040826,HH,OB,HHOB0
20040826,LG,SK,LGSK0
20040827,HD,HH,HDHH0
20040827,SK,SS,SKSS0
20040828,HD,HH,HDHH0
20040828,OB,LT,OBLT0
20040828,HT,LG,HTLG0
20040828,SK,SS,SKSS1
20040828,SK,SS,SKSS2
20040829,SK,SS,SKSS0
20040829,HT,LG,HTLG0
20040829,OB,LT,OBLT0
20040829,HD,HH,HDHH0
20040831,LT,HT,LTHT0
20040831,SK,OB,SKOB0
20040831,LG,HD,LGHD0
20040831,SS,HH,SSHH0
20040901,LG,HD,LGHD0
20040901,SS,HH,SSHH0
20040901,LT,HT,LTHT0
20040901,SK,OB,SKOB0
20040902,SK,OB,SKOB0
20040903,HD,SS,HDSS0
20040903,OB,HT,OBHT0
20040904,HD,SS,HDSS0
20040904,HH,LG,HHLG0
20040904,OB,HT,OBHT0
20040904,LT,SK,LTSK0
20040905,HD,SS,HDSS0
20040905,OB,HT,OBHT0
20040905,HH,LG,HHLG0
20040905,LT,SK,LTSK0
20040908,SK,SS,SKSS1
20040908,HD,OB,HDOB0
20040908,HT,HH,HTHH1
20040908,LG,LT,LGLT1
20040908,LG,LT,LGLT2
20040908,SK,SS,SKSS2
20040908,HT,HH,HTHH2
20040909,HT,HH,HTHH0
20040909,LG,LT,LGLT0
20040909,SK,SS,SKSS0
20040909,HD,OB,HDOB0
20040910,SS,LG,SSLG0
20040914,HH,HT,HHHT0
20040914,LT,SS,LTSS0
20040914,OB,HD,OBHD0
20040915,HH,HT,HHHT1
20040915,OB,HD,OBHD1
20040915,HH,HT,HHHT2
20040915,SK,LG,SKLG0
20040915,LT,SS,LTSS0
20040915,OB,HD,OBHD2
20040916,OB,HD,OBHD0
20040916,HH,HT,HHHT0
20040916,LT,SS,LTSS0
20040916,SK,LG,SKLG0
20040917,LG,HT,LGHT0
20040918,LG,HT,LGHT0
20040918,SS,OB,SSOB0
20040918,HH,SK,HHSK0
20040918,HD,LT,HDLT0
20040919,LG,HT,LGHT0
20040919,HH,SK,HHSK0
20040919,HD,LT,HDLT0
20040919,SS,OB,SSOB1
20040919,SS,OB,SSOB2
20040921,HT,SS,HTSS0
20040921,SK,LT,SKLT0
20040921,HD,LG,HDLG0
20040921,OB,HH,OBHH0
20040922,HD,LG,HDLG1
20040922,OB,HH,OBHH0
20040922,HT,SS,HTSS0
20040922,SK,LT,SKLT2
20040922,SK,LT,SKLT1
20040922,HD,LG,HDLG2
20040923,HD,LG,HDLG0
20040923,SK,LT,SKLT0
20040924,HH,HD,HHHD0
20040924,LT,SS,LTSS0
20040924,LG,SK,LGSK0
20040925,LT,HD,LTHD0
20040925,SS,HT,SSHT0
20040926,SK,HT,SKHT0
20040926,LT,HD,LTHD0
20040928,HT,HH,HTHH0
20040928,SS,LG,SSLG0
20040929,SS,LG,SSLG0
20040929,HD,SK,HDSK0
20040929,HT,LT,HTLT0
20040930,SS,LG,SSLG0
20040930,HT,LT,HTLT0
20041001,HD,HT,HDHT0
20041001,OB,SK,OBSK0
20041002,OB,SK,OBSK0
20041002,LG,LT,LGLT0
20041003,LT,HH,LTHH0
20041003,LG,SS,LGSS0
20041003,HT,HD,HTHD0
20041004,OB,SS,OBSS0
20041004,LT,HH,LTHH0
20041004,HT,HD,HTHD0
20041005,OB,SS,OBSS0
20041005,LT,LG,LTLG0
20041005,HH,HT,HHHT0
20041005,SK,HD,SKHD0
