date,away,home,gameid
20020426,LG,HH,LGHH0
20020427,SS,HT,SSHT0
20020427,HD,OB,HDOB0
20020427,LG,HH,LGHH0
20020428,SS,HT,SSHT0
20020428,HD,OB,HDOB0
20020428,LG,HH,LGHH0
20020428,LT,SK,LTSK1
20020428,LT,SK,LTSK2
20020430,SK,LG,SKLG0
20020501,HT,HD,HTHD0
20020501,OB,SS,OBSS1
20020501,HH,LT,HHLT2
20020501,HH,LT,HHLT1
20020501,OB,SS,OBSS2
20020501,SK,LG,SKLG0
20020502,HT,HD,HTHD1
20020502,HT,HD,HTHD2
20020502,OB,SS,OBSS0
20020502,SK,LG,SKLG0
20020502,HH,LT,HHLT0
20020503,HH,LG,HHLG0
20020503,OB,SK,OBSK0
20020503,SS,HD,SSHD0
20020504,HH,LG,HHLG0
20020504,LT,HT,LTHT1
20020504,OB,SK,OBSK0
20020504,SS,HD,SSHD0
20020504,LT,HT,LTHT2
20020505,LT,HT,LTHT0
20020505,HH,LG,HHLG0
20020505,OB,SK,OBSK0
20020505,SS,HD,SSHD0
20020507,SK,SS,SKSS0
20020508,LT,OB,LTOB1
20020508,HD,HH,HDHH2
20020508,HD,HH,HDHH1
20020508,LT,OB,LTOB2
20020508,SK,SS,SKSS0
20020509,LG,HT,LGHT1
20020509,LG,HT,LGHT2
20020509,SK,SS,SKSS0
20020509,LT,OB,LTOB0
20020509,HD,HH,HDHH0
20020510,HD,LT,HDLT0
20020510,SS,LG,SSLG0
20020510,HT,SK,HTSK0
20020510,OB,HH,OBHH0
20020511,HD,LT,HDLT0
20020511,SS,LG,SSLG0
20020511,HT,SK,HTSK0
20020511,OB,HH,OBHH0
20020512,HD,LT,HDLT0
20020512,SS,LG,SSLG0
20020512,HT,SK,HTSK0
20020512,OB,HH,OBHH0
20020514,LT,SS,LTSS0
20020514,SK,OB,SKOB0
20020514,LG,HD,LGHD0
20020514,HH,HT,HHHT0
20020516,LT,SS,LTSS1
20020516,LT,SS,LTSS2
20020517,OB,HD,OBHD0
20020517,SK,LT,SKLT0
20020517,HT,LG,HTLG0
20020518,HT,LG,HTLG0
20020518,OB,HD,OBHD0
20020519,HT,LG,HTLG0
20020519,OB,HD,OBHD0
20020519,SS,HH,SSHH1
20020519,SS,HH,SSHH2
20020521,HD,SK,HDSK0
20020521,LG,LT,LGLT0
20020521,SS,HT,SSHT0
20020521,HH,OB,HHOB0
20020522,LG,LT,LGLT0
20020522,SS,HT,SSHT0
20020522,HH,OB,HHOB0
20020522,HD,SK,HDSK0
20020523,HD,SK,HDSK0
20020523,LG,LT,LGLT0
20020523,SS,HT,SSHT0
20020523,HH,OB,HHOB0
20020524,LT,HD,LTHD0
20020524,LG,SS,LGSS0
20020524,HT,OB,HTOB0
20020524,HH,SK,HHSK0
20020525,LG,SS,LGSS0
20020525,HT,OB,HTOB0
20020525,HH,SK,HHSK0
20020525,LT,HD,LTHD0
20020526,LG,SS,LGSS0
20020526,HT,OB,HTOB0
20020526,HH,SK,HHSK0
20020526,LT,HD,LTHD0
20020528,SK,SS,SKSS0
20020528,HD,LG,HDLG0
20020528,HT,HH,HTHH0
20020528,OB,LT,OBLT0
20020529,OB,LT,OBLT0
20020529,SK,SS,SKSS0
20020529,HD,LG,HDLG0
20020529,HT,HH,HTHH0
20020530,OB,LT,OBLT0
20020530,SK,SS,SKSS0
20020530,HD,LG,HDLG0
20020530,HT,HH,HTHH0
20020601,SS,HD,SSHD0
20020601,HH,LT,HHLT0
20020601,SK,HT,SKHT0
20020601,OB,LG,OBLG0
20020602,HH,LT,HHLT0
20020602,SK,HT,SKHT0
20020602,OB,LG,OBLG0
20020602,SS,HD,SSHD0
20020605,HH,SS,HHSS0
20020605,LG,HT,LGHT0
20020605,LT,SK,LTSK0
20020605,HD,OB,HDOB0
20020606,LG,HT,LGHT1
20020606,LG,HT,LGHT2
20020606,HH,SS,HHSS0
20020606,LT,SK,LTSK0
20020606,HD,OB,HDOB0
20020607,HD,SK,HDSK0
20020607,HT,SS,HTSS0
20020607,LT,LG,LTLG0
20020607,OB,HH,OBHH0
20020608,HD,SK,HDSK0
20020608,HT,SS,HTSS0
20020608,LT,LG,LTLG0
20020608,OB,HH,OBHH0
20020609,HD,SK,HDSK0
20020609,HT,SS,HTSS0
20020609,LT,LG,LTLG0
20020609,OB,HH,OBHH0
20020611,HH,HD,HHHD0
20020611,OB,HT,OBHT0
20020611,SK,LG,SKLG0
20020611,SS,LT,SSLT0
20020612,OB,HT,OBHT0
20020612,SS,LT,SSLT0
20020613,HH,HD,HHHD1
20020613,SK,LG,SKLG1
20020613,HH,HD,HHHD2
20020613,OB,HT,OBHT0
20020613,SS,LT,SSLT0
20020613,SK,LG,SKLG2
20020615,SK,SS,SKSS0
20020615,LT,OB,LTOB0
20020615,HT,HD,HTHD0
20020615,LG,HH,LGHH0
20020616,HT,HD,HTHD0
20020616,SK,SS,SKSS0
20020616,LT,OB,LTOB0
20020616,LG,HH,LGHH0
20020619,HH,HT,HHHT0
20020619,SS,OB,SSOB0
20020619,LG,SK,LGSK0
20020619,HD,LT,HDLT0
20020620,HH,HT,HHHT0
20020620,SS,OB,SSOB0
20020620,LG,SK,LGSK0
20020620,HD,LT,HDLT0
20020621,OB,HD,OBHD0
20020621,LT,SS,LTSS0
20020621,HT,LG,HTLG0
20020621,SK,HH,SKHH0
20020623,OB,HD,OBHD0
20020623,LT,SS,LTSS0
20020623,HT,LG,HTLG0
20020623,SK,HH,SKHH0
20020626,SK,HD,SKHD0
20020626,HT,SS,HTSS0
20020626,HH,OB,HHOB0
20020626,LG,LT,LGLT0
20020627,SK,HD,SKHD0
20020627,HT,SS,HTSS0
20020627,HH,OB,HHOB0
20020627,LG,LT,LGLT0
20020628,OB,SK,OBSK0
20020628,LT,HT,LTHT0
20020628,SS,LG,SSLG0
20020628,HD,HH,HDHH0
20020630,OB,SK,OBSK0
20020630,LT,HT,LTHT0
20020630,SS,LG,SSLG0
20020702,HD,HT,HDHT0
20020702,OB,SS,OBSS0
20020702,HH,LG,HHLG0
20020703,SK,LT,SKLT1
20020703,SK,LT,SKLT2
20020703,OB,SS,OBSS0
20020703,HH,LG,HHLG0
20020704,HD,HT,HDHT1
20020704,OB,SS,OBSS0
20020704,HH,LG,HHLG0
20020704,SK,LT,SKLT0
20020704,HD,HT,HDHT2
20020707,SK,OB,SKOB1
20020707,HT,LT,HTLT1
20020707,SS,HH,SSHH1
20020707,HT,LT,HTLT2
20020707,SS,HH,SSHH2
20020707,LG,HD,LGHD0
20020707,SK,OB,SKOB2
20020709,SS,HD,SSHD0
20020709,LG,OB,LGOB0
20020709,HT,SK,HTSK0
20020709,LT,HH,LTHH0
20020710,SS,HD,SSHD0
20020710,LG,OB,LGOB0
20020710,HT,SK,HTSK0
20020710,LT,HH,LTHH0
20020711,SS,HD,SSHD0
20020711,LG,OB,LGOB0
20020711,HT,SK,HTSK0
20020711,LT,HH,LTHH0
20020712,OB,HT,OBHT0
20020713,SK,SS,SKSS0
20020713,HH,LG,HHLG0
20020714,HD,LT,HDLT1
20020714,HD,LT,HDLT2
20020714,SK,SS,SKSS0
20020720,SS,OB,SSOB0
20020720,LG,SK,LGSK0
20020720,HH,LT,HHLT0
20020721,HD,HT,HDHT0
20020721,SS,OB,SSOB0
20020721,LG,SK,LGSK0
20020723,HD,SS,HDSS0
20020723,LG,LT,LGLT0
20020723,HT,HH,HTHH0
20020724,HD,SS,HDSS0
20020724,SK,OB,SKOB0
20020724,LG,LT,LGLT0
20020724,HT,HH,HTHH0
20020725,HD,SS,HDSS0
20020725,SK,OB,SKOB0
20020725,LG,LT,LGLT0
20020725,HT,HH,HTHH0
20020726,OB,SS,OBSS0
20020726,HT,LG,HTLG0
20020726,LT,SK,LTSK0
20020726,HH,HD,HHHD0
20020727,HH,HD,HHHD0
20020727,OB,SS,OBSS0
20020727,HT,LG,HTLG0
20020727,LT,SK,LTSK0
20020728,OB,SS,OBSS0
20020728,HT,LG,HTLG0
20020728,LT,SK,LTSK0
20020728,HH,HD,HHHD0
20020730,LT,HT,LTHT0
20020730,OB,LG,OBLG0
20020730,SK,HD,SKHD0
20020730,SS,HH,SSHH0
20020731,LT,HT,LTHT0
20020731,OB,LG,OBLG0
20020731,SK,HD,SKHD0
20020731,SS,HH,SSHH0
20020801,HD,SS,HDSS0
20020801,SK,HT,SKHT0
20020801,HH,OB,HHOB0
20020801,LG,LT,LGLT0
20020802,HD,SS,HDSS0
20020802,SK,HT,SKHT0
20020802,HH,OB,HHOB0
20020802,LG,LT,LGLT0
20020803,HT,HD,HTHD0
20020803,SS,LG,SSLG0
20020803,OB,LT,OBLT0
20020803,SK,HH,SKHH0
20020804,OB,LT,OBLT0
20020804,SK,HH,SKHH0
20020804,SS,LG,SSLG0
20020808,HD,LG,HDLG0
20020808,OB,SK,OBSK0
20020809,LG,HT,LGHT0
20020809,SS,OB,SSOB0
20020811,SS,OB,SSOB0
20020811,HH,SK,HHSK0
20020813,SK,LG,SKLG0
20020813,OB,HD,OBHD0
20020814,OB,HD,OBHD0
20020814,SK,LG,SKLG0
20020815,HT,OB,HTOB0
20020815,LT,SK,LTSK0
20020815,LG,HH,LGHH0
20020816,HT,OB,HTOB0
20020816,LT,SK,LTSK0
20020816,LG,HH,LGHH0
20020817,SK,HT,SKHT0
20020817,LG,HD,LGHD0
20020818,SK,HT,SKHT0
20020818,SS,HH,SSHH0
20020820,HT,SS,HTSS0
20020820,HD,OB,HDOB0
20020820,LG,SK,LGSK0
20020820,HH,LT,HHLT0
20020821,HH,LT,HHLT0
20020821,HT,SS,HTSS0
20020821,HD,OB,HDOB0
20020821,LG,SK,LGSK0
20020822,SS,LT,SSLT0
20020823,HT,HD,HTHD1
20020823,OB,LG,OBLG1
20020823,SK,HH,SKHH1
20020823,HT,HD,HTHD2
20020823,SS,LT,SSLT0
20020823,SK,HH,SKHH2
20020823,OB,LG,OBLG2
20020824,HH,SS,HHSS0
20020824,HT,LG,HTLG0
20020824,OB,SK,OBSK0
20020824,LT,HD,LTHD0
20020825,HH,SS,HHSS0
20020825,HT,LG,HTLG0
20020825,OB,SK,OBSK0
20020825,LT,HD,LTHD0
20020827,SK,LT,SKLT0
20020827,HH,HT,HHHT0
20020827,LG,SS,LGSS0
20020828,HD,OB,HDOB1
20020828,SK,LT,SKLT0
20020828,HH,HT,HHHT0
20020828,LG,SS,LGSS0
20020828,HD,OB,HDOB2
20020829,HH,HT,HHHT0
20020829,LG,SS,LGSS0
20020829,HD,OB,HDOB0
20020829,SK,LT,SKLT0
20020830,SK,HD,SKHD0
20020830,LT,LG,LTLG0
20020830,OB,HH,OBHH0
20020901,LT,LG,LTLG1
20020901,SK,HD,SKHD0
20020901,OB,HH,OBHH0
20020901,LT,LG,LTLG2
20020902,SK,HD,SKHD0
20020902,SS,HT,SSHT0
20020902,OB,HH,OBHH0
20020903,SS,SK,SSSK0
20020903,OB,HD,OBHD0
20020903,HH,LG,HHLG0
20020903,HT,LT,HTLT0
20020904,HT,LT,HTLT0
20020904,OB,HD,OBHD0
20020904,HH,LG,HHLG0
20020904,SS,SK,SSSK0
20020905,HH,HT,HHHT0
20020905,LG,OB,LGOB0
20020905,SS,SK,SSSK0
20020906,HH,HT,HHHT1
20020906,HH,HT,HHHT2
20020906,LG,OB,LGOB0
20020906,HD,SK,HDSK0
20020907,HT,OB,HTOB0
20020907,LT,SS,LTSS0
20020907,HD,SK,HDSK0
20020907,LG,HH,LGHH0
20020908,HT,OB,HTOB0
20020908,LT,SS,LTSS0
20020908,HD,SK,HDSK0
20020908,LG,HH,LGHH0
20020910,HT,HD,HTHD0
20020910,LG,SS,LGSS0
20020910,SK,OB,SKOB0
20020910,LT,HH,LTHH0
20020911,SK,OB,SKOB1
20020911,SK,OB,SKOB2
20020911,HD,HH,HDHH0
20020912,OB,LT,OBLT0
20020912,SS,LG,SSLG0
20020912,HT,SK,HTSK0
20020912,HD,HH,HDHH0
20020913,SS,LG,SSLG0
20020913,HT,SK,HTSK0
20020913,OB,LT,OBLT0
20020913,HD,HH,HDHH0
20020914,HD,HT,HDHT0
20020914,SK,LT,SKLT0
20020914,HH,SS,HHSS0
20020914,LG,OB,LGOB0
20020915,SK,LT,SKLT0
20020915,LG,OB,LGOB0
20020916,HD,HT,HDHT0
20020917,LT,HT,LTHT0
20020917,HH,OB,HHOB0
20020917,LG,HD,LGHD0
20020917,SS,SK,SSSK0
20020918,LG,HD,LGHD1
20020918,LT,HT,LTHT0
20020918,SS,SK,SSSK0
20020918,LG,HD,LGHD2
20020918,HH,OB,HHOB0
20020919,LT,OB,LTOB1
20020919,LT,OB,LTOB2
20020919,LG,HD,LGHD0
20020919,SS,SK,SSSK0
20020920,HT,SK,HTSK0
20020920,HD,HH,HDHH0
20020920,LT,OB,LTOB0
20020921,HT,LT,HTLT0
20020921,HD,HH,HDHH0
20020921,SK,LG,SKLG0
20020922,SK,LG,SKLG0
20020922,HT,LT,HTLT0
20020922,HD,HH,HDHH0
20020924,SS,HD,SSHD0
20020924,OB,HT,OBHT0
20020924,HH,LG,HHLG0
20020925,OB,HT,OBHT0
20020925,LT,SS,LTSS0
20020925,HH,SK,HHSK0
20020925,LG,HD,LGHD0
20020926,SK,HT,SKHT0
20020926,LT,SS,LTSS0
20020926,LG,HD,LGHD0
20020926,OB,HH,OBHH0
20020927,LG,HD,LGHD0
20020927,LT,HT,LTHT0
20020927,SS,HH,SSHH0
20020928,SS,HH,SSHH1
20020928,LT,HD,LTHD0
20020928,LG,HT,LGHT0
20020928,SK,OB,SKOB0
20020928,SS,HH,SSHH2
20021011,HT,HD,HTHD0
20021011,HH,SS,HHSS0
20021011,LT,OB,LTOB0
20021012,LG,HT,LGHT0
20021012,HD,SS,HDSS0
20021012,LT,HH,LTHH0
20021013,HD,SS,HDSS0
20021013,LG,HT,LGHT0
20021013,LT,HH,LTHH1
20021013,LT,HH,LTHH2
20021014,HT,SS,HTSS1
20021014,HT,SS,HTSS2
20021014,HH,SK,HHSK0
20021015,HD,LT,HDLT0
20021015,HT,SS,HTSS0
20021015,HH,SK,HHSK0
20021016,HD,LT,HDLT1
20021016,HD,LT,HDLT2
20021016,SS,OB,SSOB0
20021017,SS,LT,SSLT0
20021017,HH,HT,HHHT0
20021018,SS,LT,SSLT0
20021018,HD,LG,HDLG0
20021018,OB,SK,OBSK0
20021019,OB,SK,OBSK0
20021019,HH,LT,HHLT0
20021019,SS,HT,SSHT0
20021019,HD,LG,HDLG0
20021020,SS,HT,SSHT0
