date,away,home,gameid
20050511,HD,HT,HDHT0
20050511,OB,SS,OBSS0
20050512,HD,HT,HDHT0
20050512,OB,SS,OBSS0
20050512,HH,LG,HHLG0
20050512,LT,SK,LTSK0
20050513,HT,LG,HTLG0
20050513,OB,LT,OBLT0
20050513,SS,HD,SSHD0
20050513,SK,HH,SKHH0
20050514,HT,LG,HTLG0
20050514,OB,LT,OBLT0
20050514,SS,HD,SSHD0
20050514,SK,HH,SKHH0
20050515,OB,LT,OBLT0
20050515,SK,HH,SKHH0
20050515,SS,HD,SSHD0
20050515,HT,LG,HTLG0
20050517,SS,LT,SSLT0
20050518,SK,OB,SKOB0
20050518,SS,LT,SSLT0
20050518,LG,HD,LGHD0
20050518,HT,HH,HTHH0
20050519,HT,HH,HTHH0
20050519,LG,HD,LGHD0
20050519,SS,LT,SSLT0
20050519,SK,OB,SKOB0
20050520,HH,SS,HHSS0
20050520,LT,HT,LTHT0
20050520,OB,LG,OBLG0
20050520,HD,SK,HDSK0
20050521,HD,SK,HDSK0
20050521,OB,LG,OBLG0
20050521,LT,HT,LTHT0
20050521,HH,SS,HHSS0
20050522,HH,SS,HHSS0
20050522,LT,HT,LTHT0
20050522,OB,LG,OBLG0
20050522,HD,SK,HDSK0
20050524,OB,HT,OBHT0
20050524,LT,LG,LTLG0
20050524,SS,SK,SSSK0
20050524,HD,HH,HDHH0
20050525,OB,HT,OBHT0
20050525,LT,LG,LTLG0
20050525,SS,SK,SSSK0
20050525,HD,HH,HDHH0
20050526,SS,SK,SSSK0
20050526,HD,HH,HDHH0
20050526,LT,LG,LTLG0
20050526,OB,HT,OBHT0
20050527,LG,SS,LGSS0
20050527,SK,OB,SKOB0
20050527,HH,LT,HHLT0
20050527,HT,HD,HTHD0
20050528,LG,SS,LGSS0
20050528,SK,OB,SKOB0
20050528,HH,LT,HHLT0
20050528,HT,HD,HTHD0
20050529,LG,SS,LGSS0
20050529,SK,OB,SKOB0
20050529,HH,LT,HHLT0
20050529,HT,HD,HTHD0
20050531,HH,SK,HHSK0
20050531,HD,OB,HDOB0
20050531,LG,HT,LGHT0
20050531,LT,SS,LTSS0
20050601,HD,OB,HDOB0
20050602,LG,HT,LGHT0
20050602,LT,SS,LTSS0
20050602,HD,OB,HDOB0
20050602,HH,SK,HHSK0
20050604,SS,HT,SSHT0
20050604,SK,LG,SKLG0
20050604,LT,HD,LTHD0
20050604,OB,HH,OBHH0
20050605,SS,HT,SSHT0
20050605,SK,LG,SKLG0
20050605,LT,HD,LTHD0
20050605,OB,HH,OBHH0
20050606,OB,HH,OBHH0
20050606,LT,HD,LTHD0
20050606,SK,LG,SKLG0
20050606,SS,HT,SSHT0
20050607,OB,SS,OBSS0
20050607,HD,LG,HDLG0
20050607,HT,SK,HTSK0
20050607,HH,LT,HHLT0
20050608,OB,SS,OBSS0
20050608,HD,LG,HDLG0
20050608,HT,SK,HTSK0
20050608,HH,LT,HHLT0
20050609,OB,SS,OBSS0
20050609,HD,LG,HDLG0
20050609,HH,LT,HHLT0
20050609,HT,SK,HTSK0
20050610,SS,HD,SSHD0
20050610,HT,OB,HTOB0
20050610,LT,SK,LTSK0
20050611,HT,OB,HTOB0
20050611,LT,SK,LTSK0
20050611,SS,HD,SSHD0
20050611,LG,HH,LGHH0
20050612,HT,OB,HTOB0
20050612,LT,SK,LTSK0
20050612,SS,HD,SSHD0
20050612,LG,HH,LGHH0
20050614,HH,HT,HHHT0
20050614,OB,LT,OBLT0
20050614,SK,HD,SKHD0
20050615,SK,HD,SKHD0
20050615,SS,LG,SSLG0
20050615,HH,HT,HHHT0
20050615,OB,LT,OBLT0
20050616,SK,HD,SKHD0
20050616,HH,HT,HHHT0
20050616,OB,LT,OBLT0
20050616,SS,LG,SSLG0
20050617,HH,OB,HHOB0
20050617,LG,LT,LGLT0
20050617,HD,HT,HDHT0
20050617,SK,SS,SKSS0
20050618,HH,OB,HHOB0
20050618,LG,LT,LGLT0
20050618,HD,HT,HDHT0
20050618,SK,SS,SKSS0
20050619,LG,LT,LGLT0
20050619,HH,OB,HHOB0
20050619,SK,SS,SKSS0
20050619,HD,HT,HDHT0
20050621,HD,SS,HDSS0
20050621,HT,LG,HTLG0
20050621,OB,SK,OBSK0
20050621,LT,HH,LTHH0
20050622,HD,SS,HDSS0
20050622,HT,LG,HTLG0
20050622,OB,SK,OBSK0
20050622,LT,HH,LTHH0
20050623,HD,SS,HDSS0
20050623,HT,LG,HTLG0
20050623,OB,SK,OBSK0
20050623,LT,HH,LTHH0
20050624,OB,HD,OBHD0
20050624,HT,LT,HTLT0
20050624,HH,LG,HHLG0
20050624,SS,SK,SSSK0
20050625,HH,LG,HHLG0
20050625,SS,SK,SSSK0
20050625,HT,LT,HTLT0
20050625,OB,HD,OBHD0
20050626,HH,LG,HHLG0
20050626,SS,SK,SSSK0
20050626,HT,LT,HTLT0
20050626,OB,HD,OBHD0
20050628,LG,HD,LGHD0
20050628,LT,OB,LTOB0
20050628,SS,HH,SSHH0
20050629,SS,HH,SSHH0
20050629,SK,HT,SKHT0
20050630,SK,HT,SKHT0
20050630,LT,OB,LTOB0
20050630,LG,HD,LGHD0
20050630,SS,HH,SSHH0
20050701,HT,LG,HTLG0
20050701,OB,SK,OBSK0
20050702,HT,LG,HTLG0
20050702,HD,SS,HDSS0
20050702,OB,SK,OBSK0
20050702,LT,HH,LTHH0
20050705,HH,HD,HHHD0
20050705,SK,LT,SKLT0
20050705,HT,SS,HTSS0
20050705,OB,LG,OBLG0
20050706,HH,HD,HHHD0
20050706,SK,LT,SKLT0
20050706,HT,SS,HTSS0
20050706,OB,LG,OBLG0
20050707,HT,SS,HTSS0
20050707,OB,LG,OBLG0
20050707,SK,LT,SKLT0
20050707,HH,HD,HHHD0
20050708,SS,OB,SSOB0
20050708,LG,SK,LGSK0
20050709,LG,SK,LGSK0
20050710,LG,SK,LGSK0
20050710,HD,LT,HDLT0
20050710,HH,HT,HHHT0
20050710,SS,OB,SSOB0
20050712,LT,LG,LTLG0
20050712,SK,HH,SKHH0
20050712,SS,HD,SSHD0
20050713,SS,HD,SSHD0
20050713,LT,LG,LTLG0
20050713,SK,HH,SKHH0
20050714,OB,HT,OBHT0
20050714,SS,HD,SSHD0
20050714,LT,LG,LTLG0
20050714,SK,HH,SKHH0
20050719,HH,OB,HHOB0
20050719,HT,SK,HTSK0
20050719,SS,LT,SSLT0
20050719,LG,HD,LGHD0
20050720,SS,LT,SSLT0
20050720,LG,HD,LGHD0
20050720,HT,SK,HTSK0
20050720,HH,OB,HHOB0
20050721,HH,OB,HHOB0
20050721,HT,SK,HTSK0
20050721,SS,LT,SSLT0
20050721,LG,HD,LGHD0
20050722,HT,SS,HTSS0
20050722,OB,LG,OBLG0
20050722,SK,LT,SKLT0
20050722,HD,HH,HDHH0
20050723,HT,SS,HTSS0
20050723,OB,LG,OBLG0
20050723,SK,LT,SKLT0
20050723,HD,HH,HDHH0
20050724,HD,HH,HDHH0
20050724,SK,LT,SKLT0
20050724,OB,LG,OBLG0
20050724,HT,SS,HTSS0
20050726,HH,SS,HHSS0
20050726,LT,HT,LTHT0
20050726,SK,LG,SKLG0
20050726,OB,HD,OBHD0
20050727,HH,SS,HHSS0
20050727,LT,HT,LTHT0
20050727,SK,LG,SKLG0
20050727,OB,HD,OBHD0
20050729,SS,OB,SSOB0
20050729,HD,SK,HDSK0
20050729,HT,HH,HTHH0
20050730,HT,HH,HTHH0
20050730,LG,LT,LGLT0
20050730,SS,OB,SSOB0
20050730,HD,SK,HDSK0
20050731,SS,OB,SSOB0
20050731,HD,SK,HDSK0
20050731,LG,LT,LGLT0
20050731,HT,HH,HTHH0
20050802,LG,OB,LGOB0
20050802,HT,HD,HTHD0
20050803,HH,LT,HHLT0
20050803,SK,SS,SKSS0
20050804,HT,HD,HTHD0
20050804,HH,LT,HHLT0
20050804,SK,SS,SKSS0
20050804,LG,OB,LGOB0
20050805,SS,LG,SSLG0
20050805,LT,HD,LTHD0
20050805,SK,HT,SKHT0
20050805,OB,HH,OBHH0
20050806,SS,LG,SSLG0
20050806,SK,HT,SKHT0
20050807,SK,HT,SKHT0
20050807,SS,LG,SSLG0
20050807,LT,HD,LTHD0
20050807,OB,HH,OBHH0
20050809,HD,OB,HDOB0
20050809,LG,SK,LGSK0
20050809,HT,LT,HTLT0
20050809,SS,HH,SSHH0
20050810,HT,LT,HTLT0
20050811,HD,OB,HDOB0
20050811,LG,SK,LGSK0
20050811,HT,LT,HTLT0
20050813,HH,HD,HHHD0
20050813,SK,OB,SKOB0
20050813,LT,SS,LTSS0
20050813,LG,HT,LGHT0
20050814,LG,HT,LGHT0
20050814,LT,SS,LTSS0
20050814,SK,OB,SKOB0
20050814,HH,HD,HHHD0
20050815,LG,HT,LGHT0
20050815,SK,OB,SKOB0
20050815,HH,HD,HHHD0
20050816,OB,SS,OBSS0
20050816,HD,LG,HDLG0
20050816,LT,SK,LTSK0
20050816,HT,HH,HTHH0
20050817,LT,SK,LTSK0
20050817,HD,LG,HDLG0
20050817,OB,SS,OBSS0
20050818,HD,LG,HDLG0
20050820,SS,HT,SSHT0
20050820,HH,LG,HHLG0
20050820,OB,LT,OBLT0
20050820,SK,HD,SKHD0
20050821,HH,LG,HHLG0
20050821,OB,LT,OBLT0
20050821,SK,HD,SKHD0
20050823,LG,SS,LGSS0
20050823,HT,OB,HTOB0
20050823,HH,SK,HHSK0
20050823,HD,LT,HDLT0
20050824,HT,OB,HTOB0
20050825,HD,LT,HDLT0
20050825,LG,SS,LGSS0
20050826,HD,HT,HDHT0
20050826,LT,OB,LTOB0
20050826,SS,SK,SSSK0
20050826,LG,HH,LGHH0
20050827,HD,HT,HDHT0
20050827,LT,OB,LTOB0
20050827,SS,SK,SSSK0
20050827,LG,HH,LGHH0
20050828,HD,HT,HDHT0
20050828,LT,OB,LTOB0
20050828,SS,SK,SSSK0
20050828,LG,HH,LGHH0
20050830,SK,HD,SKHD0
20050830,LG,OB,LGOB0
20050830,LT,SS,LTSS0
20050830,HH,HT,HHHT0
20050831,HH,HT,HHHT0
20050831,LT,SS,LTSS0
20050831,LG,OB,LGOB0
20050831,SK,HD,SKHD0
20050901,HH,HT,HHHT0
20050901,LT,SS,LTSS0
20050902,SS,OB,SSOB0
20050902,HD,LT,HDLT0
20050902,LG,HH,LGHH0
20050903,SS,LG,SSLG0
20050903,HD,LT,HDLT0
20050903,OB,HH,OBHH0
20050904,OB,HH,OBHH0
20050904,HD,LT,HDLT0
20050904,SS,LG,SSLG0
20050906,LG,HT,LGHT0
20050907,SK,SS,SKSS0
20050907,OB,LT,OBLT0
20050907,HT,HD,HTHD0
20050908,HT,LG,HTLG0
20050908,HH,SK,HHSK0
20050908,OB,HD,OBHD0
20050909,LT,HD,LTHD0
20050909,HH,SK,HHSK0
20050910,HT,OB,HTOB0
20050910,LT,SK,LTSK0
20050910,SS,HH,SSHH0
20050911,SS,HH,SSHH0
20050911,HT,SK,HTSK0
20050911,LT,OB,LTOB0
20050913,HT,HH,HTHH0
20050914,HD,SS,HDSS0
20050914,SK,OB,SKOB0
20050914,LG,LT,LGLT0
20050914,HT,HH,HTHH0
20050915,HD,SS,HDSS0
20050915,LG,LT,LGLT0
20050915,HT,HH,HTHH0
20050916,HD,SS,HDSS0
20050916,OB,HT,OBHT0
20050917,HH,SS,HHSS0
20050917,OB,HT,OBHT0
20050918,LG,SK,LGSK0
20050920,LT,HH,LTHH0
20050920,HD,OB,HDOB0
20050920,LG,SS,LGSS0
20050920,SK,HT,SKHT0
20050921,SS,HT,SSHT0
20050922,SS,HT,SSHT0
20050922,HH,LG,HHLG0
20050922,OB,SK,OBSK0
20050923,LT,HT,LTHT0
20050923,HH,SK,HHSK0
20050923,LG,HD,LGHD0
20050924,HH,SK,HHSK0
20050924,LT,HT,LTHT0
20050924,OB,SS,OBSS0
20050924,LG,HD,LGHD0
20050925,SK,LG,SKLG0
20050925,LT,HH,LTHH0
20050927,HD,OB,HDOB0
20050927,HH,LT,HHLT0
20050928,HT,OB,HTOB0
20050928,HH,SS,HHSS0
20050928,LG,SK,LGSK0
