date,away,home,gameid
20030514,HH,OB,HHOB0
20030514,LT,SK,LTSK0
20030515,LT,SK,LTSK0
20030515,HH,OB,HHOB0
20030515,LG,SS,LGSS1
20030515,LG,SS,LGSS2
20030515,HD,HT,HDHT0
20030516,HH,LT,HHLT0
20030516,HT,LG,HTLG0
20030516,SK,SS,SKSS0
20030516,OB,HD,OBHD0
20030517,HT,LG,HTLG0
20030517,SK,SS,SKSS0
20030517,HH,LT,HHLT0
20030517,OB,HD,OBHD0
20030518,SK,SS,SKSS0
20030518,HT,LG,HTLG0
20030518,HH,LT,HHLT0
20030518,OB,HD,OBHD0
20030520,LT,HT,LTHT0
20030520,HD,LG,HDLG0
20030520,OB,SK,OBSK0
20030520,SS,HH,SSHH0
20030521,SS,HH,SSHH0
20030521,OB,SK,OBSK0
20030521,LT,HT,LTHT0
20030521,HD,LG,HDLG0
20030522,LT,HT,LTHT0
20030522,HD,LG,HDLG0
20030522,OB,SK,OBSK0
20030522,SS,HH,SSHH0
20030523,SK,HD,SKHD0
20030523,SS,HT,SSHT0
20030523,LT,OB,LTOB0
20030523,LG,HH,LGHH0
20030524,SS,HT,SSHT0
20030524,SK,HD,SKHD1
20030524,LT,OB,LTOB0
20030524,LG,HH,LGHH0
20030524,SK,HD,SKHD2
20030527,HH,LT,HHLT0
20030527,SK,LG,SKLG0
20030527,OB,SS,OBSS0
20030527,HT,HD,HTHD0
20030528,OB,SS,OBSS0
20030528,SK,LG,SKLG0
20030528,HH,LT,HHLT0
20030528,HT,HD,HTHD0
20030529,OB,SS,OBSS0
20030529,SK,LG,SKLG0
20030529,HH,LT,HHLT0
20030529,HT,HD,HTHD0
20030530,HH,OB,HHOB0
20030530,SS,SK,SSSK0
20030531,SS,SK,SSSK1
20030531,HH,OB,HHOB0
20030531,LG,HT,LGHT2
20030531,LG,HT,LGHT1
20030531,SS,SK,SSSK2
20030601,HD,LT,HDLT1
20030601,LG,HT,LGHT0
20030601,HH,OB,HHOB0
20030601,SS,SK,SSSK0
20030601,HD,LT,HDLT2
20030603,SK,HH,SKHH0
20030603,OB,HD,OBHD0
20030603,LT,LG,LTLG0
20030603,HT,SS,HTSS0
20030604,HT,SS,HTSS1
20030604,LT,LG,LTLG0
20030604,OB,HD,OBHD0
20030604,SK,HH,SKHH0
20030604,HT,SS,HTSS2
20030605,SK,HH,SKHH0
20030605,LT,LG,LTLG0
20030605,HT,SS,HTSS0
20030605,OB,HD,OBHD0
20030606,LT,HT,LTHT0
20030606,SS,HH,SSHH0
20030607,OB,LG,OBLG1
20030607,HD,SK,HDSK2
20030607,HD,SK,HDSK1
20030607,LT,HT,LTHT0
20030607,SS,HH,SSHH0
20030607,OB,LG,OBLG2
20030608,LT,HT,LTHT0
20030608,OB,LG,OBLG0
20030608,HD,SK,HDSK0
20030608,SS,HH,SSHH0
20030610,SS,LT,SSLT0
20030610,HH,HT,HHHT0
20030610,LG,HD,LGHD0
20030610,SK,OB,SKOB0
20030611,SS,LT,SSLT0
20030613,HD,SS,HDSS0
20030613,HT,LG,HTLG0
20030613,HH,SK,HHSK0
20030613,OB,LT,OBLT0
20030614,OB,LT,OBLT1
20030614,OB,LT,OBLT2
20030614,HD,SS,HDSS0
20030614,HT,LG,HTLG0
20030614,HH,SK,HHSK0
20030615,HD,SS,HDSS0
20030615,OB,LT,OBLT0
20030617,OB,HH,OBHH0
20030617,LT,HD,LTHD0
20030617,SS,LG,SSLG0
20030617,HT,SK,HTSK0
20030618,LT,HD,LTHD0
20030618,SS,LG,SSLG0
20030618,HT,SK,HTSK0
20030618,OB,HH,OBHH0
20030619,SS,LG,SSLG0
20030619,HT,SK,HTSK0
20030619,LT,HD,LTHD0
20030620,SK,SS,SKSS0
20030620,LG,LT,LGLT0
20030620,HT,OB,HTOB0
20030620,HH,HD,HHHD0
20030621,HH,HD,HHHD0
20030621,HT,OB,HTOB0
20030621,SK,SS,SKSS0
20030621,LG,LT,LGLT0
20030622,HT,OB,HTOB0
20030622,LG,LT,LGLT0
20030622,SK,SS,SKSS0
20030622,HH,HD,HHHD0
20030624,HD,HT,HDHT0
20030624,LT,SS,LTSS0
20030625,HH,LG,HHLG1
20030625,OB,SK,OBSK2
20030625,OB,SK,OBSK1
20030625,HH,LG,HHLG2
20030625,HD,HT,HDHT0
20030625,LT,SS,LTSS0
20030626,LT,SS,LTSS0
20030626,HH,LG,HHLG0
20030626,HD,HT,HDHT0
20030626,OB,SK,OBSK0
20030628,LG,OB,LGOB1
20030628,SK,LT,SKLT2
20030628,SK,LT,SKLT1
20030628,LG,OB,LGOB2
20030628,SS,HD,SSHD0
20030629,HT,HH,HTHH1
20030629,HT,HH,HTHH2
20030629,SK,LT,SKLT0
20030701,SS,OB,SSOB0
20030701,LG,SK,LGSK0
20030701,HD,HH,HDHH0
20030702,HT,LT,HTLT1
20030702,HT,LT,HTLT2
20030702,SS,OB,SSOB0
20030702,LG,SK,LGSK0
20030702,HD,HH,HDHH0
20030703,SS,OB,SSOB0
20030703,LG,SK,LGSK0
20030704,LT,SK,LTSK0
20030704,HD,LG,HDLG0
20030705,HH,SS,HHSS0
20030705,HD,LG,HDLG0
20030705,LT,SK,LTSK0
20030706,HD,LG,HDLG0
20030706,LT,SK,LTSK0
20030708,LT,HD,LTHD0
20030708,SK,OB,SKOB0
20030708,LG,HH,LGHH0
20030710,LT,HD,LTHD1
20030710,SK,OB,SKOB2
20030710,SK,OB,SKOB1
20030710,LT,HD,LTHD2
20030711,HT,LG,HTLG0
20030711,HD,SK,HDSK0
20030711,SS,HH,SSHH0
20030712,SS,HH,SSHH0
20030713,HT,LG,HTLG1
20030713,HD,SK,HDSK1
20030713,HT,LG,HTLG2
20030713,HD,SK,HDSK2
20030719,LG,SS,LGSS0
20030719,SK,HT,SKHT0
20030719,HD,OB,HDOB0
20030719,LT,HH,LTHH0
20030720,SK,HT,SKHT0
20030722,HT,HH,HTHH0
20030723,HD,LT,HDLT0
20030723,OB,SS,OBSS0
20030723,SK,LG,SKLG0
20030723,HT,HH,HTHH0
20030724,HT,HH,HTHH0
20030724,HD,LT,HDLT0
20030724,SK,LG,SKLG0
20030724,OB,SS,OBSS0
20030725,OB,LG,OBLG0
20030725,SS,SK,SSSK0
20030725,HT,LT,HTLT0
20030725,HH,HD,HHHD0
20030726,HT,LT,HTLT0
20030726,OB,LG,OBLG0
20030726,SS,SK,SSSK0
20030726,HH,HD,HHHD0
20030727,HT,LT,HTLT0
20030729,LT,SS,LTSS0
20030729,SK,HD,SKHD0
20030729,LG,HT,LGHT0
20030729,HH,OB,HHOB0
20030730,SK,HD,SKHD0
20030730,HH,OB,HHOB0
20030730,LT,SS,LTSS0
20030730,LG,HT,LGHT0
20030731,SK,HD,SKHD0
20030731,LG,HT,LGHT0
20030731,LT,SS,LTSS0
20030731,HH,OB,HHOB0
20030801,HD,SS,HDSS0
20030801,OB,HT,OBHT0
20030801,LT,LG,LTLG0
20030801,SK,HH,SKHH0
20030802,HD,SS,HDSS0
20030802,OB,HT,OBHT0
20030802,LT,LG,LTLG0
20030802,SK,HH,SKHH0
20030803,SK,HH,SKHH0
20030803,LT,LG,LTLG0
20030803,HD,SS,HDSS0
20030803,OB,HT,OBHT0
20030805,HH,LT,HHLT0
20030805,LG,SK,LGSK0
20030805,HT,HD,HTHD0
20030806,HH,LT,HHLT0
20030806,SS,OB,SSOB0
20030806,LG,SK,LGSK0
20030807,HT,HD,HTHD1
20030807,SS,OB,SSOB1
20030807,HT,HD,HTHD2
20030807,LG,SK,LGSK0
20030807,SS,OB,SSOB2
20030808,SK,LT,SKLT0
20030808,HD,HH,HDHH0
20030808,LG,SS,LGSS0
20030808,HT,OB,HTOB0
20030809,HD,HH,HDHH0
20030809,HT,OB,HTOB0
20030809,SK,LT,SKLT0
20030809,LG,SS,LGSS0
20030810,LG,SS,LGSS0
20030810,HT,OB,HTOB0
20030810,SK,LT,SKLT0
20030810,HD,HH,HDHH0
20030812,HH,SS,HHSS0
20030812,LT,HT,LTHT0
20030812,HD,LG,HDLG0
20030812,OB,SK,OBSK0
20030813,OB,SK,OBSK0
20030813,HH,SS,HHSS0
20030813,LT,HT,LTHT0
20030813,HD,LG,HDLG0
20030814,OB,SK,OBSK0
20030814,HD,LG,HDLG0
20030814,LT,HT,LTHT0
20030814,HH,SS,HHSS0
20030815,HT,SK,HTSK0
20030815,LG,OB,LGOB0
20030815,SS,HD,SSHD0
20030815,LT,HH,LTHH0
20030816,LT,HH,LTHH0
20030816,LG,OB,LGOB0
20030816,HT,SK,HTSK0
20030816,SS,HD,SSHD0
20030817,HT,SK,HTSK0
20030817,SS,HD,SSHD0
20030817,LG,OB,LGOB0
20030817,LT,HH,LTHH0
20030819,LG,LT,LGLT0
20030819,HH,HT,HHHT0
20030819,SK,SS,SKSS1
20030819,SK,SS,SKSS2
20030820,HD,OB,HDOB1
20030820,LG,LT,LGLT0
20030820,HD,OB,HDOB2
20030820,HH,HT,HHHT0
20030821,HD,OB,HDOB0
20030821,HH,HT,HHHT0
20030821,SS,SK,SSSK0
20030821,LG,LT,LGLT0
20030822,HD,HT,HDHT0
20030822,SS,LG,SSLG0
20030822,LT,SK,LTSK0
20030822,OB,HH,OBHH0
20030823,HD,HT,HDHT0
20030823,OB,HH,OBHH0
20030824,OB,HH,OBHH0
20030824,HD,HT,HDHT0
20030825,SS,LG,SSLG0
20030825,LT,SK,LTSK0
20030826,SS,HT,SSHT0
20030826,LG,HD,LGHD0
20030826,LT,OB,LTOB0
20030826,HH,SK,HHSK0
20030828,LT,OB,LTOB1
20030828,HH,SK,HHSK1
20030828,LG,HD,LGHD1
20030828,HH,SK,HHSK2
20030828,LT,OB,LTOB2
20030828,SS,HT,SSHT0
20030828,LG,HD,LGHD2
20030829,SS,LT,SSLT0
20030829,OB,HD,OBHD0
20030829,SK,HT,SKHT0
20030829,HH,LG,HHLG0
20030831,HH,LG,HHLG1
20030831,OB,HD,OBHD1
20030831,SS,LT,SSLT1
20030831,SS,LT,SSLT2
20030831,HH,LG,HHLG2
20030831,OB,HD,OBHD2
20030831,SK,HT,SKHT0
20030901,SK,HT,SKHT0
20030902,OB,LG,OBLG0
20030903,HT,SS,HTSS1
20030903,HT,SS,HTSS2
20030903,OB,LG,OBLG0
20030903,HD,SK,HDSK0
20030903,LT,HH,LTHH0
20030904,LT,HH,LTHH0
20030904,LG,OB,LGOB0
20030904,HT,SS,HTSS0
20030905,OB,LT,OBLT0
20030905,SS,HD,SSHD0
20030906,HH,HT,HHHT1
20030906,OB,LT,OBLT0
20030906,HH,HT,HHHT2
20030906,SK,LG,SKLG0
20030906,SS,HD,SSHD0
20030907,HH,HT,HHHT0
20030907,OB,LT,OBLT0
20030908,SS,HD,SSHD0
20030908,SK,LG,SKLG0
20030909,HH,SS,HHSS0
20030909,OB,HT,OBHT0
20030910,OB,HT,OBHT1
20030910,LT,HD,LTHD2
20030910,LT,HD,LTHD1
20030910,LG,SK,LGSK0
20030910,OB,HT,OBHT2
20030910,HH,SS,HHSS0
20030911,HH,SS,HHSS0
20030911,OB,HT,OBHT0
20030911,HD,LG,HDLG0
20030913,HD,OB,HDOB1
20030913,LG,HH,LGHH1
20030913,SS,SK,SSSK0
20030913,HT,LT,HTLT0
20030913,HD,OB,HDOB2
20030913,LG,HH,LGHH2
20030914,HD,OB,HDOB0
20030914,SS,SK,SSSK0
20030914,HT,LT,HTLT0
20030914,LG,HH,LGHH0
20030915,LG,HH,LGHH0
20030916,LG,HT,LGHT0
20030916,OB,SS,OBSS0
20030916,HH,LT,HHLT0
20030917,LG,HT,LGHT0
20030917,OB,SS,OBSS0
20030917,HH,LT,HHLT0
20030917,SK,HD,SKHD0
20030918,OB,SS,OBSS0
20030919,SK,OB,SKOB0
20030919,HD,LT,HDLT0
20030919,SS,HH,SSHH0
20030920,LG,SS,LGSS0
20030920,SK,OB,SKOB0
20030920,HD,LT,HDLT0
20030920,HT,HH,HTHH0
20030921,HT,HH,HTHH0
20030921,LG,SS,LGSS0
20030921,SK,OB,SKOB0
20030923,SS,HT,SSHT0
20030923,LT,LG,LTLG0
20030923,HH,SK,HHSK0
20030923,OB,HD,OBHD0
20030924,SS,HT,SSHT1
20030924,LT,OB,LTOB0
20030924,HH,HD,HHHD0
20030924,SS,HT,SSHT2
20030925,LT,OB,LTOB0
20030925,HH,HD,HHHD0
20030925,SS,HT,SSHT0
20030926,LG,HD,LGHD0
20030926,SK,HT,SKHT0
20030927,LG,HD,LGHD0
20030927,HH,OB,HHOB0
20030927,SS,LT,SSLT0
20030928,HT,LG,HTLG0
20030928,SK,SS,SKSS0
20030928,HD,HH,HDHH0
20030929,HD,HT,HDHT0
20030929,SS,LG,SSLG0
20030929,SK,LT,SKLT0
20030929,OB,HH,OBHH0
20030930,SS,LG,SSLG0
20030930,SK,HH,SKHH0
20031001,SS,HT,SSHT0
20031001,LT,SK,LTSK0
20031002,HH,LG,HHLG0
20031002,LT,SS,LTSS0
20031002,HT,SK,HTSK0
