date,away,home,gameid
20060503,LT,HD,LTHD0
20060503,SK,SS,SKSS0
20060503,HT,OB,HTOB0
20060504,SK,SS,SKSS0
20060504,HT,OB,HTOB0
20060504,LT,HD,LTHD0
20060504,LG,HH,LGHH0
20060505,LT,SK,LTSK0
20060505,HD,SS,HDSS0
20060505,HH,HT,HHHT0
20060505,OB,LG,OBLG0
20060507,LT,SK,LTSK0
20060507,OB,LG,OBLG0
20060507,HD,SS,HDSS0
20060507,HH,HT,HHHT0
20060509,HD,HH,HDHH0
20060509,OB,LT,OBLT0
20060509,SS,LG,SSLG0
20060509,HT,SK,HTSK0
20060510,SS,LG,SSLG0
20060510,HT,SK,HTSK0
20060511,SS,LG,SSLG0
20060511,HT,SK,HTSK0
20060511,OB,LT,OBLT0
20060511,HD,HH,HDHH0
20060512,LG,HD,LGHD0
20060512,HT,SS,HTSS0
20060512,SK,OB,SKOB0
20060512,LT,HH,LTHH0
20060513,LT,HH,LTHH0
20060513,LG,HD,LGHD0
20060513,HT,SS,HTSS0
20060513,SK,OB,SKOB0
20060514,LT,HH,LTHH0
20060514,HT,SS,HTSS0
20060514,SK,OB,SKOB0
20060514,LG,HD,LGHD0
20060516,LT,LG,LTLG0
20060516,HH,SK,HHSK0
20060516,HD,HT,HDHT0
20060516,OB,SS,OBSS0
20060517,LT,LG,LTLG0
20060517,HH,SK,HHSK0
20060517,HD,HT,HDHT0
20060517,OB,SS,OBSS0
20060518,HH,SK,HHSK0
20060518,LT,LG,LTLG0
20060518,OB,SS,OBSS0
20060518,HD,HT,HDHT0
20060519,HH,OB,HHOB0
20060519,SK,HD,SKHD0
20060520,LG,HT,LGHT0
20060520,HH,OB,HHOB0
20060520,SS,LT,SSLT0
20060520,SK,HD,SKHD0
20060521,LG,HT,LGHT0
20060521,HH,OB,HHOB0
20060521,SS,LT,SSLT0
20060521,SK,HD,SKHD0
20060523,SS,HH,SSHH0
20060523,OB,HD,OBHD0
20060523,SK,LG,SKLG0
20060523,HT,LT,HTLT0
20060524,SK,LG,SKLG0
20060524,HT,LT,HTLT0
20060524,OB,HD,OBHD0
20060524,SS,HH,SSHH0
20060525,SK,LG,SKLG0
20060525,HT,LT,HTLT0
20060525,OB,HD,OBHD0
20060525,SS,HH,SSHH0
20060526,LT,HH,LTHH0
20060526,OB,SS,OBSS0
20060526,HD,LG,HDLG0
20060526,HT,SK,HTSK0
20060528,LT,HH,LTHH0
20060528,HT,SK,HTSK0
20060528,OB,SS,OBSS0
20060528,HD,LG,HDLG0
20060530,LG,HT,LGHT0
20060530,HH,OB,HHOB0
20060530,HD,SK,HDSK0
20060530,SS,LT,SSLT0
20060531,LG,HT,LGHT0
20060531,HH,OB,HHOB0
20060531,HD,SK,HDSK0
20060531,SS,LT,SSLT0
20060601,LG,HT,LGHT0
20060601,HH,OB,HHOB0
20060601,HD,SK,HDSK0
20060601,SS,LT,SSLT0
20060602,LG,OB,LGOB0
20060602,HH,HD,HHHD0
20060602,HT,SS,HTSS0
20060602,SK,LT,SKLT0
20060603,HT,SS,HTSS0
20060603,LG,OB,LGOB0
20060603,SK,LT,SKLT0
20060603,HH,HD,HHHD0
20060604,HT,SS,HTSS0
20060604,LG,OB,LGOB0
20060604,SK,LT,SKLT0
20060604,HH,HD,HHHD0
20060606,OB,HD,OBHD0
20060606,LT,HT,LTHT0
20060606,SS,LG,SSLG0
20060606,SK,HH,SKHH0
20060607,SK,HH,SKHH0
20060607,OB,HD,OBHD0
20060607,SS,LG,SSLG0
20060607,LT,HT,LTHT0
20060608,LT,HT,LTHT0
20060608,SS,LG,SSLG0
20060608,SK,HH,SKHH0
20060609,HD,SS,HDSS0
20060609,HH,HT,HHHT0
20060609,LG,SK,LGSK0
20060610,HD,SS,HDSS0
20060611,HD,SS,HDSS0
20060611,HH,HT,HHHT0
20060611,LT,OB,LTOB0
20060611,LG,SK,LGSK0
20060613,SS,HH,SSHH0
20060613,HT,HD,HTHD0
20060613,SK,OB,SKOB0
20060613,LG,LT,LGLT0
20060615,LG,LT,LGLT0
20060615,SK,OB,SKOB0
20060615,HT,HD,HTHD0
20060615,SS,HH,SSHH0
20060616,HT,LG,HTLG0
20060616,SS,SK,SSSK0
20060616,HD,LT,HDLT0
20060616,OB,HH,OBHH0
20060617,OB,HH,OBHH0
20060617,HT,LG,HTLG0
20060617,SS,SK,SSSK0
20060617,HD,LT,HDLT0
20060618,OB,HH,OBHH0
20060618,HD,LT,HDLT0
20060618,HT,LG,HTLG0
20060618,SS,SK,SSSK0
20060620,LT,SS,LTSS0
20060620,OB,HT,OBHT0
20060620,HH,LG,HHLG0
20060620,SK,HD,SKHD0
20060621,LT,SS,LTSS0
20060621,OB,HT,OBHT0
20060622,HH,LG,HHLG0
20060622,SK,HD,SKHD0
20060623,LG,SS,LGSS0
20060623,HD,OB,HDOB0
20060623,LT,SK,LTSK0
20060623,HT,HH,HTHH0
20060624,HD,OB,HDOB0
20060624,HT,HH,HTHH0
20060624,LG,SS,LGSS0
20060624,LT,SK,LTSK0
20060625,HD,OB,HDOB0
20060625,LT,SK,LTSK0
20060625,HT,HH,HTHH0
20060627,SS,OB,SSOB0
20060627,HH,SK,HHSK0
20060627,HT,LT,HTLT0
20060627,LG,HD,LGHD0
20060628,HT,LT,HTLT0
20060628,SS,OB,SSOB0
20060628,HH,SK,HHSK0
20060628,LG,HD,LGHD0
20060629,HT,LT,HTLT0
20060629,LG,HD,LGHD0
20060630,SK,LG,SKLG0
20060630,HD,HH,HDHH0
20060701,SK,LG,SKLG0
20060702,SS,HT,SSHT0
20060702,SK,LG,SKLG0
20060702,OB,LT,OBLT0
20060702,HD,HH,HDHH0
20060705,SK,SS,SKSS0
20060705,HT,OB,HTOB0
20060705,LT,HD,LTHD0
20060705,LG,HH,LGHH0
20060706,SK,SS,SKSS0
20060706,HT,OB,HTOB0
20060706,LG,HH,LGHH0
20060707,OB,SK,OBSK0
20060707,LT,LG,LTLG0
20060707,HD,HT,HDHT0
20060707,HH,SS,HHSS0
20060708,LT,LG,LTLG0
20060708,OB,SK,OBSK0
20060709,HD,HT,HDHT0
20060709,LT,LG,LTLG0
20060709,OB,SK,OBSK0
20060711,HD,OB,HDOB0
20060711,SS,SK,SSSK0
20060712,LG,HT,LGHT0
20060713,SS,SK,SSSK0
20060713,HH,LT,HHLT0
20060713,LG,HT,LGHT0
20060713,HD,OB,HDOB0
20060714,SK,HH,SKHH0
20060714,LG,HD,LGHD0
20060714,HT,OB,HTOB0
20060714,SS,LT,SSLT0
20060715,SS,LT,SSLT0
20060715,LG,HD,LGHD0
20060715,SK,HH,SKHH0
20060716,SS,LT,SSLT0
20060718,OB,SS,OBSS0
20060719,SK,LG,SKLG0
20060719,HH,HD,HHHD0
20060720,OB,SS,OBSS0
20060725,HD,SK,HDSK0
20060725,HT,SS,HTSS0
20060725,OB,LG,OBLG0
20060725,LT,HH,LTHH0
20060726,HD,SK,HDSK0
20060726,OB,LG,OBLG0
20060727,HT,SS,HTSS0
20060728,SK,HT,SKHT0
20060728,LG,LT,LGLT0
20060729,SK,HT,SKHT0
20060729,HH,OB,HHOB0
20060730,SK,HT,SKHT0
20060730,HH,OB,HHOB0
20060730,LG,LT,LGLT0
20060730,SS,HD,SSHD0
20060801,HD,LG,HDLG0
20060801,HH,LT,HHLT0
20060801,OB,HT,OBHT0
20060801,SK,SS,SKSS0
20060802,HD,LG,HDLG0
20060802,HH,LT,HHLT0
20060802,OB,HT,OBHT0
20060802,SK,SS,SKSS0
20060803,OB,HT,OBHT0
20060803,SK,SS,SKSS0
20060803,HD,LG,HDLG0
20060803,HH,LT,HHLT0
20060804,OB,LG,OBLG0
20060804,LT,SK,LTSK0
20060804,HT,HD,HTHD0
20060804,SS,HH,SSHH0
20060805,OB,LG,OBLG0
20060805,LT,SK,LTSK0
20060805,HT,HD,HTHD0
20060805,SS,HH,SSHH0
20060806,SS,HH,SSHH0
20060806,HT,HD,HTHD0
20060806,OB,LG,OBLG0
20060806,LT,SK,LTSK0
20060808,LG,SS,LGSS0
20060808,SK,OB,SKOB0
20060808,HD,LT,HDLT0
20060808,HT,HH,HTHH0
20060809,LG,SS,LGSS0
20060809,SK,OB,SKOB0
20060809,HD,LT,HDLT0
20060809,HT,HH,HTHH0
20060810,LG,SS,LGSS0
20060810,SK,OB,SKOB0
20060810,HD,LT,HDLT0
20060810,HT,HH,HTHH0
20060811,HH,LG,HHLG0
20060811,SK,HT,SKHT0
20060811,OB,LT,OBLT0
20060811,HD,SS,HDSS0
20060812,HD,SS,HDSS0
20060812,SK,HT,SKHT0
20060812,HH,LG,HHLG0
20060813,HD,SS,HDSS0
20060813,SK,HT,SKHT0
20060813,HH,LG,HHLG0
20060815,SS,HT,SSHT0
20060815,LT,LG,LTLG0
20060815,HH,SK,HHSK0
20060815,OB,HD,OBHD0
20060816,OB,HD,OBHD0
20060816,HH,SK,HHSK0
20060816,LT,LG,LTLG0
20060816,SS,HT,SSHT0
20060817,SS,HT,SSHT0
20060817,LT,LG,LTLG0
20060817,HH,SK,HHSK0
20060817,OB,HD,OBHD0
20060818,SS,OB,SSOB0
20060818,SK,HD,SKHD0
20060818,LG,HH,LGHH0
20060819,SS,OB,SSOB0
20060819,SK,HD,SKHD0
20060819,LG,HH,LGHH0
20060820,SK,HD,SKHD0
20060820,LG,HH,LGHH0
20060820,SS,OB,SSOB0
20060820,HT,LT,HTLT0
20060822,OB,SK,OBSK0
20060822,HD,HH,HDHH0
20060822,LT,SS,LTSS0
20060822,HT,LG,HTLG0
20060823,LT,SS,LTSS0
20060823,HT,LG,HTLG0
20060823,OB,SK,OBSK0
20060823,HD,HH,HDHH0
20060824,HT,LG,HTLG0
20060824,OB,SK,OBSK0
20060824,HD,HH,HDHH0
20060825,LG,OB,LGOB0
20060825,SK,LT,SKLT0
20060826,HD,HT,HDHT0
20060826,HH,SS,HHSS0
20060826,SK,LT,SKLT0
20060827,HD,HT,HDHT0
20060827,HH,SS,HHSS0
20060829,SS,HD,SSHD0
20060829,HH,HT,HHHT0
20060830,HH,HT,HHHT0
20060830,LT,OB,LTOB0
20060830,LG,SK,LGSK0
20060830,SS,HD,SSHD0
20060831,HH,HT,HHHT0
20060831,LT,OB,LTOB0
20060831,LG,SK,LGSK0
20060831,SS,HD,SSHD0
20060901,SS,LG,SSLG0
20060901,HT,SK,HTSK0
20060901,LT,HD,LTHD0
20060901,OB,HH,OBHH0
20060902,OB,HH,OBHH0
20060902,LT,HD,LTHD0
20060902,HT,SK,HTSK0
20060902,SS,LG,SSLG0
20060903,SS,LG,SSLG0
20060903,HT,SK,HTSK0
20060903,LT,HD,LTHD0
20060903,OB,HH,OBHH0
20060905,LT,SS,LTSS0
20060905,LG,OB,LGOB0
20060905,HD,SK,HDSK0
20060905,HT,HH,HTHH0
20060906,LT,SS,LTSS1
20060906,LG,OB,LGOB1
20060906,LT,SS,LTSS2
20060906,LG,OB,LGOB2
20060906,HD,SK,HDSK0
20060907,SK,LT,SKLT0
20060907,SS,HT,SSHT0
20060907,HD,OB,HDOB0
20060908,SS,HT,SSHT0
20060908,HD,OB,HDOB0
20060908,SK,LT,SKLT0
20060908,LG,HH,LGHH0
20060909,OB,SS,OBSS0
20060909,SK,LG,SKLG0
20060909,HT,LT,HTLT0
20060909,HH,HD,HHHD0
20060910,HH,HD,HHHD0
20060910,OB,SS,OBSS0
20060910,SK,LG,SKLG0
20060910,HT,LT,HTLT0
20060912,HD,LG,HDLG0
20060912,OB,LT,OBLT0
20060912,HT,SS,HTSS0
20060913,LG,HT,LGHT0
20060913,OB,LT,OBLT0
20060913,SS,HH,SSHH0
20060914,LG,HT,LGHT0
20060914,HH,SK,HHSK0
20060914,LT,HD,LTHD0
20060915,HH,LG,HHLG0
20060915,HT,SK,HTSK0
20060915,LT,HD,LTHD0
20060916,HT,OB,HTOB0
20060916,LG,HD,LGHD0
20060916,LT,HH,LTHH0
20060917,HT,OB,HTOB1
20060917,HT,OB,HTOB2
20060918,LT,HH,LTHH0
20060918,SK,SS,SKSS0
20060919,HH,SS,HHSS0
20060919,LG,SK,LGSK0
20060919,OB,LT,OBLT0
20060919,HT,HD,HTHD0
20060920,HH,SS,HHSS1
20060920,OB,LT,OBLT1
20060920,HH,SS,HHSS2
20060920,OB,LT,OBLT2
20060920,HT,LG,HTLG0
20060920,SK,HD,SKHD0
20060921,HH,SS,HHSS0
20060921,OB,HT,OBHT0
20060921,LG,LT,LGLT0
20060922,LG,LT,LGLT0
20060922,OB,HT,OBHT0
20060922,HD,SS,HDSS0
20060923,HD,HT,HDHT0
20060923,OB,LG,OBLG0
20060923,SS,SK,SSSK0
20060923,HH,LT,HHLT0
20060924,HD,HT,HDHT0
20060924,OB,LG,OBLG0
20060924,SS,SK,SSSK0
20060924,HH,LT,HHLT0
20060926,SS,LT,SSLT0
20060926,OB,HD,OBHD0
20060926,SK,HH,SKHH0
20060927,HH,HT,HHHT0
20060927,LT,SK,LTSK0
20060928,LT,OB,LTOB0
20060928,LG,SS,LGSS0
20060928,HH,HT,HHHT0
20060929,LT,OB,LTOB0
20060929,HD,HH,HDHH0
20060930,LT,HT,LTHT0
20060930,SS,OB,SSOB0
20060930,HD,HH,HDHH0
20061001,SK,OB,SKOB0
20061001,SS,HD,SSHD0
20061001,LT,HT,LTHT1
20061001,LT,HT,LTHT2
20061002,LT,HT,LTHT0
20061002,HH,OB,HHOB0
20061002,LG,SK,LGSK0
20061002,SS,HD,SSHD0
20061004,LT,OB,LTOB0
20061005,LT,HH,LTHH0
