date,gameid
20050601,HDOB0
20050602,LGHT0
20050602,LTSS0
20050602,HDOB0
20050602,HHSK0
20050604,SSHT0
20050604,SKLG0
20050604,LTHD0
20050604,OBHH0
20050605,SSHT0
20050605,SKLG0
20050605,LTHD0
20050605,OBHH0
20050606,OBHH0
20050606,LTHD0
20050606,SKLG0
20050606,SSHT0
20050607,OBSS0
20050607,HDLG0
20050607,HTSK0
20050607,HHLT0
20050608,OBSS0
20050608,HDLG0
20050608,HTSK0
20050608,HHLT0
20050609,OBSS0
20050609,HDLG0
20050609,HHLT0
20050609,HTSK0
20050610,SSHD0
20050610,HTOB0
20050610,LTSK0
20050611,HTOB0
20050611,LTSK0
20050611,SSHD0
20050611,LGHH0
20050612,HTOB0
20050612,LTSK0
20050612,SSHD0
20050612,LGHH0
20050614,HHHT0
20050614,OBLT0
20050614,SKHD0
20050615,SKHD0
20050615,SSLG0
20050615,HHHT0
20050615,OBLT0
20050616,SKHD0
20050616,HHHT0
20050616,OBLT0
20050616,SSLG0
20050617,HHOB0
20050617,LGLT0
20050617,HDHT0
20050617,SKSS0
20050618,HHOB0
20050618,LGLT0
20050618,HDHT0
20050618,SKSS0
20050619,LGLT0
20050619,HHOB0
20050619,SKSS0
20050619,HDHT0
20050621,HDSS0
20050621,HTLG0
20050621,OBSK0
20050621,LTHH0
20050622,HDSS0
20050622,HTLG0
20050622,OBSK0
20050622,LTHH0
20050623,HDSS0
20050623,HTLG0
20050623,OBSK0
20050623,LTHH0
20050624,OBHD0
20050624,HTLT0
20050624,HHLG0
20050624,SSSK0
20050625,HHLG0
20050625,SSSK0
20050625,HTLT0
20050625,OBHD0
20050626,HHLG0
20050626,SSSK0
20050626,HTLT0
20050626,OBHD0
20050628,LGHD0
20050628,LTOB0
20050628,SSHH0
20050629,SSHH0
20050629,SKHT0
20050630,SKHT0
20050630,LTOB0
20050630,LGHD0
20050630,SSHH0
