date,gameid
20050802,LGOB0
20050802,HTHD0
20050803,HHLT0
20050803,SKSS0
20050804,HTHD0
20050804,HHLT0
20050804,SKSS0
20050804,LGOB0
20050805,SSLG0
20050805,LTHD0
20050805,SKHT0
20050805,OBHH0
20050806,SSLG0
20050806,SKHT0
20050807,SKHT0
20050807,SSLG0
20050807,LTHD0
20050807,OBHH0
20050809,HDOB0
20050809,LGSK0
20050809,HTLT0
20050809,SSHH0
20050810,HTLT0
20050811,HDOB0
20050811,LGSK0
20050811,HTLT0
20050813,HHHD0
20050813,SKOB0
20050813,LTSS0
20050813,LGHT0
20050814,LGHT0
20050814,LTSS0
20050814,SKOB0
20050814,HHHD0
20050815,LGHT0
20050815,SKOB0
20050815,HHHD0
20050816,OBSS0
20050816,HDLG0
20050816,LTSK0
20050816,HTHH0
20050817,LTSK0
20050817,HDLG0
20050817,OBSS0
20050818,HDLG0
20050820,SSHT0
20050820,HHLG0
20050820,OBLT0
20050820,SKHD0
20050821,HHLG0
20050821,OBLT0
20050821,SKHD0
20050823,LGSS0
20050823,HTOB0
20050823,HHSK0
20050823,HDLT0
20050824,HTOB0
20050825,HDLT0
20050825,LGSS0
20050826,HDHT0
20050826,LTOB0
20050826,SSSK0
20050826,LGHH0
20050827,HDHT0
20050827,LTOB0
20050827,SSSK0
20050827,LGHH0
20050828,HDHT0
20050828,LTOB0
20050828,SSSK0
20050828,LGHH0
20050830,SKHD0
20050830,LGOB0
20050830,LTSS0
20050830,HHHT0
20050831,HHHT0
20050831,LTSS0
20050831,LGOB0
20050831,SKHD0
