date,gameid
20220402,HHOB0
20220402,SKNC0
20220402,SSKT0
20220402,LGHT0
20220402,LTWO0
20220403,HHOB0
20220403,SKNC0
20220403,SSKT0
20220403,LGHT0
20220403,LTWO0
20220405,SSOB0
20220405,LTNC0
20220405,SKKT0
20220405,HHHT0
20220405,LGWO0
20220406,SSOB0
20220406,LTNC0
20220406,SKKT0
20220406,HHHT0
20220406,LGWO0
20220407,SSOB0
20220407,LTNC0
20220407,SKKT0
20220407,HHHT0
20220407,LGWO0
20220408,NCLG0
20220408,HTSK0
20220408,OBLT0
20220408,WOSS0
20220408,KTHH0
20220409,NCLG0
20220409,HTSK0
20220409,OBLT0
20220409,WOSS0
20220409,KTHH0
20220410,NCLG0
20220410,HTSK0
20220410,OBLT0
20220410,WOSS0
20220410,KTHH0
20220412,SKLG0
20220412,HHSS0
20220412,OBKT0
20220412,LTHT0
20220412,NCWO0
20220413,SKLG0
20220413,HHSS0
20220413,NCWO0
20220414,SKLG0
20220414,HHSS0
20220414,OBKT0
20220414,LTHT0
20220414,NCWO0
20220415,WOOB0
20220415,SSSK0
20220415,KTLT0
20220415,HTNC0
20220415,LGHH0
20220416,SSSK0
20220416,WOOB0
20220416,KTLT0
20220416,HTNC0
20220416,LGHH0
20220417,WOOB0
20220417,SSSK0
20220417,KTLT0
20220417,HTNC0
20220417,LGHH0
20220419,KTLG0
20220419,WOSK0
20220419,HHLT0
20220419,SSNC0
20220419,OBHT0
20220420,KTLG0
20220420,WOSK0
20220420,HHLT0
20220420,SSNC0
20220420,OBHT0
20220421,KTLG0
20220421,WOSK0
20220421,HHLT0
20220421,SSNC0
20220421,OBHT0
20220422,LGOB0
20220422,LTSS0
20220422,NCKT0
20220422,HTWO0
20220422,SKHH0
20220423,HTWO0
20220423,LGOB0
20220423,LTSS0
20220423,NCKT0
20220423,SKHH0
20220424,LGOB0
20220424,LTSS0
20220424,NCKT0
20220424,HTWO0
20220424,SKHH0
20220426,NCOB0
20220426,SKLT0
20220426,LGSS0
20220426,HTKT0
20220426,WOHH0
20220427,NCOB0
20220427,SKLT0
20220427,LGSS0
20220427,HTKT0
20220427,WOHH0
20220428,NCOB0
20220428,SKLT0
20220428,LGSS0
20220428,HTKT0
20220428,WOHH0
20220429,LTLG0
20220429,OBSK0
20220429,HHNC0
20220429,SSHT0
20220429,KTWO0
20220430,SSHT0
20220430,LTLG0
20220430,OBSK0
20220430,HHNC0
20220430,KTWO0
