date,gameid
20220501,LTLG0
20220501,OBSK0
20220501,HHNC0
20220501,SSHT0
20220501,KTWO0
20220503,OBLG0
20220503,HHSK0
20220503,NCSS0
20220503,LTKT0
20220503,WOHT0
20220504,OBLG0
20220504,HHSK0
20220504,NCSS0
20220504,LTKT0
20220504,WOHT0
20220505,OBLG0
20220505,HHSK0
20220505,NCSS0
20220505,LTKT0
20220505,WOHT0
20220506,KTOB0
20220506,SSLT0
20220506,LGNC0
20220506,SKWO0
20220506,HTHH0
20220507,KTOB0
20220507,SSLT0
20220507,LGNC0
20220507,SKWO0
20220507,HTHH0
20220508,KTOB0
20220508,SSLT0
20220508,LGNC0
20220508,SKWO0
20220508,HTHH0
20220510,HHLG0
20220510,NCLT0
20220510,SKSS0
20220510,KTHT0
20220510,OBWO0
20220511,HHLG0
20220511,NCLT0
20220511,SKSS0
20220511,KTHT0
20220511,OBWO0
20220512,HHLG0
20220512,NCLT0
20220512,SKSS0
20220512,KTHT0
20220512,OBWO0
20220513,HTLG0
20220513,NCSK0
20220513,WOKT0
20220513,LTHH0
20220514,HTLG0
20220514,NCSK0
20220514,OBSS0
20220514,WOKT0
20220514,LTHH0
20220515,HTLG0
20220515,NCSK0
20220515,OBSS0
20220515,WOKT0
20220515,LTHH0
20220517,SKOB0
20220517,HTLT0
20220517,WONC0
20220517,LGKT0
20220517,SSHH0
20220518,SKOB0
20220518,HTLT0
20220518,WONC0
20220518,LGKT0
20220518,SSHH0
20220519,SKOB0
20220519,HTLT0
20220519,WONC0
20220519,LGKT0
20220519,SSHH0
20220520,LTOB0
20220520,LGSK0
20220520,KTSS0
20220520,NCHT0
20220520,HHWO0
20220521,LTOB0
20220521,LGSK0
20220521,KTSS0
20220521,NCHT0
20220521,HHWO0
20220522,LTOB0
20220522,LGSK0
20220522,KTSS0
20220522,NCHT0
20220522,HHWO0
20220524,WOLG0
20220524,LTSK0
20220524,HTSS0
20220524,KTNC0
20220524,OBHH0
20220525,WOLG0
20220525,LTSK0
20220525,HTSS0
20220525,KTNC0
20220525,OBHH0
20220526,WOLG0
20220526,LTSK0
20220526,HTSS0
20220526,KTNC0
20220526,OBHH0
20220527,SSLG0
20220527,WOLT0
20220527,OBNC0
20220527,HHKT0
20220527,SKHT0
20220528,WOLT0
20220528,SKHT0
20220528,SSLG0
20220528,OBNC0
20220528,HHKT0
20220529,SSLG0
20220529,WOLT0
20220529,OBNC0
20220529,HHKT0
20220529,SKHT0
20220531,HTOB0
20220531,KTSK0
20220531,LGLT0
20220531,SSWO0
20220531,NCHH0
