date,gameid
20210810,SKLG0
20210810,LTNC0
20210810,HHHT0
20210810,KTWO0
20210811,SKLG0
20210811,OBSS0
20210811,LTNC0
20210811,HHHT0
20210811,KTWO0
20210812,OBSS0
20210812,LTNC0
20210812,KTWO0
20210813,LTLG0
20210813,HTSK0
20210813,SSKT0
20210813,OBWO0
20210813,NCHH0
20210814,LTLG0
20210814,HTSK0
20210814,SSKT0
20210814,OBWO0
20210814,NCHH0
20210815,LTLG0
20210815,HTSK0
20210815,SSKT0
20210815,OBWO0
20210815,NCHH0
20210817,WOLT0
20210817,LGKT0
20210817,SSHH0
20210818,HTOB0
20210818,NCSK0
20210818,WOLT0
20210818,LGKT0
20210818,SSHH0
20210819,HTOB0
20210819,NCSK0
20210819,LGKT0
20210819,SSHH0
20210820,HHOB0
20210820,KTLT0
20210820,SKSS0
20210820,WOHT0
20210820,LGNC0
20210821,HHOB0
20210822,HHOB0
20210822,KTLT0
20210822,SKSS0
20210822,LGNC0
20210822,WOHT0
20210823,KTLT0
20210824,HHOB0
20210824,SKSS0
20210824,WOHT0
20210825,SSLG0
20210825,SKKT0
20210825,LTHT0
20210825,HHWO0
20210826,OBNC1
20210826,OBNC2
20210826,SSLG0
20210826,SKKT0
20210826,LTHT0
20210826,HHWO0
20210827,SSLG0
20210827,SKKT0
20210827,HHWO0
20210827,OBNC0
20210828,WOLG0
20210828,HTSK0
20210828,OBLT0
20210828,SSKT0
20210828,NCHH0
20210829,WOLG0
20210829,HTSK0
20210829,OBLT0
20210829,SSKT0
20210829,NCHH0
20210831,LGLT0
20210831,WOSS0
20210831,KTHH0
