date,gameid
20210601,KTLG0
20210601,SSSK0
20210601,OBNC0
20210601,LTWO0
20210601,HTHH0
20210602,KTLG0
20210602,SSSK0
20210602,OBNC0
20210602,LTWO0
20210602,HTHH0
20210603,LTWO0
20210604,SKOB0
20210604,LTKT0
20210604,LGHT0
20210604,SSWO0
20210604,HHNC0
20210605,SKOB0
20210605,HHNC0
20210605,LTKT0
20210605,LGHT0
20210605,SSWO0
20210606,SKOB0
20210606,HHNC0
20210606,LTKT0
20210606,LGHT0
20210606,SSWO0
20210608,NCLG0
20210608,KTSK0
20210608,OBLT0
20210608,HTSS0
20210608,WOHH0
20210609,NCLG0
20210609,KTSK0
20210609,OBLT0
20210609,HTSS0
20210609,WOHH0
20210610,NCLG0
20210610,OBLT0
20210610,HTSS0
20210610,WOHH0
20210611,OBLG0
20210611,WOSK0
20210611,NCSS0
20210611,HHKT0
20210612,OBLG0
20210612,WOSK0
20210612,NCSS0
20210612,HHKT0
20210613,HTLT1
20210613,OBLG0
20210613,WOSK0
20210613,NCSS0
20210613,HHKT0
20210613,HTLT2
20210615,SSOB0
20210615,LGWO0
20210615,LTHH0
20210616,SKHT1
20210616,LTHH2
20210616,SKHT1
20210616,LTHH2
20210616,SSOB0
20210616,KTNC0
20210616,LGWO0
20210617,SSOB0
20210617,KTNC0
20210617,SKHT0
20210617,LGWO0
20210617,LTHH0
20210618,HTLG0
20210618,SSLT0
20210618,OBKT0
20210618,SKHH0
20210618,WONC0
20210619,OBKT1
20210619,HTLG0
20210619,SSLT0
20210619,WONC0
20210619,SKHH0
20210619,OBKT2
20210620,HTLG0
20210620,SSLT0
20210620,WONC0
20210620,OBKT0
20210620,SKHH0
20210622,WOOB0
20210622,LGSK0
20210622,NCLT0
20210622,HHSS0
20210622,HTKT0
20210623,WOOB0
20210623,LGSK0
20210623,NCLT0
20210623,HHSS0
20210623,HTKT0
20210624,WOOB0
20210624,LGSK0
20210624,NCLT0
20210624,HHSS0
20210624,HTKT0
20210625,LTOB0
20210625,HTWO0
20210625,KTHH0
20210625,SKNC0
20210626,LGSS1
20210626,LTOB0
20210626,SKNC0
20210626,HTWO0
20210626,KTHH0
20210626,LGSS2
20210627,LTOB0
20210627,LGSS0
20210627,SKNC0
20210627,HTWO0
20210627,KTHH0
20210629,SSSK0
20210629,NCHT0
20210629,LTWO0
20210630,SSSK1
20210630,SSSK2
20210630,KTLG0
20210630,LTWO0
20210630,OBHH0
