date,gameid
20130501,LGNC0
20130501,HTOB0
20130501,WOSS0
20130501,LTHH0
20130502,LGNC0
20130502,HTOB0
20130502,WOSS0
20130502,LTHH0
20130503,HTWO0
20130503,LGOB0
20130503,SSLT0
20130503,SKHH0
20130504,HTWO0
20130504,LGOB0
20130504,SSLT0
20130504,SKHH0
20130505,HTWO0
20130505,LGOB0
20130505,SSLT0
20130505,SKHH0
20130507,HHNC0
20130507,LTHT0
20130507,WOLG0
20130507,OBSK0
20130508,HHNC0
20130508,LTHT0
20130508,WOLG0
20130508,OBSK0
20130509,HHNC0
20130509,OBSK0
20130510,SKWO0
20130510,NCOB0
20130510,LGLT0
20130510,HTSS0
20130511,SKWO0
20130511,NCOB0
20130511,LGLT0
20130511,HTSS0
20130512,SKWO0
20130512,NCOB0
20130512,LGLT0
20130512,HTSS0
20130514,HHWO0
20130514,SKHT0
20130514,SSOB0
20130514,NCLT0
20130515,HHWO0
20130515,SKHT0
20130515,SSOB0
20130515,NCLT0
20130516,HHWO0
20130516,SKHT0
20130516,SSOB0
20130516,NCLT0
20130517,OBHH0
20130517,LTSK0
20130517,SSNC0
20130517,HTLG0
20130518,SSNC0
20130518,HTLG0
20130518,LTSK0
20130518,OBHH0
20130519,SSNC0
20130519,HTLG0
20130519,LTSK0
20130519,OBHH0
20130521,HHHT0
20130521,WOOB0
20130521,NCSK0
20130521,LGSS0
20130522,HHHT0
20130522,WOOB0
20130522,NCSK0
20130522,LGSS0
20130523,HHHT0
20130523,WOOB0
20130523,NCSK0
20130523,LGSS0
20130524,LTWO0
20130524,NCHT0
20130524,SKLG0
20130524,SSHH0
20130525,LTWO0
20130525,NCHT0
20130525,SKLG0
20130525,SSHH0
20130526,LTWO0
20130526,NCHT0
20130526,SKLG0
20130526,SSHH0
20130528,HHLG0
20130528,OBLT0
20130529,WONC0
20130529,HHLG0
20130529,OBLT0
20130530,WONC0
20130530,HHLG0
20130530,SSSK0
20130530,OBLT0
20130531,LGHT0
20130531,WOOB0
20130531,LTSS0
20130531,NCHH0
