date,gameid
20130402,LGWO0
20130402,LTNC0
20130402,SKOB0
20130402,HTHH0
20130403,LGWO0
20130403,LTNC0
20130403,SKOB0
20130403,HTHH0
20130404,LGWO0
20130404,LTNC0
20130404,SKOB0
20130404,HTHH0
20130405,OBLG0
20130405,HTLT0
20130405,NCSS0
20130405,WOHH0
20130407,OBLG0
20130407,HTLT0
20130407,NCSS0
20130407,WOHH0
20130409,OBHT0
20130409,NCLG0
20130409,WOSK0
20130409,HHSS0
20130410,OBHT0
20130410,NCLG0
20130410,WOSK0
20130410,HHSS0
20130411,OBHT0
20130411,NCLG0
20130411,WOSK0
20130411,HHSS0
20130412,SKNC0
20130412,SSWO0
20130412,LTOB0
20130412,LGHH0
20130413,SKNC0
20130413,SSWO0
20130413,LTOB0
20130413,LGHH0
20130414,SKNC0
20130414,SSWO0
20130414,LTOB0
20130414,LGHH0
20130416,LGHT0
20130416,WOLT0
20130416,NCHH0
20130416,SKSS0
20130417,LGHT0
20130417,WOLT0
20130417,NCHH0
20130417,SKSS0
20130418,SKSS0
20130418,LGHT0
20130418,WOLT0
20130418,NCHH0
20130419,NCWO0
20130419,HHOB0
20130419,HTSK0
20130419,LTSS0
20130421,NCWO0
20130421,HHOB0
20130421,HTSK0
20130421,LTSS0
20130424,HTNC0
20130424,OBWO0
20130424,SSLG0
20130424,SKLT0
20130425,HTNC0
20130425,OBWO0
20130425,SSLG0
20130425,SKLT0
20130426,OBNC0
20130426,SSHT0
20130426,LTLG0
20130426,HHSK0
20130427,OBNC0
20130427,SSHT0
20130427,LTLG0
20130427,HHSK0
20130428,OBNC0
20130428,SSHT0
20130428,LTLG0
20130428,HHSK0
20130430,LGNC0
20130430,HTOB0
20130430,WOSS0
20130430,LTHH0
