date,gameid
20130702,WONC0
20130702,HTSK0
20130702,SSLT0
20130703,WONC0
20130703,HHLG0
20130703,HTSK0
20130703,SSLT0
20130705,LGWO0
20130705,SSOB0
20130706,LGWO0
20130706,LTHT0
20130706,SSOB0
20130706,SKHH0
20130707,LGWO0
20130707,SSOB0
20130709,LTWO0
20130709,NCLG0
20130709,SKSS0
20130709,OBHH0
20130710,LTWO0
20130710,NCLG0
20130710,SKSS0
20130710,OBHH0
20130711,NCLG0
20130711,SKSS0
20130711,OBHH0
20130712,LTNC0
20130712,HHSS0
20130713,LTNC0
20130713,HTOB0
20130713,LGSK0
20130713,HHSS0
20130714,LTNC0
20130716,HHHT0
20130716,NCOB0
20130716,WOSK0
20130716,LGLT0
20130717,HHHT0
20130717,NCOB0
20130717,WOSK0
20130717,LGLT0
20130723,OBWO0
20130723,HTLG0
20130723,NCSS0
20130723,LTHH0
20130724,OBWO0
20130724,HTLG0
20130724,NCSS0
20130724,LTHH0
20130725,OBWO0
20130725,HTLG0
20130725,NCSS0
20130725,LTHH0
20130726,HTNC0
20130726,LGOB0
20130726,SKLT0
20130726,WOSS0
20130727,HTNC0
20130727,LGOB0
20130727,SKLT0
20130727,WOSS0
20130728,HTNC0
20130728,LGOB0
20130728,SKLT0
20130728,WOSS0
20130730,HHWO0
20130730,SSHT0
20130730,NCSK0
20130730,OBLT0
20130731,HHWO0
20130731,SSHT0
20130731,NCSK0
20130731,OBLT0
