date,gameid
20040801,HDHH0
20040801,SKLG0
20040801,LTHT0
20040801,OBSS0
20040803,LGHD0
20040803,HTOB0
20040803,SSSK0
20040803,HHLT0
20040804,HTOB0
20040804,SSSK0
20040804,HHLT0
20040804,LGHD0
20040805,SSSK0
20040805,HHLT0
20040806,OBLG0
20040806,LTHD0
20040807,OBLG0
20040807,LTHD0
20040807,SSHH0
20040807,SKHT0
20040808,SKHT0
20040808,OBLG0
20040808,LTHD0
20040808,SSHH0
20040810,HHLG0
20040810,HDSK0
20040810,HTSS0
20040810,OBLT0
20040811,HTSS0
20040811,OBLT0
20040811,HHLG0
20040811,HDSK0
20040812,HHLG0
20040812,HDSK0
20040813,HHSK0
20040813,HDOB0
20040813,HTLT0
20040814,HHSK0
20040814,HDOB0
20040815,LGSS0
20040815,HDOB0
20040815,HHSK0
20040815,HTLT0
20040817,SSHT0
20040817,OBHH0
20040818,LTLG0
20040819,SSHT0
20040819,LTLG0
20040819,SKHD0
20040819,OBHH0
20040820,HDSS0
20040820,LGOB0
20040821,LTHH0
20040821,LGOB0
20040821,HDSS0
20040821,SKHT0
20040822,LGOB0
20040822,LTHH0
20040824,HTHD0
20040824,SSLT0
20040824,HHOB0
20040824,LGSK0
20040825,HTHD0
20040825,SSLT0
20040825,HHOB0
20040825,LGSK0
20040826,HHOB0
20040826,LGSK0
20040827,HDHH0
20040827,SKSS0
20040828,HDHH0
20040828,OBLT0
20040828,HTLG0
20040828,SKSS1
20040828,SKSS2
20040829,SKSS0
20040829,HTLG0
20040829,OBLT0
20040829,HDHH0
20040831,LTHT0
20040831,SKOB0
20040831,LGHD0
20040831,SSHH0
