date,gameid
20040901,LGHD0
20040901,SSHH0
20040901,LTHT0
20040901,SKOB0
20040902,SKOB0
20040903,HDSS0
20040903,OBHT0
20040904,HDSS0
20040904,HHLG0
20040904,OBHT0
20040904,LTSK0
20040905,HDSS0
20040905,OBHT0
20040905,HHLG0
20040905,LTSK0
20040908,SKSS1
20040908,HDOB0
20040908,HTHH1
20040908,LGLT1
20040908,LGLT2
20040908,SKSS2
20040908,HTHH2
20040909,HTHH0
20040909,LGLT0
20040909,SKSS0
20040909,HDOB0
20040910,SSLG0
20040914,HHHT0
20040914,LTSS0
20040914,OBHD0
20040915,HHHT1
20040915,OBHD1
20040915,HHHT2
20040915,SKLG0
20040915,LTSS0
20040915,OBHD2
20040916,OBHD0
20040916,HHHT0
20040916,LTSS0
20040916,SKLG0
20040917,LGHT0
20040918,LGHT0
20040918,SSOB0
20040918,HHSK0
20040918,HDLT0
20040919,LGHT0
20040919,HHSK0
20040919,HDLT0
20040919,SSOB1
20040919,SSOB2
20040921,HTSS0
20040921,SKLT0
20040921,HDLG0
20040921,OBHH0
20040922,HDLG1
20040922,OBHH0
20040922,HTSS0
20040922,SKLT2
20040922,SKLT1
20040922,HDLG2
20040923,HDLG0
20040923,SKLT0
20040924,HHHD0
20040924,LTSS0
20040924,LGSK0
20040925,LTHD0
20040925,SSHT0
20040926,SKHT0
20040926,LTHD0
20040928,HTHH0
20040928,SSLG0
20040929,SSLG0
20040929,HDSK0
20040929,HTLT0
20040930,SSLG0
20040930,HTLT0
