date,gameid
20181002,KTLG0
20181002,LTSK0
20181002,NCHT0
20181003,KTLG0
20181003,HTSS0
20181003,LTHH0
20181004,HTSK0
20181004,LTHH0
20181006,HTSK1
20181006,WONC0
20181006,LGOB0
20181006,HHLT0
20181006,SSKT0
20181006,HTSK2
20181007,LTNC0
20181007,HTOB0
20181009,SSSK0
20181009,HTLT0
20181009,HHKT0
20181010,KTLT1
20181010,KTLT2
20181010,SKOB0
20181010,HHHT0
20181011,SKOB0
20181011,LTHT0
20181012,NCOB0
20181012,WOKT0
20181012,LTHT0
20181013,KTOB0
20181013,LGSK0
20181013,WOSS0
20181013,LTHT0
20181013,NCHH0
20181014,OBLT0
