date,gameid
20180601,SSNC0
20180601,WOLG0
20180601,KTSK0
20180601,HHLT0
20180601,OBHT0
20180602,SSNC0
20180602,WOLG0
20180602,KTSK0
20180602,HHLT0
20180602,OBHT0
20180603,SSNC0
20180603,WOLG0
20180603,KTSK0
20180603,HHLT0
20180603,OBHT0
20180605,LTNC0
20180605,HHLG0
20180605,SSSK0
20180605,HTKT0
20180605,OBWO0
20180606,HHLG0
20180606,HTKT0
20180606,OBWO0
20180606,LTNC0
20180606,SSSK0
20180607,LTNC0
20180607,HHLG0
20180607,SSSK0
20180607,HTKT0
20180607,OBWO0
20180608,NCOB0
20180608,HTLT0
20180608,LGSS0
20180608,WOKT0
20180608,SKHH0
20180609,NCOB0
20180609,HTLT0
20180609,LGSS0
20180609,WOKT0
20180609,SKHH0
20180610,NCOB0
20180610,LGSS0
20180610,WOKT0
20180610,SKHH0
20180612,LGNC0
20180612,KTOB0
20180612,SSLT0
20180612,SKHT0
20180612,HHWO0
20180613,LGNC0
20180613,KTOB0
20180613,SSLT0
20180613,SKHT0
20180613,HHWO0
20180614,LGNC0
20180614,KTOB0
20180614,SSLT0
20180614,SKHT0
20180614,HHWO0
20180615,KTNC0
20180615,HTLG0
20180615,LTSK0
20180615,SSWO0
20180615,OBHH0
20180616,KTNC0
20180616,HTLG0
20180616,LTSK0
20180616,SSWO0
20180616,OBHH0
20180617,KTNC0
20180617,HTLG0
20180617,LTSK0
20180617,SSWO0
20180617,OBHH0
20180619,WOOB0
20180619,SKSS0
20180619,LTKT0
20180619,LGHH0
20180620,WOOB0
20180620,SKSS0
20180620,LTKT0
20180620,NCHT0
20180620,LGHH0
20180621,WOOB0
20180621,SKSS0
20180621,LTKT0
20180621,NCHT0
20180621,LGHH0
20180622,HHNC0
20180622,LTLG0
20180622,OBSS0
20180622,SKKT0
20180622,HTWO0
20180623,HHNC0
20180623,LTLG0
20180623,OBSS0
20180623,SKKT0
20180623,HTWO0
20180624,HHNC0
20180624,LTLG0
20180624,OBSS0
20180624,SKKT0
20180624,HTWO0
20180626,OBNC0
20180626,WOLT0
20180626,SSHH0
20180627,OBNC0
20180627,KTLG0
20180627,HTSK0
20180627,WOLT0
20180627,SSHH0
20180628,OBNC0
20180628,WOLT0
20180628,SSHH0
20180629,HTOB0
20180629,LGSK0
20180629,WOSS0
20180629,NCKT0
20180629,LTHH0
20180630,HTOB0
20180630,LGSK0
20180630,NCKT0
20180630,LTHH0
