date,gameid
20180401,HTLG0
20180401,NCLT0
20180401,WOSS0
20180401,OBKT0
20180401,SKHH0
20180403,SSNC0
20180403,LGOB0
20180403,HTSK0
20180403,KTWO0
20180403,LTHH0
20180404,SSNC0
20180404,LGOB0
20180404,HTSK0
20180404,KTWO0
20180404,LTHH0
20180405,SSNC0
20180405,KTWO0
20180406,LGLT0
20180406,WOHT0
20180407,NCOB0
20180407,SSSK0
20180407,LGLT0
20180407,HHKT0
20180407,WOHT0
20180408,NCOB0
20180408,SSSK0
20180408,LGLT0
20180408,HHKT0
20180408,WOHT0
20180410,KTNC0
20180410,SKLG0
20180410,OBSS0
20180410,HTHH0
20180410,WOLT0
20180411,KTNC0
20180411,SKLG0
20180411,OBSS0
20180411,HTHH0
20180411,WOLT0
20180412,KTNC0
20180412,SKLG0
20180412,OBSS0
20180412,HTHH0
20180412,WOLT0
20180413,KTLG0
20180413,NCSK0
20180413,LTHT0
20180413,OBWO0
20180413,SSHH0
20180414,KTLG0
20180414,NCSK0
20180414,OBWO0
20180414,SSHH0
20180415,KTLG0
20180415,NCSK0
20180415,OBWO0
20180415,SSHH0
20180417,HHOB0
20180417,SSLT0
20180417,SKKT0
20180417,LGHT0
20180417,NCWO0
20180418,HHOB0
20180418,SSLT0
20180418,SKKT0
20180418,LGHT0
20180418,NCWO0
20180419,HHOB0
20180419,SSLT0
20180419,SKKT0
20180419,LGHT0
20180419,NCWO0
20180420,LGNC0
20180420,HTOB0
20180420,SKLT0
20180420,KTSS0
20180420,WOHH0
20180421,LGNC0
20180421,HTOB0
20180421,SKLT0
20180421,KTSS0
20180421,WOHH0
20180422,LGNC0
20180422,HTOB0
20180422,SKLT0
20180422,KTSS0
20180422,WOHH0
20180424,WOLG0
20180424,OBSK0
20180424,NCSS0
20180424,LTKT0
20180425,WOLG0
20180425,OBSK0
20180425,NCSS0
20180425,LTKT0
20180425,HHHT0
20180426,WOLG0
20180426,OBSK0
20180426,NCSS0
20180426,LTKT0
20180426,HHHT0
20180427,OBNC0
20180427,SSLG0
20180427,HHLT0
20180427,HTKT0
20180427,SKWO0
20180428,OBNC0
20180428,SSLG0
20180428,HHLT0
20180428,HTKT0
20180428,SKWO0
20180429,OBNC0
20180429,SSLG0
20180429,HHLT0
20180429,HTKT0
20180429,SKWO0
