date,gameid
20010405,LGSK0
20010405,HHSS0
20010405,HTOB0
20010405,LTHD0
20010406,HHSS0
20010406,LGSK0
20010406,HTOB0
20010406,LTHD0
20010407,HDHT0
20010407,OBLG0
20010407,SSLT0
20010407,SKHH0
20010408,HDHT0
20010408,OBLG0
20010408,SSLT0
20010408,SKHH0
20010410,OBHD0
20010410,HHLG0
20010410,LTHT0
20010410,SSSK0
20010411,LTHT0
20010412,SSSK1
20010412,HHLG2
20010412,LTHT0
20010412,OBHD1
20010412,HHLG2
20010412,SSSK1
20010412,OBHD2
20010413,HDSK0
20010413,LGSS0
20010413,LTOB0
20010413,HTHH0
20010414,LGSS0
20010414,HDSK0
20010414,HTHH0
20010414,LTOB0
20010415,HDSK0
20010415,LGSS0
20010415,LTOB0
20010415,HTHH0
20010417,HHHD0
20010417,LGLT0
20010417,SKHT0
20010417,SSOB0
20010418,SKHT0
20010418,HHHD0
20010418,LGLT0
20010418,SSOB0
20010419,HHHD0
20010419,SKHT0
20010419,SSOB0
20010419,LGLT0
20010420,HDLT0
20010420,HTLG0
20010420,OBHH0
20010420,SKSS0
20010421,HTLG0
20010421,SKSS0
20010421,HDLT0
20010421,OBHH0
20010422,OBHH0
20010422,HDLT0
20010422,SKSS0
20010422,HTLG0
20010424,HHSK0
20010424,LTSS0
20010424,OBHT0
20010424,HDLG0
20010425,HDLG0
20010425,LTSS0
20010425,HHSK0
20010425,OBHT0
20010426,HDLG0
20010426,HHSK0
20010426,LTSS0
20010426,OBHT0
20010427,SSHD0
20010427,LGHH0
20010427,HTLT0
20010427,SKOB0
20010428,HTLT0
20010428,SKOB0
20010428,SSHD0
20010428,LGHH0
20010429,SKOB0
20010429,SSHD0
20010430,LGHH0
