date,gameid
20010701,SSLG0
20010701,HHLT0
20010701,SKHD0
20010702,SKHD0
20010703,HTSS0
20010703,OBLT0
20010703,HDLG0
20010703,SKHH0
20010704,OBLT0
20010704,HTSS0
20010704,HDLG0
20010704,SKHH0
20010705,HDLG0
20010705,SKHH0
20010706,HDSS0
20010706,LGSK0
20010706,HHOB0
20010707,HHOB0
20010707,LTHT0
20010707,HDSS0
20010707,LGSK0
20010708,HHOB0
20010708,LGSK0
20010708,HDSS0
20010708,LTHT1
20010708,LTHT2
20010710,LGHH0
20010711,LTHD0
20010711,HTOB1
20010711,HTOB2
20010711,SSSK0
20010711,LGHH0
20010712,HTOB0
20010712,LTHD0
20010712,SSSK0
20010713,HHHT0
20010713,SKLT0
20010714,SKLT0
20010715,SKLT0
20010721,HDHT0
20010721,LTSS0
20010722,LTSS0
20010722,HDHT0
20010723,HHSK0
20010723,OBLG0
20010724,SKOB0
20010724,HTLT0
20010724,LGHD0
20010724,SSHH0
20010725,SKOB0
20010725,LGHD0
20010725,HTLT0
20010726,LGHD0
20010726,SSHH0
20010726,HTLT0
20010727,HHLG0
20010727,OBLT0
20010727,SKHD0
20010728,OBLT0
20010728,SKHD0
20010728,SSHT0
20010728,HHLG0
20010729,OBLT0
20010729,SSHT0
