date,gameid
20010601,HTSK0
20010601,HDOB0
20010601,SSLT0
20010601,LGHH0
20010602,HTSK0
20010602,HDOB0
20010602,SSLT0
20010602,LGHH0
20010603,LGHH0
20010603,SSLT0
20010603,HDOB0
20010603,HTSK0
20010605,HHHT0
20010605,OBSS0
20010605,SKLG0
20010605,LTHD0
20010606,HHHT0
20010606,OBSS0
20010606,SKLG0
20010606,LTHD0
20010607,HHHT0
20010607,OBSS0
20010607,SKLG0
20010607,LTHD0
20010608,SSSK0
20010608,LTLG0
20010608,HTHD0
20010608,OBHH0
20010609,SSSK0
20010609,LTLG0
20010609,HTHD0
20010609,OBHH0
20010610,SSSK0
20010610,LTLG0
20010610,HTHD0
20010610,OBHH0
20010612,LGSS0
20010612,SKLT0
20010612,HDHH0
20010612,HTOB0
20010613,HTOB0
20010614,HDHH1
20010614,LGSS0
20010614,HTOB0
20010614,HDHH2
20010615,HDLT0
20010615,HHSK0
20010615,SSHT0
20010615,LGOB0
20010616,HDLT0
20010616,HHSK0
20010616,SSHT0
20010616,LGOB0
20010617,HDLT0
20010617,HHSK0
20010617,SSHT0
20010617,LGOB0
20010619,LTSK0
20010619,HTLG0
20010619,OBHD0
20010620,OBHD0
20010620,HHSS1
20010620,LTSK0
20010620,HHSS2
20010621,HTLG1
20010621,HTLG2
20010621,HHSS0
20010621,LTSK0
20010621,OBHD0
20010622,SKOB0
20010622,HDSS0
20010622,LGLT0
20010622,HTHH0
20010623,HDSS0
20010623,HTHH0
20010623,SKOB0
20010625,HDSS0
20010625,SKOB0
20010625,HTHH0
20010626,LGSK0
20010626,LTOB0
20010626,SSHH0
20010627,SSHH0
20010627,HDHT1
20010627,HDHT2
20010627,LGSK0
20010628,LTOB1
20010628,LGSK0
20010628,HDHT0
20010628,SSHH0
20010628,LTOB2
20010630,SSLG1
20010630,SSLG2
20010630,HHLT1
20010630,HHLT2
