date,gameid
20170701,HTLG0
20170701,SSSK0
20170701,NCLT0
20170701,OBHH0
20170702,HTLG0
20170702,SSSK0
20170702,NCLT0
20170702,WOKT0
20170704,KTOB0
20170704,HTSK0
20170704,HHWO0
20170704,LTSS0
20170705,LGNC0
20170705,KTOB0
20170705,HTSK0
20170705,HHWO0
20170705,LTSS0
20170706,HTSK0
20170706,HHWO0
20170706,LTSS0
20170707,OBNC0
20170707,SKLT0
20170707,WOSS0
20170708,HHLG0
20170708,SKLT0
20170708,WOSS0
20170708,HTKT0
20170709,OBNC0
20170709,HHLG0
20170709,SKLT0
20170709,WOSS0
20170711,WOOB0
20170711,LGSK0
20170711,SSKT0
20170711,NCHT0
20170711,LTHH0
20170712,WOOB0
20170712,LGSK0
20170712,SSKT0
20170712,NCHT0
20170712,LTHH0
20170713,WOOB0
20170713,LGSK0
20170713,SSKT0
20170713,NCHT0
20170713,LTHH0
20170718,KTLG0
20170718,OBSK0
20170718,HTWO0
20170718,SSLT0
20170718,NCHH0
20170719,KTLG0
20170719,OBSK0
20170719,HTWO0
20170719,SSLT0
20170719,NCHH0
20170720,KTLG0
20170720,OBSK0
20170720,HTWO0
20170720,SSLT0
20170720,NCHH0
20170721,SKNC0
20170721,HHOB0
20170721,LGSS0
20170721,LTHT0
20170721,KTWO0
20170722,SKNC0
20170722,HHOB0
20170722,LTHT0
20170722,KTWO0
20170723,SKNC0
20170723,HHOB0
20170723,LGSS0
20170723,LTHT0
20170723,KTWO0
20170725,WOLG0
20170725,NCSS0
20170725,OBKT0
20170725,SKHT0
20170726,WOLG0
20170726,HHLT0
20170726,NCSS0
20170726,OBKT0
20170726,SKHT0
20170727,WOLG0
20170727,HHLT0
20170727,NCSS0
20170727,OBKT0
20170727,SKHT0
20170728,HTOB0
20170728,LTSK0
20170728,NCKT0
20170728,SSWO0
20170728,LGHH0
20170729,HTOB0
20170729,LTSK0
20170729,NCKT0
20170729,SSWO0
20170729,LGHH0
20170730,HTOB0
20170730,LTSK0
20170730,NCKT0
20170730,SSWO0
20170730,LGHH0
