date,gameid
20140902,HHSK0
20140902,NCSS0
20140904,NCWO0
20140904,OBLG0
20140904,LTSK0
20140904,HHSS0
20140905,OBLG0
20140905,NCWO0
20140905,LTSK0
20140905,HHSS0
20140906,HTNC0
20140906,LTWO0
20140906,SKOB0
20140906,LGHH0
20140907,HTNC0
20140907,LTWO0
20140907,SKOB0
20140907,LGHH0
20140909,HHWO0
20140909,SSNC0
20140909,SKLT0
20140909,LGHT0
20140910,HHWO0
20140910,SSNC0
20140910,SKLT0
20140910,LGHT0
20140911,LTNC0
20140911,HHOB0
20140911,WOSK0
20140911,HTSS0
20140912,LTNC0
20140912,HHOB0
20140912,WOSK0
20140912,HTSS0
20140913,SSLG0
20140913,NCSK0
20140913,OBLT0
20140913,HTHH0
20140914,SSLG0
20140914,NCSK0
20140914,OBLT0
20140914,HTHH0
