date,gameid
20140401,OBWO0
20140401,SKLG0
20140401,NCHT0
20140401,SSHH0
20140402,OBWO0
20140402,SKLG0
20140402,NCHT0
20140402,SSHH0
20140403,OBWO0
20140403,SKLG0
20140403,NCHT0
20140404,WONC0
20140404,HTOB0
20140404,HHSK0
20140404,SSLT0
20140405,WONC0
20140405,HTOB0
20140405,HHSK0
20140405,SSLT0
20140406,WONC0
20140406,HTOB0
20140406,HHSK0
20140406,SSLT0
20140408,HHNC0
20140408,HTWO0
20140408,SKOB0
20140408,LGLT0
20140409,HHNC0
20140409,HTWO0
20140409,SKOB0
20140409,LGLT0
20140410,HHNC0
20140410,HTWO0
20140410,SKOB0
20140410,LGLT0
20140411,NCLG0
20140411,SKSS0
20140411,LTHT0
20140411,WOHH0
20140412,NCLG0
20140412,SKSS0
20140412,LTHT0
20140412,WOHH0
20140413,NCLG0
20140413,SKSS0
20140413,LTHT0
20140413,WOHH0
20140415,WOLG0
20140415,NCLT0
20140415,OBSS0
20140415,HHHT0
20140416,WOLG0
20140416,NCLT0
20140416,OBSS0
20140416,HHHT0
20140418,SSNC0
20140418,LTOB0
20140418,HTSK0
20140418,LGHH0
20140419,SSNC0
20140419,LTOB0
20140419,HTSK0
20140419,LGHH0
20140420,SSNC0
20140420,LTOB0
20140420,HTSK0
20140420,LGHH0
20140422,LTWO0
20140422,NCSK0
20140422,LGSS0
20140422,OBHH0
20140423,LTWO0
20140423,NCSK0
20140423,LGSS0
20140423,OBHH0
20140424,LTWO0
20140424,NCSK0
20140424,LGSS0
20140424,OBHH0
20140425,OBNC0
20140425,SSWO0
20140425,HTLG0
20140425,SKLT0
20140426,OBNC0
20140426,SSWO0
20140426,HTLG0
20140426,SKLT0
20140427,OBNC0
20140427,SSWO0
20140427,HTLG0
20140427,SKLT0
20140429,LGNC0
20140429,WOOB0
20140429,SKHT0
20140430,LGNC0
20140430,WOOB0
20140430,SKHT0
20140430,LTHH0
