date,gameid
20140501,LGNC0
20140501,WOOB0
20140501,SKHT0
20140501,LTHH0
20140503,OBLG0
20140503,LTSK0
20140503,NCSS0
20140503,WOHT0
20140504,OBLG0
20140504,LTSK0
20140504,NCSS0
20140504,WOHT0
20140505,OBLG0
20140505,LTSK0
20140505,NCSS0
20140505,WOHT0
20140506,NCWO0
20140506,HHLG0
20140506,SSSK0
20140506,OBLT0
20140507,NCWO0
20140507,HHLG0
20140507,SSSK0
20140507,OBLT0
20140508,NCWO0
20140508,HHLG0
20140508,SSSK0
20140508,OBLT0
20140509,LGWO0
20140509,LTNC0
20140509,SSOB0
20140509,HTHH0
20140510,LGWO0
20140510,LTNC0
20140510,SSOB0
20140510,HTHH0
20140511,LGWO0
20140511,LTNC0
20140511,SSOB0
20140511,HTHH0
20140513,HTNC0
20140513,LTLG0
20140513,OBSK0
20140513,HHSS0
20140514,HTNC0
20140514,LTLG0
20140514,OBSK0
20140514,HHSS0
20140515,HTNC0
20140515,LTLG0
20140515,OBSK0
20140515,HHSS0
20140516,NCOB0
20140516,WOLT0
20140516,SSHT0
20140516,SKHH0
20140517,NCOB0
20140517,WOLT0
20140517,SSHT0
20140517,SKHH0
20140518,NCOB0
20140518,WOLT0
20140518,SSHT0
20140518,SKHH0
20140520,HHWO0
20140520,SKNC0
20140520,LGHT0
20140520,LTSS0
20140521,HHWO0
20140521,SKNC0
20140521,LGHT0
20140521,LTSS0
20140522,HHWO0
20140522,SKNC0
20140522,LGHT0
20140522,LTSS0
20140523,HHOB0
20140523,LGSK0
20140523,WOSS0
20140523,HTLT0
20140524,HHOB0
20140524,LGSK0
20140524,WOSS0
20140524,HTLT0
20140525,HHOB0
20140525,LGSK0
20140525,WOSS0
20140525,HTLT0
20140527,SKWO0
20140527,SSLG0
20140527,OBHT0
20140527,NCHH0
20140528,SKWO0
20140528,SSLG0
20140528,OBHT0
20140528,NCHH0
20140529,SKWO0
20140529,SSLG0
20140529,OBHT0
20140529,NCHH0
20140530,LGWO0
20140530,LTOB0
20140530,NCHT0
20140530,SKHH0
20140531,LGWO0
20140531,LTOB0
20140531,NCHT0
20140531,SKHH0
