date,gameid
20140601,LGWO0
20140601,LTOB0
20140601,NCHT0
20140601,SKHH0
20140603,WONC0
20140603,HTSS0
20140604,WONC0
20140604,OBSK0
20140604,HTSS0
20140605,WONC0
20140605,OBSK0
20140605,HHLT0
20140605,HTSS0
20140606,OBWO0
20140606,HTLG0
20140606,LTSK0
20140606,SSHH0
20140607,OBWO0
20140607,HTLG0
20140607,LTSK0
20140607,SSHH0
20140608,OBWO0
20140608,HTLG0
20140608,LTSK0
20140608,SSHH0
20140610,SSWO0
20140610,NCOB0
20140610,LGLT0
20140610,HHHT0
20140611,LGLT0
20140611,HHHT0
20140612,SSWO0
20140612,NCOB0
20140612,HHHT0
20140613,HHNC0
20140613,SKLG0
20140613,HTLT0
20140613,OBSS0
20140614,HHNC0
20140614,SKLG0
20140614,HTLT0
20140614,OBSS0
20140615,HHNC0
20140615,SKLG0
20140615,HTLT0
20140615,OBSS0
20140617,LTNC0
20140617,LGOB0
20140617,SSSK0
20140617,WOHT0
20140618,LTNC0
20140618,LGOB0
20140618,SSSK0
20140618,WOHT0
20140619,LTNC0
20140619,LGOB0
20140619,SSSK0
20140619,WOHT0
20140620,SKWO0
20140620,SSNC0
20140620,HTOB0
20140621,SKWO0
20140621,HTOB0
20140621,LGHH0
20140622,SKWO0
20140622,SSNC0
20140622,HTOB0
20140622,LGHH0
20140623,LGHH0
20140624,NCLG0
20140624,WOSS0
20140624,SKHT0
20140624,LTHH0
20140625,NCLG0
20140625,WOSS0
20140625,SKHT0
20140625,LTHH0
20140626,NCLG0
20140626,WOSS0
20140626,SKHT0
20140626,LTHH0
20140627,WOOB0
20140627,LGSK0
20140627,NCLT0
20140627,HHSS0
20140628,WOOB0
20140628,LGSK0
20140628,NCLT0
20140628,HHSS0
20140629,WOOB0
20140629,LGSK0
20140629,NCLT0
20140629,HHSS0
