date,gameid
20141001,LTSS0
20141001,OBHT0
20141001,SKHH0
20141002,SKNC0
20141002,HHLT0
20141002,OBHT0
20141003,WOLG0
20141003,HHLT0
20141003,OBHT0
20141004,OBNC0
20141004,WOLG0
20141004,SSHT0
20141005,OBNC0
20141005,WOLG0
20141005,HHSK0
20141005,SSHT0
20141006,NCLG0
20141006,HHSK0
20141006,OBSS0
20141007,HTWO0
20141007,SSLG0
20141007,NCSK0
20141007,LTHH0
20141008,SSWO0
20141008,HTOB0
20141009,HTLG0
20141009,NCSS0
20141009,OBHH0
20141010,NCLT0
20141010,OBHH0
20141011,LGOB0
20141011,WOSK0
20141011,HHLT0
20141011,SSHT0
20141012,LGOB0
20141012,HHLT0
20141012,SSHT0
20141013,OBSK0
20141013,WOHT0
20141013,SSHH0
20141014,SSNC0
20141014,WOLT0
20141015,SKOB0
20141015,WOLT0
20141015,LGSS0
20141016,SKOB0
20141016,HTSS0
20141017,SKWO0
20141017,NCOB0
20141017,LGLT0
20141017,HHHT0
