date,gameid
20140801,WOLG0
20140801,NCSK0
20140801,SSHT0
20140801,OBHH0
20140802,WOLG0
20140802,NCSK0
20140803,OBHH0
20140804,WOLG0
20140805,SKWO0
20140805,HTOB0
20140805,NCLT0
20140805,SSHH0
20140806,NCLT0
20140806,SSHH0
20140807,LGNC0
20140807,WOOB0
20140807,HTSK0
20140808,LGNC0
20140808,WOOB0
20140808,HTSK0
20140808,LTSS0
20140809,SKNC0
20140809,SSWO0
20140809,HHLG0
20140809,LTHT0
20140810,LTHT0
20140811,SKNC0
20140811,SSWO0
20140811,HHLG0
20140812,SKLG0
20140812,WOLT0
20140812,NCHT0
20140812,OBHH0
20140813,SKLG0
20140813,WOLT0
20140813,NCHT0
20140814,OBWO0
20140814,SSSK0
20140814,LTHH0
20140815,OBWO0
20140815,NCLG0
20140815,SSSK0
20140815,LTHH0
20140816,HHNC0
20140816,LTOB0
20140816,LGSS0
20140816,WOHT0
20140817,HHNC0
20140817,LTOB0
20140819,LGWO0
20140819,OBSK0
20140819,HHLT0
20140820,LGWO0
20140820,OBSK0
20140821,WONC0
20140821,OBSS0
20140822,WONC0
20140822,HTLG0
20140822,OBSS0
20140822,SKHH0
20140823,NCOB0
20140823,LGLT0
20140823,SKSS0
20140823,HHHT0
20140824,NCOB0
20140824,LGLT0
20140824,SKSS0
20140825,HHHT0
20140826,SSLT0
20140826,NCHH0
20140827,HTWO0
20140827,LGOB0
20140827,SSLT0
20140827,NCHH0
20140828,SSOB0
20140828,LGSK0
20140828,HTLT0
20140828,WOHH0
20140829,SSOB0
20140829,LGSK0
20140829,HTLT0
20140829,WOHH0
20140830,OBNC0
20140830,LTLG0
20140830,WOSS0
20140830,SKHT0
20140831,OBNC0
20140831,LTLG0
20140831,WOSS0
20140831,SKHT0
