date,gameid
20140701,LTWO0
20140701,SKNC0
20140701,HHLG0
20140701,OBHT0
20140702,LTWO0
20140702,HHLG0
20140703,LTWO0
20140703,SKNC0
20140703,HHLG0
20140703,OBHT0
20140704,HTWO0
20140704,LGNC0
20140704,SSOB0
20140704,SKLT0
20140705,HTWO0
20140705,LGNC0
20140705,SSOB0
20140705,SKLT0
20140706,HTWO0
20140706,SSOB0
20140707,LGNC0
20140707,SKLT0
20140708,OBLG0
20140708,HTSK0
20140708,LTSS0
20140708,WOHH0
20140709,OBLG0
20140709,HTSK0
20140709,LTSS0
20140709,WOHH0
20140710,OBLG0
20140710,HTSK0
20140710,LTSS0
20140710,WOHH0
20140711,NCWO0
20140711,HHOB0
20140711,SKSS0
20140711,LTHT0
20140712,NCWO0
20140712,HHOB0
20140712,SKSS0
20140712,LTHT0
20140713,NCWO0
20140713,HHOB0
20140713,SKSS0
20140713,LTHT0
20140715,SSLG0
20140715,HHSK0
20140716,OBNC0
20140716,SSLG0
20140716,HHSK0
20140716,WOLT0
20140722,SSLT0
20140722,LGHT0
20140722,NCHH0
20140723,SSLT0
20140723,LGHT0
20140723,NCHH0
20140724,SKOB0
20140724,SSLT0
20140724,LGHT0
20140724,NCHH0
20140725,HTHH0
20140725,NCSS0
20140726,LTLG0
20140726,WOSK0
20140726,HTHH0
20140726,NCSS0
20140727,LTLG0
20140727,WOSK0
20140727,HTHH0
20140727,NCSS0
20140728,LTLG0
20140728,WOSK0
20140729,HHWO0
20140729,HTNC0
20140729,OBLT0
20140729,LGSS0
20140730,HHWO0
20140730,HTNC0
20140730,OBLT0
20140730,LGSS0
20140731,HHWO0
20140731,HTNC0
20140731,OBLT0
20140731,LGSS0
