date,gameid
20120701,LTOB0
20120701,LGSK0
20120701,WOSS0
20120701,HTHH0
20120703,HHWO0
20120703,OBHT0
20120703,SSLG0
20120703,SKLT0
20120704,HHWO0
20120704,OBHT0
20120704,SSLG0
20120704,SKLT0
20120707,HTWO0
20120707,OBLG0
20120707,SSLT0
20120707,SKHH0
20120708,HTWO0
20120708,OBLG0
20120708,SSLT0
20120708,SKHH0
20120710,HHOB0
20120710,LGSS0
20120711,HHOB0
20120711,WOSK0
20120712,LTHT0
20120712,HHOB0
20120712,WOSK0
20120712,LGSS0
20120713,WOLG0
20120713,OBSK0
20120713,HHLT0
20120714,OBSK0
20120715,HTSS0
20120717,LTWO0
20120717,OBHT0
20120717,SKLG0
20120718,LTWO0
20120718,OBHT0
20120718,SKLG0
20120718,SSHH0
20120719,LTWO0
20120719,OBHT0
20120719,SKLG0
20120719,SSHH0
20120724,WOHT0
20120724,LGOB0
20120724,SKSS0
20120724,LTHH0
20120725,WOHT0
20120725,LGOB0
20120725,SKSS0
20120725,LTHH0
20120726,WOHT0
20120726,LGOB0
20120726,SKSS0
20120726,LTHH0
20120727,HHHT0
20120727,SSWO0
20120727,LTOB0
20120727,LGSK0
20120728,HHHT0
20120728,SSWO0
20120728,LTOB0
20120728,LGSK0
20120729,HHHT0
20120729,SSWO0
20120729,LTOB0
20120729,LGSK0
20120731,HHLG0
20120731,WOSK0
20120731,HTLT0
20120731,OBSS0
