date,gameid
20120407,HTSK0
20120407,HHLT0
20120407,WOOB0
20120407,LGSS0
20120408,WOOB0
20120408,HTSK0
20120408,HHLT0
20120408,LGSS0
20120411,SKWO0
20120411,SSHT0
20120411,LTLG0
20120411,OBHH0
20120412,SKWO0
20120412,SSHT0
20120412,LTLG0
20120412,OBHH0
20120413,HTLG0
20120413,HHSK0
20120413,OBLT0
20120413,WOSS0
20120414,HTLG0
20120414,HHSK0
20120414,OBLT0
20120414,WOSS0
20120415,HTLG0
20120415,HHSK0
20120415,OBLT0
20120415,WOSS0
20120417,HTWO0
20120417,SSOB0
20120417,SKLT0
20120417,LGHH0
20120418,HTWO0
20120418,SSOB0
20120418,SKLT0
20120418,LGHH0
20120419,HTWO0
20120419,SSOB0
20120419,SKLT0
20120419,LGHH0
20120420,LTHT0
20120420,OBWO0
20120420,SKLG0
20120420,SSHH0
20120422,SSHH0
20120424,HHHT0
20120424,WOLG0
20120424,OBSK0
20120424,LTSS0
20120426,HHHT0
20120426,WOLG0
20120426,OBSK0
20120426,LTSS0
20120427,HTOB0
20120427,SSSK0
20120427,LGLT0
20120427,WOHH0
20120428,HTOB0
20120428,SSSK0
20120428,LGLT0
20120428,WOHH0
20120429,HTOB0
20120429,SSSK0
20120429,LGLT0
20120429,WOHH0
