date,gameid
20120901,HHHT0
20120901,OBSK0
20120901,LGLT0
20120901,WOSS0
20120902,OBSK0
20120902,LGLT0
20120902,WOSS0
20120902,HTHH0
20120904,HTLT0
20120904,LGSS0
20120905,SKHT0
20120905,LGSS0
20120905,OBHH0
20120906,SKHT0
20120906,WOOB0
20120906,LTHH0
20120907,SKHT0
20120907,WOOB0
20120907,HHLT0
20120908,HTLG0
20120908,WOSK0
20120908,HHLT0
20120908,OBSS0
20120909,HTLG0
20120909,WOSK0
20120910,HTLG0
20120910,HHLT0
20120910,WOSS0
20120911,OBLT0
20120911,SSHH0
20120912,LTHT0
20120912,OBWO0
20120912,SKLG0
20120912,SSHH0
20120913,OBWO0
20120914,LTHT1
20120914,LTHT2
20120914,HHWO0
20120915,HHWO0
20120915,LGOB0
20120915,HTSK0
20120915,LTSS0
20120916,HHWO0
20120916,LGOB0
20120916,HTSK0
20120918,OBHT0
20120918,WOLG0
20120918,SKLT0
20120918,HHSS0
20120919,OBHT0
20120919,WOLG0
20120919,SKLT0
20120919,SSHH0
20120920,LTWO0
20120920,SSHT0
20120920,HHLG0
20120921,SSHT0
20120921,LTLG0
20120921,WOHH0
20120922,SKOB0
20120922,HTWO0
20120922,LTSS0
20120923,HTWO0
20120923,SKOB0
20120923,LGLT0
20120924,HHOB0
20120924,LGSK0
20120924,LTSS0
20120925,HHOB0
20120925,LGSK0
20120925,HTSS0
20120926,SKWO0
20120926,HHOB0
20120926,HTSS0
20120927,WOLG0
20120927,HHSK0
20120927,SSLT0
20120928,SKHT0
20120928,WOLG0
20120928,LTSS0
20120928,OBHH0
20120929,SKHT0
20120929,OBLG0
20120929,WOHH0
20120930,LTHT0
20120930,SSWO0
20120930,OBLG0
