date,gameid
20120501,LTWO0
20120501,HHLG0
20120502,LTWO0
20120502,HHLG0
20120502,OBSS0
20120503,LTWO0
20120503,SKHT0
20120503,HHLG0
20120503,OBSS0
20120504,WOHT0
20120504,OBLG0
20120504,LTSK0
20120504,HHSS0
20120505,LTSK0
20120505,WOHT0
20120505,OBLG0
20120505,HHSS0
20120506,WOHT0
20120506,OBLG0
20120506,LTSK0
20120506,HHSS0
20120508,LGWO0
20120508,SKOB0
20120508,SSLT0
20120508,HTHH0
20120509,LGWO0
20120509,SKOB0
20120509,SSLT0
20120509,HTHH0
20120510,LGWO0
20120510,SKOB0
20120510,SSLT0
20120510,HTHH0
20120511,OBHT0
20120511,SSLG0
20120511,WOSK0
20120511,LTHH0
20120512,OBHT0
20120512,SSLG0
20120512,WOSK0
20120512,LTHH0
20120513,OBHT0
20120513,SSLG0
20120513,WOSK0
20120513,LTHH0
20120515,HHOB0
20120515,LGSK0
20120515,WOLT0
20120515,HTSS0
20120516,HHOB0
20120516,LGSK0
20120516,WOLT0
20120516,HTSS0
20120517,LGSK0
20120517,HHOB0
20120517,WOLT0
20120517,HTSS0
20120518,SSWO0
20120518,LGOB0
20120518,HTLT0
20120518,SKHH0
20120519,SSWO0
20120519,LGOB0
20120519,HTLT0
20120519,SKHH0
20120520,SSWO0
20120520,LGOB0
20120520,HTLT0
20120520,SKHH0
20120522,HHHT0
20120522,WOLG0
20120522,OBSK0
20120522,LTSS0
20120523,HHHT0
20120523,WOLG0
20120523,OBSK0
20120523,LTSS0
20120524,LTSS0
20120524,HHHT0
20120524,WOLG0
20120524,OBSK0
20120525,HHWO0
20120525,LGHT0
20120525,LTOB0
20120525,SKSS0
20120526,HHWO0
20120526,LGHT0
20120526,LTOB0
20120526,SKSS0
20120527,HHWO0
20120527,LGHT0
20120527,LTOB0
20120527,SKSS0
20120529,SKWO0
20120529,HTOB0
20120529,LGLT0
20120529,SSHH0
20120530,SKWO0
20120530,HTOB0
20120530,LGLT0
20120530,SSHH0
20120531,SKWO0
20120531,HTOB0
20120531,LGLT0
20120531,SSHH0
