date,gameid
20070601,LGOB0
20070601,HDSK0
20070601,HTLT0
20070601,SSHH0
20070602,SSHH0
20070602,LGOB0
20070602,HDSK0
20070602,HTLT0
20070603,HTLT0
20070603,SSHH0
20070603,LGOB0
20070603,HDSK0
20070605,HHHD0
20070605,SKLG0
20070605,OBHT0
20070605,LTSS0
20070606,OBHT0
20070606,LTSS0
20070606,SKLG0
20070606,HHHD0
20070607,LTSS0
20070607,OBHT0
20070607,SKLG0
20070607,HHHD0
20070608,SKHT0
20070608,SSOB0
20070608,LGHH0
20070609,HDLT0
20070609,LGHH0
20070609,SKHT0
20070609,SSOB0
20070610,SKHT0
20070610,SSOB0
20070610,HDLT0
20070610,LGHH0
20070612,LGHD0
20070612,HTSS0
20070612,LTOB0
20070612,HHSK0
20070613,LGHD0
20070613,HHSK0
20070613,HTSS0
20070613,LTOB0
20070614,LGHD0
20070614,HHSK0
20070614,HTSS0
20070614,LTOB0
20070615,HDSS0
20070615,HTLG0
20070615,OBSK0
20070615,LTHH0
20070616,LTHH0
20070616,HDSS0
20070616,HTLG0
20070616,OBSK0
20070617,LTHH0
20070617,OBSK0
20070617,HTLG0
20070617,HDSS0
20070619,OBHD0
20070619,HHHT0
20070619,SSLG0
20070619,SKLT0
20070620,SKLT0
20070620,OBHD0
20070620,HHHT0
20070620,SSLG0
20070622,LGSK0
20070622,LTHD0
20070622,HHSS0
20070622,HTOB0
20070623,LGSK0
20070623,LTHD0
20070623,HTOB0
20070624,LGSK0
20070624,HTOB0
20070624,HHSS0
20070626,OBSS0
20070626,HDLG0
20070626,LTSK0
20070626,HTHH0
20070627,OBSS0
20070627,HDLG0
20070627,LTSK0
20070627,HTHH0
20070628,OBSS0
20070628,HDLG0
20070628,LTSK0
20070629,SKHD0
20070629,SSLT0
20070629,LGHT0
20070629,HHOB0
20070630,LGHT0
20070630,HHOB0
20070630,SSLT0
20070630,SKHD0
