date,gameid
20070406,OBSS0
20070406,SKHH0
20070406,LTHD0
20070406,HTLG0
20070407,HTLG0
20070407,OBSS0
20070407,LTHD0
20070407,SKHH0
20070408,LTHD0
20070408,HTLG0
20070408,OBSS0
20070408,SKHH0
20070410,HDHT0
20070410,SSSK0
20070410,LGLT0
20070411,LGLT0
20070411,SSSK0
20070411,HDHT0
20070411,HHOB0
20070412,HDHT0
20070412,HHOB0
20070412,SSSK0
20070412,LGLT0
20070413,SSHT0
20070413,SKOB0
20070413,LTHH0
20070414,SSHT0
20070414,SKOB0
20070414,LGHD0
20070414,LTHH0
20070415,LGHD0
20070415,SKOB0
20070415,LTHH0
20070415,SSHT0
20070417,LTSS0
20070417,HHLG0
20070417,HTSK0
20070417,OBHD0
20070418,LTSS0
20070418,HHLG0
20070418,HTSK0
20070418,OBHD0
20070419,HTSK0
20070419,LTSS0
20070419,HHLG0
20070419,OBHD0
20070420,HDLT0
20070420,OBHT0
20070421,OBHT0
20070421,SSLG0
20070421,HHSK0
20070421,HDLT0
20070422,OBHT0
20070422,SSLG0
20070422,HHSK0
20070422,HDLT0
20070424,HDOB0
20070424,LGHH0
20070424,HTSS0
20070424,SKLT0
20070425,HDOB0
20070425,LGHH0
20070425,HTSS0
20070425,SKLT0
20070426,HTSS0
20070426,SKLT0
20070426,HDOB0
20070426,LGHH0
20070427,HHHT0
20070427,LTOB0
20070427,LGSK0
20070427,SSHD0
20070428,HHHT0
20070428,LTOB0
20070428,LGSK0
20070428,SSHD0
20070429,SSHD0
20070429,LGSK0
20070429,LTOB0
20070429,HHHT0
