date,gameid
20070801,LGSS0
20070801,HHOB0
20070801,HTSK0
20070801,LTHD0
20070802,LTHD0
20070802,HTSK0
20070802,LGSS0
20070802,HHOB0
20070803,SKSS0
20070803,LTHT0
20070803,OBLG0
20070803,HDHH0
20070804,LTHT0
20070804,SKSS0
20070804,OBLG0
20070805,LTHT0
20070805,SKSS0
20070805,OBLG0
20070805,HDHH0
20070808,SKLG0
20070808,SSLT0
20070809,HTHH0
20070809,SSLT0
20070810,LTOB0
20070810,HHSK0
20070810,HDSS0
20070810,LGHT0
20070811,HDSS0
20070811,LGHT0
20070811,LTOB0
20070811,HHSK0
20070812,LTOB0
20070812,HHSK0
20070815,HTOB0
20070815,LGLT0
20070815,HHHD0
20070816,HHHD0
20070816,LGLT0
20070816,HTOB0
20070816,SSSK0
20070817,SKHT0
20070817,SSLG0
20070817,HDLT0
20070817,OBHH0
20070818,SKHT0
20070818,SSLG0
20070818,HDLT0
20070818,OBHH0
20070819,OBHH0
20070819,SKHT0
20070819,SSLG0
20070819,HDLT0
20070821,HHHT0
20070821,SKOB0
20070821,LGHD0
20070821,LTSS0
20070822,SKOB0
20070822,LGHD0
20070823,LTSS0
20070823,HHHT0
20070823,SKOB0
20070823,LGHD0
20070824,HDOB0
20070824,LGSK0
20070824,HHLT0
20070824,HTSS0
20070825,HHLT0
20070825,HTSS0
20070825,HDOB0
20070825,LGSK0
20070826,HHLT0
20070826,HDOB0
20070826,LGSK0
20070828,OBHT0
20070828,LTLG0
20070828,SKHD0
20070828,SSHH0
20070829,LTLG0
20070830,LTLG0
20070830,SKHD0
20070831,HDHT0
20070831,HHLG0
20070831,SSSK0
20070831,OBLT0
