date,gameid
20060901,SSLG0
20060901,HTSK0
20060901,LTHD0
20060901,OBHH0
20060902,OBHH0
20060902,LTHD0
20060902,HTSK0
20060902,SSLG0
20060903,SSLG0
20060903,HTSK0
20060903,LTHD0
20060903,OBHH0
20060905,LTSS0
20060905,LGOB0
20060905,HDSK0
20060905,HTHH0
20060906,LTSS1
20060906,LGOB1
20060906,LTSS2
20060906,LGOB2
20060906,HDSK0
20060907,SKLT0
20060907,SSHT0
20060907,HDOB0
20060908,SSHT0
20060908,HDOB0
20060908,SKLT0
20060908,LGHH0
20060909,OBSS0
20060909,SKLG0
20060909,HTLT0
20060909,HHHD0
20060910,HHHD0
20060910,OBSS0
20060910,SKLG0
20060910,HTLT0
20060912,HDLG0
20060912,OBLT0
20060912,HTSS0
20060913,LGHT0
20060913,OBLT0
20060913,SSHH0
20060914,LGHT0
20060914,HHSK0
20060914,LTHD0
20060915,HHLG0
20060915,HTSK0
20060915,LTHD0
20060916,HTOB0
20060916,LGHD0
20060916,LTHH0
20060917,HTOB1
20060917,HTOB2
20060918,LTHH0
20060918,SKSS0
20060919,HHSS0
20060919,LGSK0
20060919,OBLT0
20060919,HTHD0
20060920,HHSS1
20060920,OBLT1
20060920,HHSS2
20060920,OBLT2
20060920,HTLG0
20060920,SKHD0
20060921,HHSS0
20060921,OBHT0
20060921,LGLT0
20060922,LGLT0
20060922,OBHT0
20060922,HDSS0
20060923,HDHT0
20060923,OBLG0
20060923,SSSK0
20060923,HHLT0
20060924,HDHT0
20060924,OBLG0
20060924,SSSK0
20060924,HHLT0
20060926,SSLT0
20060926,OBHD0
20060926,SKHH0
20060927,HHHT0
20060927,LTSK0
20060928,LTOB0
20060928,LGSS0
20060928,HHHT0
20060929,LTOB0
20060929,HDHH0
20060930,LTHT0
20060930,SSOB0
20060930,HDHH0
