date,gameid
20060601,LGHT0
20060601,HHOB0
20060601,HDSK0
20060601,SSLT0
20060602,LGOB0
20060602,HHHD0
20060602,HTSS0
20060602,SKLT0
20060603,HTSS0
20060603,LGOB0
20060603,SKLT0
20060603,HHHD0
20060604,HTSS0
20060604,LGOB0
20060604,SKLT0
20060604,HHHD0
20060606,OBHD0
20060606,LTHT0
20060606,SSLG0
20060606,SKHH0
20060607,SKHH0
20060607,OBHD0
20060607,SSLG0
20060607,LTHT0
20060608,LTHT0
20060608,SSLG0
20060608,SKHH0
20060609,HDSS0
20060609,HHHT0
20060609,LGSK0
20060610,HDSS0
20060611,HDSS0
20060611,HHHT0
20060611,LTOB0
20060611,LGSK0
20060613,SSHH0
20060613,HTHD0
20060613,SKOB0
20060613,LGLT0
20060615,LGLT0
20060615,SKOB0
20060615,HTHD0
20060615,SSHH0
20060616,HTLG0
20060616,SSSK0
20060616,HDLT0
20060616,OBHH0
20060617,OBHH0
20060617,HTLG0
20060617,SSSK0
20060617,HDLT0
20060618,OBHH0
20060618,HDLT0
20060618,HTLG0
20060618,SSSK0
20060620,LTSS0
20060620,OBHT0
20060620,HHLG0
20060620,SKHD0
20060621,LTSS0
20060621,OBHT0
20060622,HHLG0
20060622,SKHD0
20060623,LGSS0
20060623,HDOB0
20060623,LTSK0
20060623,HTHH0
20060624,HDOB0
20060624,HTHH0
20060624,LGSS0
20060624,LTSK0
20060625,HDOB0
20060625,LTSK0
20060625,HTHH0
20060627,SSOB0
20060627,HHSK0
20060627,HTLT0
20060627,LGHD0
20060628,HTLT0
20060628,SSOB0
20060628,HHSK0
20060628,LGHD0
20060629,HTLT0
20060629,LGHD0
20060630,SKLG0
20060630,HDHH0
