date,gameid
20060408,LTSS0
20060408,LGOB0
20060408,HDSK0
20060408,HTHH0
20060409,LTSS0
20060409,LGOB0
20060409,HDSK0
20060409,HTHH0
20060411,SSHD0
20060411,HHLG0
20060412,OBHT0
20060412,HHLG0
20060412,SKLT0
20060412,SSHD0
20060413,SSHD0
20060413,SKLT0
20060413,HHLG0
20060413,OBHT0
20060414,SSOB0
20060414,LGLT0
20060414,HTHD0
20060414,SKHH0
20060415,SSOB0
20060415,LGLT0
20060415,HTHD0
20060415,SKHH0
20060416,SSOB0
20060416,LGLT0
20060416,HTHD0
20060416,SKHH0
20060418,LGSK0
20060418,HDOB0
20060418,LTHT0
20060418,HHSS0
20060419,LGSK0
20060420,HHSS0
20060420,LTHT0
20060420,HDOB0
20060420,LGSK0
20060421,HTLG0
20060421,SSSK0
20060421,HDLT0
20060421,OBHH0
20060422,HTLG0
20060422,SSSK0
20060422,HDLT0
20060422,OBHH0
20060423,OBHH0
20060423,HDLT0
20060425,LGSS0
20060425,SKHT0
20060425,LTOB0
20060425,HHHD0
20060426,LGSS0
20060426,SKHT0
20060426,LTOB0
20060426,HHHD0
20060427,LGSS0
20060427,SKHT0
20060427,LTOB0
20060427,HHHD0
20060428,HHLT0
20060428,OBSK0
20060428,SSHT0
20060428,HDLG0
20060429,SSHT0
20060429,HDLG0
20060429,OBSK0
20060429,HHLT0
20060430,SSHT0
20060430,HDLG0
20060430,OBSK0
20060430,HHLT0
