date,gameid
20190501,KTLG0
20190501,WOSK0
20190501,NCLT0
20190501,SSHT0
20190501,OBHH0
20190502,NCLT0
20190502,KTLG0
20190502,SSHT0
20190502,OBHH0
20190502,WOSK0
20190503,LGOB0
20190503,SKLT0
20190503,SSWO0
20190503,KTHH0
20190503,HTNC0
20190504,LGOB0
20190504,SSWO0
20190504,KTHH0
20190504,HTNC0
20190504,SKLT0
20190505,SSWO0
20190505,KTHH0
20190505,LGOB0
20190505,SKLT0
20190505,HTNC0
20190507,HTOB0
20190507,HHSK0
20190507,NCSS0
20190507,LTKT0
20190507,LGWO0
20190508,NCSS0
20190508,HHSK0
20190508,LGWO0
20190508,LTKT0
20190508,HTOB0
20190509,HTOB0
20190509,HHSK0
20190509,NCSS0
20190509,LTKT0
20190509,LGWO0
20190510,HHLG0
20190510,LTSS0
20190510,WOKT0
20190510,SKHT0
20190510,OBNC0
20190511,HHLG0
20190511,LTSS0
20190511,OBNC0
20190511,WOKT0
20190511,SKHT0
20190512,HHLG0
20190512,SKHT0
20190512,LTSS0
20190512,WOKT0
20190512,OBNC0
20190514,SSOB0
20190514,LGLT0
20190514,SKNC0
20190514,KTHT0
20190514,WOHH0
20190515,SSOB0
20190515,WOHH0
20190515,LGLT0
20190515,KTHT0
20190515,SKNC0
20190516,SSOB0
20190516,LGLT0
20190516,SKNC0
20190516,KTHT0
20190516,WOHH0
20190517,NCLG0
20190517,OBSK0
20190517,SSKT0
20190517,LTWO0
20190517,HTHH0
20190518,NCLG0
20190518,HTHH0
20190518,OBSK0
20190518,LTWO0
20190518,SSKT0
20190519,LTWO0
20190519,HTHH0
20190521,SKLG0
20190521,NCWO0
20190521,HHSS0
20190521,LTHT0
20190521,OBKT0
20190522,OBKT0
20190522,LTHT0
20190522,NCWO0
20190522,SKLG0
20190522,HHSS0
20190523,SKLG0
20190523,HHSS0
20190523,OBKT0
20190523,LTHT0
20190523,NCWO0
20190524,HHOB0
20190524,LGLT0
20190524,WOSS0
20190524,KTHT0
20190524,SKNC0
20190525,HHOB0
20190525,LGLT0
20190525,WOSS0
20190525,SKNC0
20190525,KTHT0
20190526,HHOB0
20190526,KTHT0
20190526,LGLT0
20190526,SKNC0
20190526,WOSS0
20190528,SSOB0
20190528,KTSK0
20190528,LTNC0
20190528,LGWO0
20190528,HTHH0
20190529,SSOB0
20190529,KTSK0
20190529,LTNC0
20190529,LGWO0
20190529,HTHH0
20190530,SSOB0
20190530,HTHH0
20190530,KTSK0
20190530,LGWO0
20190530,LTNC0
20190531,NCLG0
20190531,HHSK0
20190531,SSLT0
20190531,OBKT0
20190531,WOHT0
