date,gameid
20190801,WOLG0
20190801,HTSK0
20190801,LTSS0
20190801,OBNC0
20190801,HHKT0
20190803,SSLG0
20190803,OBLT0
20190803,NCHT0
20190803,KTWO0
20190803,SKHH0
20190804,SSLG0
20190804,OBLT0
20190804,NCHT0
20190804,SKHH0
20190804,KTWO0
20190806,HHOB0
20190806,KTSK0
20190806,LGHT0
20190807,HHOB0
20190807,KTSK0
20190807,SSNC0
20190807,LGHT0
20190807,WOLT0
20190808,LGNC0
20190808,KTOB0
20190808,HHHT0
20190808,SKWO0
20190808,LTSS0
20190809,KTOB0
20190809,LTSS0
20190809,HHHT0
20190809,SKWO0
20190809,LGNC0
20190810,SKLG0
20190810,LTNC0
20190810,OBWO0
20190810,HHKT0
20190810,HTSS0
20190811,HHKT0
20190811,OBWO0
20190811,SKLG0
20190811,HTSS0
20190811,LTNC0
20190813,WOLG0
20190813,SSSK0
20190813,KTLT0
20190813,OBHT0
20190813,NCHH0
20190814,WOLG0
20190814,NCHH0
20190814,OBHT0
20190814,KTLT0
20190815,SKHT0
20190815,NCWO0
20190815,HHLT0
20190816,LGOB0
20190816,HHLT0
20190816,SSKT0
20190816,SKHT0
20190816,NCWO0
20190817,SKNC0
20190817,LGSS0
20190817,HHWO0
20190817,KTHT0
20190817,LTOB0
20190818,KTHT0
20190818,HHWO0
20190818,LTOB0
20190818,LGSS0
20190818,SKNC0
20190820,HTLG0
20190820,LTSK0
20190820,OBNC0
20190820,WOKT0
20190820,SSHH0
20190821,HTLG0
20190821,LTSK0
20190821,WOKT0
20190822,NCLG0
20190822,HTWO0
20190822,HHSK0
20190822,LTKT0
20190822,OBSS0
20190823,NCLG0
20190823,HHSK0
20190823,OBSS0
20190823,LTKT0
20190823,HTWO0
20190824,KTLG0
20190824,HTSK0
20190824,NCLT0
20190824,WOSS0
20190824,OBHH0
20190825,HTSK0
20190825,KTLG0
20190825,WOSS0
20190825,NCLT0
20190825,OBHH0
20190827,SKOB0
20190827,KTNC0
20190827,SSHT0
20190827,LGLT0
20190827,WOHH0
20190828,SKOB0
20190828,WOHH0
20190828,KTNC0
20190828,LGLT0
20190828,SSHT0
20190829,HTNC0
20190829,OBKT0
20190829,LTWO0
20190829,SKSS0
20190830,HHLG0
20190830,SKSS0
20190830,OBKT0
20190830,LTWO0
20190830,HTNC0
20190831,SSOB0
20190831,LGSK0
20190831,WONC0
20190831,LTHT0
20190831,KTHH0
