date,gameid
20160601,OBNC0
20160601,HTLG0
20160601,KTLT0
20160601,SSWO0
20160601,SKHH0
20160602,OBNC0
20160602,HTLG0
20160602,KTLT0
20160602,SSWO0
20160602,SKHH0
20160603,SKOB0
20160603,NCLT0
20160603,HHSS0
20160603,LGKT0
20160603,WOHT0
20160604,SKOB0
20160604,HHSS0
20160604,LGKT0
20160605,SKOB0
20160605,NCLT0
20160605,HHSS0
20160605,LGKT0
20160605,WOHT0
20160607,WONC0
20160607,SSLG0
20160607,LTSK0
20160607,OBKT0
20160607,HTHH0
20160608,WONC0
20160608,SSLG0
20160608,LTSK0
20160608,OBKT0
20160608,HTHH0
20160609,WONC0
20160609,SSLG0
20160609,LTSK0
20160609,OBKT0
20160609,HTHH0
20160610,LTOB0
20160610,NCSK0
20160610,SSHT0
20160610,KTWO0
20160610,LGHH0
20160611,LTOB0
20160611,NCSK0
20160611,SSHT0
20160611,KTWO0
20160611,LGHH0
20160612,LTOB0
20160612,NCSK0
20160612,SSHT0
20160612,KTWO0
20160612,LGHH0
20160614,NCLG0
20160614,SKSS0
20160614,HHKT0
20160614,OBHT0
20160614,LTWO0
20160615,SKSS0
20160615,OBHT0
20160615,LTWO0
20160616,NCLG0
20160616,SKSS0
20160616,HHKT0
20160616,OBHT0
20160616,LTWO0
20160617,HTLG0
20160617,SKLT0
20160617,OBSS0
20160617,NCKT0
20160617,WOHH0
20160618,HTLG0
20160618,SKLT0
20160618,OBSS0
20160618,NCKT0
20160618,WOHH0
20160619,HTLG0
20160619,SKLT0
20160619,OBSS0
20160619,NCKT0
20160619,WOHH0
20160621,HHNC0
20160621,KTOB0
20160621,LGSK0
20160621,LTHT0
20160621,SSWO0
20160622,LGSK0
20160622,LTHT0
20160622,SSWO0
20160623,HHNC0
20160623,KTOB0
20160623,LGSK0
20160623,LTHT0
20160623,SSWO0
20160624,HTNC0
20160624,WOLG0
20160624,OBSK0
20160624,KTSS0
20160624,LTHH0
20160625,HTNC0
20160625,WOLG0
20160625,OBSK0
20160625,KTSS0
20160625,LTHH0
20160626,HTNC0
20160626,WOLG0
20160626,OBSK0
20160626,KTSS0
20160626,LTHH0
20160628,NCOB0
20160628,SSLT0
20160628,SKKT0
20160628,LGHT0
20160628,HHWO0
20160629,NCOB0
20160629,SSLT0
20160629,SKKT0
20160629,LGHT0
20160629,HHWO0
20160630,NCOB0
20160630,SSLT0
20160630,SKKT0
20160630,LGHT0
20160630,HHWO0
