date,gameid
20160701,HTWO0
20160702,SKLG0
20160702,HTWO0
20160702,OBHH0
20160703,SKLG0
20160703,HTWO0
20160705,LGSS0
20160706,LTNC0
20160706,WOOB0
20160706,HHSK0
20160706,HTKT0
20160707,LTNC0
20160707,WOOB0
20160707,HHSK0
20160707,LGSS0
20160707,HTKT0
20160708,HTOB0
20160708,KTSK0
20160708,LGLT0
20160708,NCWO0
20160708,SSHH0
20160709,HTOB0
20160709,KTSK0
20160709,LGLT0
20160709,NCWO0
20160709,SSHH0
20160710,HTOB0
20160710,KTSK0
20160710,LGLT0
20160710,NCWO0
20160710,SSHH0
20160712,OBNC0
20160712,HHLG0
20160712,WOKT0
20160712,SKHT0
20160712,LTSS0
20160713,OBNC0
20160713,HHLG0
20160713,WOKT0
20160713,SKHT0
20160713,LTSS0
20160714,OBNC0
20160714,HHLG0
20160714,WOKT0
20160714,SKHT0
20160714,LTSS0
20160719,SKNC0
20160719,SSOB0
20160719,HTLT0
20160719,LGWO0
20160719,KTHH0
20160720,SKNC0
20160720,SSOB0
20160720,HTLT0
20160720,LGWO0
20160720,KTHH0
20160721,SKNC0
20160721,SSOB0
20160721,HTLT0
20160721,LGWO0
20160721,KTHH0
20160722,OBLG0
20160722,WOSK0
20160722,HHLT0
20160722,SSKT0
20160722,NCHT0
20160723,OBLG0
20160723,WOSK0
20160723,HHLT0
20160723,SSKT0
20160723,NCHT0
20160724,OBLG0
20160724,WOSK0
20160724,HHLT0
20160724,SSKT0
20160724,NCHT0
20160726,LTLG0
20160726,NCSS0
20160726,KTHT0
20160726,OBWO0
20160726,SKHH0
20160727,LTLG0
20160727,NCSS0
20160727,KTHT0
20160727,OBWO0
20160727,SKHH0
20160728,LTLG0
20160728,NCSS0
20160728,KTHT0
20160728,OBWO0
20160728,SKHH0
20160729,LGNC0
20160729,HHOB0
20160729,HTSK0
20160729,WOSS0
20160729,LTKT0
20160730,LGNC0
20160730,HHOB0
20160730,HTSK0
20160730,LTKT0
20160731,LGNC0
20160731,HHOB0
20160731,HTSK0
20160731,LTKT0
