date,gameid
20150701,LTNC0
20150701,SSWO0
20150701,LGOB0
20150701,KTSK0
20150701,HHHT0
20150702,LTNC0
20150702,SSWO0
20150702,LGOB0
20150702,KTSK0
20150702,HHHT0
20150703,WOOB0
20150703,SKLT0
20150703,LGSS0
20150703,HTKT0
20150703,NCHH0
20150704,WOOB0
20150704,SKLT0
20150704,LGSS0
20150704,HTKT0
20150704,NCHH0
20150705,WOOB0
20150705,SKLT0
20150705,LGSS0
20150705,HTKT0
20150707,HTWO0
20150707,LTLG0
20150708,HTWO0
20150708,LTLG0
20150708,OBHH0
20150709,HTWO0
20150709,KTNC0
20150709,LTLG0
20150709,SKSS0
20150709,OBHH0
20150710,NCWO0
20150710,HHLG0
20150710,HTSK0
20150710,OBLT0
20150710,SSKT0
20150711,NCWO0
20150711,HHLG0
20150711,HTSK0
20150711,SSKT0
20150714,SKNC0
20150714,KTOB0
20150714,LGHT0
20150714,WOSS0
20150714,LTHH0
20150715,SKNC0
20150715,KTOB0
20150715,WOSS0
20150715,LTHH0
20150716,SKNC0
20150716,KTOB0
20150716,LGHT0
20150716,WOSS0
20150716,LTHH0
20150721,WOLG0
20150721,OBSK0
20150721,HTSS0
20150721,HHKT0
20150721,NCLT0
20150722,WOLG0
20150722,OBSK0
20150722,HTSS0
20150722,HHKT0
20150722,NCLT0
20150723,OBSK0
20150723,HTSS0
20150723,NCLT0
20150724,OBNC0
20150724,LTHT0
20150724,SSHH0
20150725,OBNC0
20150725,LTHT0
20150725,SSHH0
20150726,OBNC0
20150726,SKWO0
20150726,KTLG0
20150726,LTHT0
20150726,SSHH0
20150728,KTWO0
20150728,HHOB0
20150728,LGLT0
20150728,NCSS0
20150728,SKHT0
20150729,KTWO0
20150729,HHOB0
20150729,LGLT0
20150729,NCSS0
20150729,SKHT0
20150730,KTWO0
20150730,HHOB0
20150730,LGLT0
20150730,NCSS0
20150730,SKHT0
20150731,WONC0
20150731,SSOB0
20150731,LGSK0
20150731,LTKT0
20150731,HTHH0
