date,gameid
20150501,WOLG0
20150501,OBSS0
20150501,NCKT0
20150501,SKHT0
20150501,LTHH0
20150502,WOLG0
20150502,OBSS0
20150502,NCKT0
20150502,SKHT0
20150502,LTHH0
20150503,WOLG0
20150503,NCKT0
20150503,LTHH0
20150505,HTNC0
20150505,SSWO0
20150505,LGOB0
20150505,SKLT0
20150505,KTHH0
20150506,HTNC0
20150506,SSWO0
20150506,LGOB0
20150506,SKLT0
20150506,KTHH0
20150507,HTNC0
20150507,SSWO0
20150507,LGOB0
20150507,SKLT0
20150507,KTHH0
20150508,HTWO0
20150508,LTNC0
20150508,HHOB0
20150508,SSSK0
20150508,LGKT0
20150509,HTWO0
20150509,LTNC0
20150509,HHOB0
20150509,SSSK0
20150509,LGKT0
20150510,HTWO0
20150510,LTNC0
20150510,HHOB0
20150510,SSSK0
20150510,LGKT0
20150512,WOLT0
20150512,HHSS0
20150512,KTHT0
20150513,NCLG0
20150513,OBSK0
20150513,WOLT0
20150513,HHSS0
20150513,KTHT0
20150514,NCLG0
20150514,OBSK0
20150514,WOLT0
20150514,HHSS0
20150514,KTHT0
20150515,SKLG0
20150515,NCSS0
20150515,LTKT0
20150515,WOHH0
20150516,SKLG0
20150516,NCSS0
20150516,LTKT0
20150516,OBHT0
20150516,WOHH0
20150517,SKLG0
20150517,NCSS0
20150517,LTKT0
20150517,OBHT0
20150517,WOHH0
20150519,KTNC0
20150519,LGWO0
20150519,HHSK0
20150519,HTLT0
20150520,KTNC0
20150520,LGWO0
20150520,SSOB0
20150520,HHSK0
20150520,HTLT0
20150521,KTNC0
20150521,LGWO0
20150521,SSOB0
20150521,HHSK0
20150521,HTLT0
20150522,NCWO0
20150522,SKOB0
20150522,LGLT0
20150522,HHKT0
20150522,SSHT0
20150523,NCWO0
20150523,SKOB0
20150523,LGLT0
20150523,HHKT0
20150523,SSHT0
20150524,NCWO0
20150524,LGLT0
20150524,HHKT0
20150524,SSHT0
20150524,SKOB0
20150526,OBNC0
20150526,KTLG0
20150526,LTSK0
20150526,WOSS0
20150526,HTHH0
20150527,OBNC0
20150527,KTLG0
20150527,LTSK0
20150527,WOSS0
20150527,HTHH0
20150528,OBNC0
20150528,KTLG0
20150528,LTSK0
20150528,WOSS0
20150528,HTHH0
20150529,SSLG0
20150529,WOSK0
20150529,OBKT0
20150529,NCHT0
20150529,HHLT0
20150530,SSLG0
20150530,HHLT0
20150530,WOSK0
20150530,OBKT0
20150530,NCHT0
20150531,SSLG0
20150531,WOSK0
20150531,OBKT0
20150531,HHLT0
20150531,NCHT0
