date,gameid
20150901,LGWO0
20150901,SSNC0
20150901,SKOB0
20150901,KTLT0
20150901,HTHH0
20150902,LGWO0
20150902,SSNC0
20150902,SKOB0
20150902,KTLT0
20150902,HTHH0
20150903,OBNC0
20150903,KTLG0
20150903,SSSK0
20150903,LTHT0
20150903,WOHH0
20150904,OBNC0
20150904,KTLG0
20150904,SSSK0
20150904,LTHT0
20150904,WOHH0
20150905,LTLG0
20150905,WOSK0
20150905,HTSS0
20150905,NCKT0
20150905,OBHH0
20150906,WOSK0
20150906,HTSS0
20150906,NCKT0
20150906,OBHH0
20150906,LTLG0
20150908,OBWO0
20150908,HHLG0
20150908,LTSK0
20150908,KTSS0
20150908,NCHT0
20150909,OBWO0
20150909,HHLG0
20150909,LTSK0
20150909,KTSS0
20150909,NCHT0
20150910,WONC0
20150910,HTOB0
20150910,SSLT0
20150910,LGKT0
20150910,SKHH0
20150911,WONC0
20150911,SSLT0
20150911,LGKT0
20150911,SKHH0
20150912,SKNC0
20150912,SSWO0
20150912,KTOB0
20150912,HHLT0
20150912,LGHT0
20150913,SKNC0
20150913,SSWO0
20150913,KTOB0
20150913,HHLT0
20150913,LGHT0
20150915,KTNC0
20150915,LTOB0
20150915,SKSS0
20150915,HHHT0
20150916,LGWO0
20150916,LTOB0
20150916,SKSS0
20150916,HHHT0
20150917,LTOB0
20150917,SKSS0
20150917,KTHT0
20150917,NCHH0
20150918,SKLT0
20150918,OBSS0
20150918,NCHH0
20150919,WOLG0
20150919,HTSK0
20150919,OBHH0
20150920,WONC0
20150920,KTLG0
20150920,HTSK0
20150920,SSLT0
20150920,OBHH0
20150921,WONC0
20150921,KTLG0
20150921,HTSK0
20150922,OBLT0
20150922,NCSS0
20150922,LGHT0
20150923,SKWO0
20150923,SSKT0
20150924,OBLT1
20150924,HTNC0
20150924,SKWO0
20150924,SSKT0
20150924,OBLT2
20150925,LGNC0
20150925,KTOB0
20150925,SSSK0
20150925,WOHH0
20150926,SSOB0
20150926,SKHT0
20150926,WOHH0
20150927,KTWO0
20150927,LTNC0
20150927,LGOB0
20150928,HHNC0
20150928,HTLG0
20150928,WOSK0
20150928,OBKT0
20150929,NCWO0
20150929,KTSK0
20150929,HTLT0
20150929,SSHH0
20150930,NCOB0
20150930,LGSK0
20150930,HTLT0
20150930,SSHH0
