date,gameid
20150602,HHWO0
20150602,LGNC0
20150602,HTOB0
20150602,SKKT0
20150602,LTSS0
20150603,HHWO0
20150603,LGNC0
20150603,HTOB0
20150603,SKKT0
20150603,LTSS0
20150604,HHWO0
20150604,LGNC0
20150604,HTOB0
20150604,SKKT0
20150604,LTSS0
20150605,OBWO0
20150605,SSNC0
20150605,SKLG0
20150605,KTHH0
20150606,OBWO0
20150606,SSNC0
20150606,SKLG0
20150606,HTLT0
20150606,KTHH0
20150607,OBWO0
20150607,SSNC0
20150607,SKLG0
20150607,HTLT0
20150607,KTHH0
20150609,OBLG0
20150609,NCSK0
20150609,KTLT0
20150609,HHSS0
20150609,WOHT0
20150610,OBLG0
20150610,NCSK0
20150610,KTLT0
20150610,HHSS0
20150610,WOHT0
20150611,OBLG0
20150611,KTLT0
20150611,HHSS0
20150611,WOHT0
20150612,NCOB0
20150612,LTSK0
20150612,WOKT0
20150612,SSHT0
20150612,LGHH0
20150613,NCOB0
20150613,LTSK0
20150613,WOKT0
20150613,SSHT0
20150613,LGHH0
20150614,NCOB0
20150614,LTSK0
20150614,WOKT0
20150614,LGHH0
20150616,LTWO0
20150616,HTLG0
20150616,OBSS0
20150616,NCKT0
20150616,SKHH0
20150617,LTWO0
20150617,HTLG0
20150617,OBSS0
20150617,NCKT0
20150617,SKHH0
20150618,LTWO0
20150618,HTLG0
20150618,OBSS0
20150618,NCKT0
20150618,SKHH0
20150619,HHNC0
20150619,LGWO0
20150619,LTOB0
20150619,SSSK0
20150619,KTHT0
20150620,HHNC0
20150621,HHNC0
20150621,LGWO0
20150621,LTOB0
20150621,SSSK0
20150621,KTHT0
20150623,HTNC0
20150623,SKOB0
20150623,SSLT0
20150623,LGKT0
20150623,WOHH0
20150624,HTNC0
20150624,SKOB0
20150624,SSLT0
20150624,LGKT0
20150625,SKOB0
20150625,LGKT0
20150626,NCLG0
20150626,HHSK0
20150626,WOLT0
20150626,KTSS0
20150626,OBHT0
20150627,NCLG0
20150627,HHSK0
20150627,WOLT0
20150627,KTSS0
20150627,OBHT0
20150628,NCLG0
20150628,HHSK0
20150628,WOLT0
20150628,KTSS0
20150628,OBHT0
