date,gameid
20030405,HHHT0
20030405,OBSS0
20030405,SKLG0
20030405,LTHD0
20030406,HHHT0
20030406,OBSS0
20030406,SKLG0
20030406,LTHD0
20030408,LGHH0
20030408,SSLT0
20030408,HTOB0
20030408,HDSK0
20030409,HTOB0
20030409,HDSK0
20030409,SSLT0
20030409,LGHH0
20030410,LGHH0
20030410,SSLT0
20030410,HTOB0
20030410,HDSK0
20030411,HHSS0
20030412,SKOB1
20030412,HTLT1
20030412,LGHD1
20030412,HTLT2
20030412,HHSS0
20030412,SKOB2
20030412,LGHD2
20030413,HHSS0
20030413,SKOB0
20030413,HTLT0
20030413,LGHD0
20030415,OBHH0
20030415,SSHD0
20030415,LTLG0
20030415,SKHT0
20030416,SKHT0
20030416,LTLG0
20030416,SSHD0
20030416,OBHH0
20030417,SKHT0
20030417,LTLG0
20030417,SSHD0
20030417,OBHH0
20030419,HDOB1
20030419,LGHT2
20030419,SSSK0
20030419,LTHH1
20030419,HDOB2
20030419,LGHT1
20030419,LTHH2
20030420,LTHH0
20030422,HHHD0
20030422,HTSS0
20030422,OBLG0
20030422,SKLT0
20030423,HHHD0
20030423,OBLG0
20030424,SKLT1
20030424,HTSS0
20030424,SKLT2
20030424,HHHD0
20030424,OBLG0
20030426,HHSK1
20030426,SSLG2
20030426,HDLT1
20030426,OBHT2
20030426,SSLG1
20030426,HHSK2
20030426,OBHT1
20030426,HDLT2
20030427,OBHT0
20030427,SSLG0
20030427,HHSK0
20030427,HDLT0
20030430,LGSK1
20030430,HDSS2
20030430,HTHH1
20030430,LTOB2
20030430,LTOB1
20030430,LGSK2
20030430,HDSS1
20030430,HTHH2
