date,gameid
20030601,HDLT1
20030601,LGHT0
20030601,HHOB0
20030601,SSSK0
20030601,HDLT2
20030603,SKHH0
20030603,OBHD0
20030603,LTLG0
20030603,HTSS0
20030604,HTSS1
20030604,LTLG0
20030604,OBHD0
20030604,SKHH0
20030604,HTSS2
20030605,SKHH0
20030605,LTLG0
20030605,HTSS0
20030605,OBHD0
20030606,LTHT0
20030606,SSHH0
20030607,OBLG1
20030607,HDSK2
20030607,HDSK1
20030607,LTHT0
20030607,SSHH0
20030607,OBLG2
20030608,LTHT0
20030608,OBLG0
20030608,HDSK0
20030608,SSHH0
20030610,SSLT0
20030610,HHHT0
20030610,LGHD0
20030610,SKOB0
20030611,SSLT0
20030613,HDSS0
20030613,HTLG0
20030613,HHSK0
20030613,OBLT0
20030614,OBLT1
20030614,OBLT2
20030614,HDSS0
20030614,HTLG0
20030614,HHSK0
20030615,HDSS0
20030615,OBLT0
20030617,OBHH0
20030617,LTHD0
20030617,SSLG0
20030617,HTSK0
20030618,LTHD0
20030618,SSLG0
20030618,HTSK0
20030618,OBHH0
20030619,SSLG0
20030619,HTSK0
20030619,LTHD0
20030620,SKSS0
20030620,LGLT0
20030620,HTOB0
20030620,HHHD0
20030621,HHHD0
20030621,HTOB0
20030621,SKSS0
20030621,LGLT0
20030622,HTOB0
20030622,LGLT0
20030622,SKSS0
20030622,HHHD0
20030624,HDHT0
20030624,LTSS0
20030625,HHLG1
20030625,OBSK2
20030625,OBSK1
20030625,HHLG2
20030625,HDHT0
20030625,LTSS0
20030626,LTSS0
20030626,HHLG0
20030626,HDHT0
20030626,OBSK0
20030628,LGOB1
20030628,SKLT2
20030628,SKLT1
20030628,LGOB2
20030628,SSHD0
20030629,HTHH1
20030629,HTHH2
20030629,SKLT0
