date,gameid
20030501,LGSK0
20030501,LTOB0
20030501,HDSS0
20030501,HTHH0
20030503,LTSS0
20030503,LGOB0
20030503,HTHD0
20030503,SKHH0
20030504,LTSS0
20030504,LGOB0
20030504,HTHD0
20030504,SKHH0
20030505,SKHH0
20030505,LTSS0
20030505,LGOB0
20030505,HTHD0
20030506,SKHD0
20030506,SSHT0
20030508,HHLG1
20030508,OBLT2
20030508,SKHD0
20030508,OBLT1
20030508,HHLG2
20030509,LGLT0
20030509,SSOB0
20030509,HTSK0
20030509,HDHH0
20030510,LGLT0
20030510,HDHH0
20030510,SSOB0
20030510,HTSK0
20030511,SSOB0
20030511,HTSK0
20030511,LGLT0
20030511,HDHH0
20030513,HDHT0
20030513,LGSS0
20030513,HHOB0
20030513,LTSK0
20030514,HDHT0
20030514,HHOB0
20030514,LTSK0
20030515,LTSK0
20030515,HHOB0
20030515,LGSS1
20030515,LGSS2
20030515,HDHT0
20030516,HHLT0
20030516,HTLG0
20030516,SKSS0
20030516,OBHD0
20030517,HTLG0
20030517,SKSS0
20030517,HHLT0
20030517,OBHD0
20030518,SKSS0
20030518,HTLG0
20030518,HHLT0
20030518,OBHD0
20030520,LTHT0
20030520,HDLG0
20030520,OBSK0
20030520,SSHH0
20030521,SSHH0
20030521,OBSK0
20030521,LTHT0
20030521,HDLG0
20030522,LTHT0
20030522,HDLG0
20030522,OBSK0
20030522,SSHH0
20030523,SKHD0
20030523,SSHT0
20030523,LTOB0
20030523,LGHH0
20030524,SSHT0
20030524,SKHD1
20030524,LTOB0
20030524,LGHH0
20030524,SKHD2
20030527,HHLT0
20030527,SKLG0
20030527,OBSS0
20030527,HTHD0
20030528,OBSS0
20030528,SKLG0
20030528,HHLT0
20030528,HTHD0
20030529,OBSS0
20030529,SKLG0
20030529,HHLT0
20030529,HTHD0
20030530,HHOB0
20030530,SSSK0
20030531,SSSK1
20030531,HHOB0
20030531,LGHT2
20030531,LGHT1
20030531,SSSK2
