date,gameid
20030801,HDSS0
20030801,OBHT0
20030801,LTLG0
20030801,SKHH0
20030802,HDSS0
20030802,OBHT0
20030802,LTLG0
20030802,SKHH0
20030803,SKHH0
20030803,LTLG0
20030803,HDSS0
20030803,OBHT0
20030805,HHLT0
20030805,LGSK0
20030805,HTHD0
20030806,HHLT0
20030806,SSOB0
20030806,LGSK0
20030807,HTHD1
20030807,SSOB1
20030807,HTHD2
20030807,LGSK0
20030807,SSOB2
20030808,SKLT0
20030808,HDHH0
20030808,LGSS0
20030808,HTOB0
20030809,HDHH0
20030809,HTOB0
20030809,SKLT0
20030809,LGSS0
20030810,LGSS0
20030810,HTOB0
20030810,SKLT0
20030810,HDHH0
20030812,HHSS0
20030812,LTHT0
20030812,HDLG0
20030812,OBSK0
20030813,OBSK0
20030813,HHSS0
20030813,LTHT0
20030813,HDLG0
20030814,OBSK0
20030814,HDLG0
20030814,LTHT0
20030814,HHSS0
20030815,HTSK0
20030815,LGOB0
20030815,SSHD0
20030815,LTHH0
20030816,LTHH0
20030816,LGOB0
20030816,HTSK0
20030816,SSHD0
20030817,HTSK0
20030817,SSHD0
20030817,LGOB0
20030817,LTHH0
20030819,LGLT0
20030819,HHHT0
20030819,SKSS1
20030819,SKSS2
20030820,HDOB1
20030820,LGLT0
20030820,HDOB2
20030820,HHHT0
20030821,HDOB0
20030821,HHHT0
20030821,SSSK0
20030821,LGLT0
20030822,HDHT0
20030822,SSLG0
20030822,LTSK0
20030822,OBHH0
20030823,HDHT0
20030823,OBHH0
20030824,OBHH0
20030824,HDHT0
20030825,SSLG0
20030825,LTSK0
20030826,SSHT0
20030826,LGHD0
20030826,LTOB0
20030826,HHSK0
20030828,LTOB1
20030828,HHSK1
20030828,LGHD1
20030828,HHSK2
20030828,LTOB2
20030828,SSHT0
20030828,LGHD2
20030829,SSLT0
20030829,OBHD0
20030829,SKHT0
20030829,HHLG0
20030831,HHLG1
20030831,OBHD1
20030831,SSLT1
20030831,SSLT2
20030831,HHLG2
20030831,OBHD2
20030831,SKHT0
