date,gameid
20110601,HTLG0
20110601,OBSK0
20110601,WOLT0
20110601,SSHH0
20110602,HTLG0
20110602,OBSK0
20110602,WOLT0
20110602,SSHH0
20110603,SSOB0
20110603,HTSK0
20110603,LGLT0
20110603,WOHH0
20110604,LGLT0
20110604,SSOB0
20110604,HTSK0
20110604,WOHH0
20110605,SSOB0
20110605,HTSK0
20110605,LGLT0
20110605,WOHH0
20110607,OBHT0
20110607,SKWO0
20110607,HHLG0
20110607,LTSS0
20110608,OBHT0
20110608,SKWO0
20110608,HHLG0
20110608,LTSS0
20110609,OBHT0
20110609,SKWO0
20110609,HHLG0
20110609,LTSS0
20110610,LGHT0
20110610,SSWO0
20110610,SKOB0
20110610,HHLT0
20110611,LGHT0
20110611,SSWO0
20110611,SKOB0
20110611,HHLT0
20110612,LGHT0
20110612,SSWO0
20110612,SKOB0
20110612,HHLT0
20110614,WOOB0
20110614,LTSK0
20110614,LGSS0
20110614,HTHH0
20110615,WOOB0
20110615,LTSK0
20110615,LGSS0
20110615,HTHH0
20110616,WOOB0
20110616,LTSK0
20110616,LGSS0
20110616,HTHH0
20110617,LTWO0
20110617,SSHT0
20110617,SKLG0
20110617,OBHH0
20110618,LTWO0
20110618,SSHT0
20110618,SKLG0
20110618,OBHH0
20110619,LTWO0
20110619,SSHT0
20110619,SKLG0
20110619,OBHH0
20110621,SKHT0
20110621,WOLG0
20110621,OBLT0
20110621,HHSS0
20110622,HHSS0
20110623,SKHT0
20110623,OBLT0
20110623,HHSS0
20110624,WOSS0
20110628,OBWO0
20110628,SSLG0
20110628,HHSK0
20110628,HTLT0
20110629,HTLT0
20110630,HHSK0
20110630,HTLT0
