date,gameid
20110802,HTOB0
20110802,LGSK0
20110802,WOSS0
20110802,LTHH0
20110803,HTOB0
20110803,LGSK0
20110803,WOSS0
20110804,HTOB0
20110804,LGSK0
20110804,WOSS0
20110804,LTHH0
20110805,OBWO0
20110805,HHLG0
20110805,HTSK0
20110805,SSLT0
20110806,OBWO0
20110806,HHLG0
20110806,HTSK0
20110806,SSLT0
20110807,OBWO0
20110807,HHLG0
20110807,HTSK0
20110807,SSLT0
20110809,LGHT0
20110809,SKOB0
20110809,WOLT0
20110810,LGHT0
20110810,SKOB0
20110810,WOLT0
20110810,HHSS0
20110811,LGHT0
20110811,SKOB0
20110811,WOLT0
20110811,HHSS0
20110812,HTSS0
20110813,LTLG0
20110813,WOSK0
20110813,HTSS0
20110813,OBHH0
20110814,LTLG0
20110814,WOSK0
20110814,HTSS0
20110814,OBHH0
20110816,LTHT0
20110817,LTHT0
20110817,SSSK0
20110818,HHWO0
20110818,LTHT0
20110818,LGOB0
20110818,SSSK0
20110819,HTWO0
20110819,HHOB0
20110820,HTWO0
20110820,HHOB0
20110820,SKLT0
20110820,LGSS0
20110821,HTWO0
20110821,HHOB0
20110821,SKLT0
20110821,LGSS0
20110823,WOLG0
20110823,OBSK0
20110823,HTLT0
20110823,SSHH0
20110824,WOLG0
20110824,OBSK0
20110824,HTLT0
20110824,SSHH0
20110825,WOLG0
20110825,OBSK0
20110825,HTLT0
20110825,SSHH0
20110826,LTWO0
20110826,SKHT0
20110826,SSOB0
20110826,LGHH0
20110827,LTWO0
20110827,SKHT0
20110827,SSOB0
20110827,LGHH0
20110828,LTWO0
20110828,SKHT0
20110828,SSOB0
20110828,LGHH0
20110830,WOHT0
20110830,HHOB0
20110830,LGSK0
20110830,SSLT0
20110831,WOOB0
20110831,LGSK0
20110831,SSLT0
