date,gameid
20110501,LTHT0
20110501,WOLG0
20110501,OBSK0
20110501,HHSS0
20110503,HTWO0
20110503,LGOB0
20110503,SSLT0
20110503,SKHH0
20110504,HTWO0
20110504,LGOB0
20110504,SSLT0
20110504,SKHH0
20110505,HTWO0
20110505,SSLT0
20110505,SKHH0
20110505,LGOB0
20110506,LTOB0
20110506,HTSK0
20110506,LGSS0
20110506,WOHH0
20110507,LTOB0
20110507,HTSK0
20110507,LGSS0
20110507,WOHH0
20110508,LTOB0
20110508,HTSK0
20110508,LGSS0
20110508,WOHH0
20110510,OBHT0
20110510,SKSS0
20110510,HHLG0
20110510,WOLT0
20110511,HHLG0
20110512,OBHT0
20110512,HHLG0
20110512,WOLT0
20110512,SKSS0
20110513,LGWO0
20110513,SKOB0
20110513,HTLT0
20110513,SSHH0
20110514,SKOB0
20110514,HTLT0
20110514,SSHH0
20110514,LGWO0
20110515,SKOB0
20110515,HTLT0
20110515,SSHH0
20110515,LGWO0
20110517,LGHT0
20110517,HHOB0
20110517,LTSK0
20110517,WOSS0
20110518,LGHT0
20110518,HHOB0
20110518,LTSK0
20110518,WOSS0
20110519,LGHT0
20110519,HHOB0
20110519,LTSK0
20110519,WOSS0
20110520,HHHT0
20110520,OBSS0
20110521,HHHT0
20110521,LTLG0
20110521,OBSS0
20110522,HHHT0
20110522,LTLG0
20110522,WOSK0
20110522,OBSS0
20110524,HTWO0
20110524,OBLG0
20110524,SSLT0
20110524,SKHH0
20110525,HTWO0
20110525,OBLG0
20110525,SSLT0
20110525,SKHH0
20110526,HTWO0
20110526,OBLG0
20110526,SKHH0
20110527,LGWO0
20110527,LTHT0
20110527,HHOB0
20110527,SKSS0
20110528,LTHT0
20110528,HHOB0
20110528,SKSS0
20110528,LGWO0
20110529,LTHT0
20110529,HHOB0
20110529,SKSS0
20110529,LGWO0
20110531,HTLG0
20110531,OBSK0
20110531,WOLT0
20110531,SSHH0
