date,gameid
20110402,SSHT0
20110402,LGOB0
20110402,WOSK0
20110402,HHLT0
20110403,SSHT0
20110403,LGOB0
20110403,WOSK0
20110403,HHLT0
20110405,OBWO0
20110405,SKLG0
20110405,LTSS0
20110405,HTHH0
20110406,OBWO0
20110406,SKLG0
20110406,LTSS0
20110406,HTHH0
20110408,LTWO0
20110408,HTOB0
20110408,SSSK0
20110408,LGHH0
20110409,LTWO0
20110409,HTOB0
20110409,SSSK0
20110409,LGHH0
20110410,LTWO0
20110410,HTOB0
20110410,SSSK0
20110410,LGHH0
20110412,WOHT0
20110412,SSLG0
20110412,HHSK0
20110412,OBLT0
20110413,WOHT0
20110413,SSLG0
20110413,HHSK0
20110413,OBLT0
20110414,WOHT0
20110414,SSLG0
20110414,HHSK0
20110414,OBLT0
20110415,HHHT0
20110415,SKWO0
20110415,LTLG0
20110415,OBSS0
20110416,HHHT0
20110416,SKWO0
20110416,LTLG0
20110416,OBSS0
20110417,HHHT0
20110417,SKWO0
20110417,LTLG0
20110417,OBSS0
20110419,WOOB0
20110419,LGSK0
20110419,HTSS0
20110419,LTHH0
20110420,WOOB0
20110420,LGSK0
20110420,HTSS0
20110420,LTHH0
20110421,LGSK0
20110421,WOOB0
20110421,HTSS0
20110421,LTHH0
20110422,SSWO0
20110422,HTLG0
20110423,SSWO0
20110423,HTLG0
20110423,SKLT0
20110423,OBHH0
20110424,SSWO0
20110424,HTLG0
20110424,SKLT0
20110424,OBHH0
20110426,HHWO0
20110426,LGLT0
20110427,HHWO0
20110427,SKHT0
20110427,SSOB0
20110427,LGLT0
20110428,HHWO0
20110428,SKHT0
20110428,SSOB0
20110428,LGLT0
20110429,LTHT0
20110429,WOLG0
20110429,OBSK0
20110429,HHSS0
20110430,LTHT0
20110430,HHSS0
