date,gameid
20110901,WOOB0
20110901,LGSK0
20110901,HTLT0
20110902,LTLG0
20110902,WOHH0
20110903,LTLG0
20110903,OBSK0
20110903,WOHH0
20110904,LTLG0
20110904,OBSK0
20110904,WOHH0
20110906,SKWO0
20110906,OBLG0
20110906,HHSS0
20110907,SKWO0
20110907,OBLG0
20110907,HHSS0
20110908,HHWO0
20110908,SSHT0
20110908,OBLG0
20110908,LTSK0
20110909,HHWO0
20110909,HTOB0
20110909,LTSK0
20110910,HTOB0
20110910,HHSK0
20110910,WOLT0
20110910,LGSS0
20110911,HTOB0
20110911,HHSK0
20110911,WOLT0
20110911,LGSS0
20110913,OBLG0
20110913,WOSK0
20110913,LTSS0
20110913,HTHH0
20110914,OBLG0
20110914,WOSK0
20110914,LTSS0
20110914,HTHH0
20110915,OBWO0
20110915,SKLG0
20110915,LTHH0
20110916,OBWO0
20110916,SKLG0
20110916,LTHH0
20110917,SSWO0
20110917,LTOB0
20110917,HHSK0
20110918,LGHT0
20110918,SSWO0
20110918,LTOB0
20110918,HHSK0
20110920,WOLG0
20110920,SKLT0
20110920,OBSS0
20110921,WOLG0
20110921,SKLT0
20110921,OBSS0
20110922,WOLG0
20110922,SKLT0
20110922,HTSS0
20110922,OBHH0
20110923,WOSS0
20110923,OBHH0
20110924,OBHT0
20110924,SKLG0
20110924,WOSS0
20110924,LTHH0
20110925,OBHT0
20110925,SKLG0
20110925,WOSS0
20110925,LTHH0
20110927,SSOB0
20110927,WOSK0
20110928,SSOB0
20110928,WOSK0
20110928,LGHH0
20110929,LGWO0
20110929,HTOB0
20110929,SSSK0
20110930,HHWO0
20110930,SSSK0
20110930,OBLT0
